ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Cosine_Similarity,IsCorrect
137.0,Location,great location,Positive,Positive,great location,1.0,True
137.0,Room,The smell in the bathroom,Negative,Negative,The smell in the bathroom,1.0000000000000004,True
137.0,Room,Room was clean and the bed was comfortable ,Positive,Positive,Room was clean and the bed was comfortable,1.0,True
137.0,Staff,Friendly staff ,Positive,Positive,Friendly staff,1.0000000000000002,True
138.0,Location,,,Positive,Great localization,0.0,False
138.0,Room,"very clean room and bathroom,",Positive,Positive,very clean room and bathroom,1.0,True
138.0,Staff,"very helpful and kind personel,",Positive,Positive,very helpful and kind personel,1.0,True
139.0,Facility,slow elevators,Negative,Negative,slow elevators,1.0000000000000002,True
139.0,Food,nice restaurant at the hotel with a external balcony,Positive,Positive,nice restaurant at the hotel with a external balcony,1.0,True
139.0,Location,the proximity to the airport,Positive,Positive,the proximity to the airport,1.0,True
140.0,Check-in,"easy self check-in,",Positive,Positive,easy self check-in.,1.0,True
140.0,Food,great breakfast.,Positive,Positive,great breakfast.,1.0,True
140.0,Location,"close to the airport,",Positive,Positive,close to the airport.,1.0000000000000002,True
140.0,Room,"Very clean, comfy bed,",Positive,Positive,"Very clean, comfy bed.",1.0,True
144.0,Room,nice and clean,Positive,Positive,nice and clean,1.0,True
147.0,Staff,Amazing staff!,Positive,Positive,Amazing staff!,1.0000000000000002,True
148.0,Location,Very close of the airport. ,Positive,Positive,Very close of the airport.,1.0000000000000002,True
148.0,Room,Very comfortable bed.,Positive,Positive,Very comfortable bed.,1.0,True
150.0,Facility,That there is no kiosk open 24 hours close to the hotel.,Negative,,,0.0,False
150.0,Facility,"Everything was new, beautiful and clean.",Positive,,,0.0,False
150.0,Location,,,Negative,there is no kiosk open 24 hours close to the hotel.,0.0,False
150.0,Room,,,Positive,"Everything was new, beautiful and clean.",0.0,False
152.0,Check-in,We had a late check in and there was no one in the hotel to give us keys and the door was locked. ,Negative,Negative,We had a late check in and there was no one in the hotel to give us keys and the door was locked.,1.0,True
152.0,Location,"Close to the bars near the sea, close to the airport, ",Positive,Positive,"Close to the bars near the sea, close to the airport.",1.0,True
152.0,Room,clean rooms.,Positive,Positive,clean rooms.,0.9999999999999998,True
152.0,Taxi-issue,,,Negative,We had to ask the taxi driver to make the call because it was cyprus number.,0.0,False
155.0,Facility,"A comfortable, nice and clean hotel, The facilities are wonderful, brand new and full equiped. ",Positive,Positive,"The facilities are wonderful, brand new and full equiped. nice shower and bed",0.8745146473599186,True
155.0,Food,We really enjoyed the dinner in the restaurant. Everything was freshmade and prepare by the cheff... ,Positive,Positive,We really enjoyed the dinner in the restaurant. Everything was freshmade and prepare by the cheff,1.0000000000000004,True
155.0,Location,near the airport.,Positive,Positive,near the airport,1.0,True
155.0,Price,Excellent value for money,Positive,Positive,Excellent value for money,1.0,True
155.0,Room,nice shower and bed. ,Positive,Positive,"A comfortable, nice and clean hotel",0.2888858603292047,False
157.0,Location,"7 minutes walking to the beach, ",Positive,Positive,7 minutes walking to the beach.,1.0,True
157.0,Room,"modern new rooms, very clean.",Positive,Positive,"modern new rooms, very clean.",1.0,True
159.0,Location, and great location as it is close to the airport.,Positive,Positive,great location as it is close to the airport,0.9783478214348994,True
159.0,Room,"Clean rooms, ",Positive,Positive,Clean rooms,0.9999999999999998,True
159.0,Staff,very friendly staff,Positive,Positive,very friendly staff,1.0,True
160.0,Booking-issue,,,Positive,I liked everything.,0.0,False
160.0,Check-in,,,Positive,I liked everything.,0.0,False
160.0,Check-out,,,Positive,I liked everything.,0.0,False
160.0,Facility,The perfect hotel.,Positive,Positive,I liked everything.,0.0,False
160.0,Food,,,Positive,I liked everything.,0.0,False
160.0,Location,,,Positive,I liked everything.,0.0,False
160.0,Price,,,Positive,I liked everything.,0.0,False
160.0,Room,,,Positive,I liked everything.,0.0,False
160.0,Staff,,,Positive,I liked everything.,0.0,False
160.0,Taxi-issue,,,Positive,I liked everything.,0.0,False
162.0,Facility,This hotel was amazing.,Positive,,,0.0,False
162.0,Food,and the breakfast was really delicious.,Positive,Positive,the breakfast was really delicious,0.9690644234263099,True
162.0,Staff, Exceptional friendly stuff ,Positive,Positive,"Exceptional friendly stuff, Exceptional friendly staff",0.933443320161917,True
163.0,Check-in,Easy late night check in,Positive,Positive,Easy late night check in,1.0,True
164.0,Facility,"This is a really well run, family establishment",Positive,Positive,"This is a really well run, family establishment and couldn't have been more perfect for our stay.",0.7019213633011064,True
164.0,Staff,All the staff were so accommodating and friendly.,Positive,Positive,All the staff were so accommodating and friendly.,1.0,True
165.0,Room,"Clean, modern, ",Positive,Positive,"Clean, modern",1.0000000000000002,True
165.0,Staff,friendly staff,Positive,Positive,friendly staff,1.0000000000000002,True
166.0,Room,very clean and homely,Positive,Positive,very clean and homely,1.0,True
170.0,Food,"The food was excellent. Richard, the chef prepared the fish, which was the best that I ever tasted.",Positive,Positive,The food was excellent.,0.4272364495267445,False
170.0,Staff,,,Positive,"Richard, the chef prepared the fish, which was the best that I ever tasted.",0.0,False
173.0,Room,IMMACULATELY CLEAN!!! The bedding and floors were SOO CLEAN. how clean it was and the bed and linens were soo comfy and everything smelled good,Positive,Positive,"how clean it was and the bed and linens were soo comfy and everything smelled good, IMMACULATELY CLEAN!!! The bedding and floors were SOO CLEAN.",1.0,True
173.0,Staff,The staff so friendly and kind and helpful!!!,Positive,Positive,The staff so friendly and kind and helpful!!!,1.0000000000000002,True
174.0,Booking-issue,,,Positive,"all good, all good",0.0,False
174.0,Check-in,,,Positive,"all good, all good",0.0,False
174.0,Check-out,,,Positive,"all good, all good",0.0,False
174.0,Facility,,,Positive,"all good, all good",0.0,False
174.0,Food,,,Positive,"all good, all good",0.0,False
174.0,Location,,,Positive,"all good, all good",0.0,False
174.0,Price,,,Positive,"all good, all good",0.0,False
174.0,Room,,,Positive,"all good, all good",0.0,False
174.0,Staff,,,Positive,"all good, all good",0.0,False
174.0,Taxi-issue,,,Positive,"all good, all good",0.0,False
176.0,Room,The room was spacious enough for two people and it was very clean.,Positive,Positive,The room was spacious enough for two people and it was very clean.,1.0000000000000004,True
177.0,Booking-issue,,,Positive,Nothing to complain.,0.0,False
177.0,Check-in,,,Positive,Nothing to complain.,0.0,False
177.0,Check-out,,,Positive,Nothing to complain.,0.0,False
177.0,Facility,,,Positive,Nothing to complain.,0.0,False
177.0,Food,,,Positive,Nothing to complain.,0.0,False
177.0,Location,It’s close to the beach and the airport. ,Positive,Positive,"Nothing to complain., It’s close to the beach and the airport.",0.813315111933733,True
177.0,Price,,,Positive,Nothing to complain.,0.0,False
177.0,Room,,,Positive,Nothing to complain.,0.0,False
177.0,Staff,The staff was nice and helpful. Extremely agile to respond.,Positive,Positive,"Nothing to complain., The staff was nice and helpful. Extremely agile to respond.",0.8896122173273333,True
177.0,Taxi-issue,,,Positive,Nothing to complain.,0.0,False
178.0,Room,Relaxing and comfortable.,Positive,Positive,Relaxing and comfortable.,1.0000000000000002,True
179.0,Facility,,,Negative,Better TV channel selection would have been good for evening.,0.0,False
179.0,Location,"Close to local restaurants and beach.
 Quiet.",Positive,Positive,Close to local restaurants and beach. Quiet.,1.0000000000000002,True
179.0,Room,Better TV channel selection would have been good for evening.,Negative,,,0.0,False
179.0,Room, Very clean.,Positive,Positive,Very clean.,1.0,True
180.0,Facility,,,Negative,AC was a bit loud,0.0,False
180.0,Food,delicious breakfast (great freshly made croissants),Positive,Positive,delicious breakfast (great freshly made croissants),1.0,True
180.0,Room,AC was a bit loud and the people in the next hotel were also loud to be heard from our room,Negative,Negative,the people in the next hotel were also loud to be heard from our room,0.8714540498246702,True
180.0,Room,"Sparkling clean, comfy bed,",Positive,Positive,"Sparkling clean, comfy bed",1.0000000000000004,True
180.0,Staff," friendly staff,",Positive,Positive,friendly staff,1.0000000000000002,True
181.0,Room,big clean rooms,Positive,Positive,big clean rooms,1.0000000000000002,True
181.0,Staff,"warm welcoming, great staff.",Positive,Positive,"warm welcoming, great staff",1.0000000000000002,True
182.0,Location,"Closure to the Airport
 ",Positive,Positive,Closure to the Airport,1.0,True
182.0,Staff,Hospitality,Positive,Positive,Hospitality,1.0,True
183.0,Facility,"very clean hotel, ",Positive,Positive,very clean hotel,1.0,True
183.0,Food, and the food is terrific.,Positive,Positive,the food is terrific,0.9736451111785819,True
183.0,Location,Very close to the beach,Positive,Positive,Very close to the beach,1.0,True
183.0,Staff,the Team is very friendly,Positive,Positive,the Team is very friendly,1.0000000000000004,True
186.0,Staff,Very friendly staff.,Positive,Positive,Very friendly staff.,1.0,True
190.0,Check-in,We had a very late (1am) self check-in self check-in which worked very well.,Positive,Positive,We had a very late (1am) self check-in which worked very well.,0.9447159420890993,True
190.0,Facility,A very modern and contemporary hotel. ,Positive,,,0.0,False
190.0,Food,Excellent breakfast. ,Positive,Positive,Excellent breakfast.,1.0,True
190.0,Location,Conveniently located. ,Positive,Positive,Conveniently located.,1.0,True
190.0,Room,"Our room was rather small and lacked a balcony, ",Negative,Negative,"Our room was rather small and lacked a balcony, which can make a lot of difference (we had one on our previous stay).",0.6420161892577226,False
190.0,Room,,,Positive,A very modern and contemporary hotel.,0.0,False
191.0,Location, and beside the airport,Positive,Positive,beside the airport,0.9705497475003708,True
191.0,Room,Very clean,Positive,Positive,Very clean,1.0,True
192.0,Facility,,,Positive,cleanliness.,0.0,False
192.0,Location,,,Positive,location,0.0,False
192.0,Room, and cleanliness.,Positive,,,0.0,False
192.0,Staff,staff was amazing. ,Positive,Positive,staff was amazing.,1.0,True
193.0,Location, Excellent location for beach and airport transfer.,Positive,Positive,Excellent location for beach and airport transfer.,1.0,True
193.0,Room,Room clean and spacious. ,Positive,Positive,Room clean and spacious.,1.0,True
193.0,Staff,Staff very helpful.,Positive,Positive,Staff very helpful.,1.0000000000000002,True
196.0,Booking-issue,When we were booking the room there was a promotion from booking.com which didn't apply and we payed 80 euro more. After that I checked a new dates to book and we had similar number and if we do it it will be the same. This is a big fraud.,Negative,Negative,When we were booking the room there was a promotion from booking.com which didn't apply and we payed 80 euro more. After that I checked a new dates to book and we had similar number and if we do it it will be the same. This is a big fraud.,1.0000000000000002,True
196.0,Room,The mattresses were hard.,Negative,Negative,The mattresses were hard.,1.0,True
197.0,Location,"Perfect if you want to stay close to the airport.
 Mackenzy beach with restaurants is not that far away.",Positive,Positive,Perfect if you want to stay close to the airport. Mackenzy beach with restaurants is not that far away.,1.0,True
198.0,Facility,,,Positive,"Everything was exactly as promised, clean and well organized.",0.0,False
198.0,Food,"The food at the restaurant was amazing. Richard as the head of Hotel's restaurant, cooks with passion and almost everything from scratch. So fresh and good looking. He makes a simple breakfast amazing and his lunch table, looks like a feast.",Positive,Positive,"The food at the restaurant was amazing. Richard as the head of Hotel's restaurant, cooks with passion and almost everything from scratch. So fresh and good looking. He makes a simple breakfast amazing and his lunch table, looks like a feast.",0.9999999999999998,True
198.0,Room,clean and well organized.,Positive,,,0.0,False
198.0,Staff,The staff were so friendly that we really felt we are at home with our relatives. ,Positive,Positive,The staff were so friendly that we really felt we are at home with our relatives.,1.0000000000000004,True
199.0,Location,"perfectly located being 5 minute walk from the beach, restaurants and cafés. ",Positive,Positive,"perfectly located being 5 minute walk from the beach, restaurants and cafés.",1.0000000000000002,True
199.0,Room,"it is clean, beautiful",Positive,Positive,"it is clean, beautiful",1.0000000000000002,True
199.0,Staff,kind service with a smile!,Positive,Positive,kind service with a smile!,1.0000000000000002,True
200.0,Food,food was 5 star! The best club sandwich ever!!,Positive,Positive,food was 5 star! The best club sandwich ever!!,1.0,True
200.0,Room,"Very clean and new, ",Positive,Positive,Very clean and new,1.0,True
202.0,Location,"close to the beach and great restaurants, ",Positive,Positive,close to the beach and great restaurants,1.0000000000000002,True
202.0,Room,"Super clean, ",Positive,Positive,Super clean,1.0000000000000002,True
202.0,Staff,"the staff is exceptionally nice, ",Positive,Positive,the staff is exceptionally nice,1.0000000000000002,True
203.0,Price,Definitely worth the price.,Positive,Positive,Definitely worth the price.,1.0000000000000002,True
203.0,Room,The room was very clean and ac worked well.,Positive,Positive,The room was very clean and ac worked well.,1.0,True
203.0,Staff,Staff was very friendly. ,Positive,Positive,Staff was very friendly.,1.0,True
204.0,Location,Great to come to from the airport.,Positive,Positive,Great to come to from the airport.,1.0000000000000002,True
204.0,Staff,Staff were very friendly.,Positive,Positive,Staff were very friendly.,1.0000000000000002,True
205.0,Room,,,Positive,Perfect for a great night of sleep before a flight.,0.0,False
206.0,Location,great location. The beach is less than 5 minutes away.,Positive,Positive,great location. The beach is less than 5 minutes away.,1.0000000000000002,True
206.0,Price,Good value. ,Positive,Positive,Good value.,1.0000000000000002,True
206.0,Staff,Welcoming owners,Positive,Positive,Welcoming owners,1.0000000000000002,True
207.0,Staff,The WONDERFUL staff at this place makes all the difference.,Positive,Positive,The WONDERFUL staff at this place makes all the difference.,1.0000000000000002,True
208.0,Location,"quiet area , easy find parking places",Positive,Positive,"quiet area, easy find parking places",1.0000000000000002,True
208.0,Room,"there was hair on the floor from previous visitors, it should be better cleaner .",Negative,Negative,"there was hair on the floor from previous visitors, it should be better cleaner.",1.0,True
209.0,Food,we loved the breakfast,Positive,Positive,we loved the breakfast,1.0,True
209.0,Room,"it was a bit noisy
 we could here everything",Negative,Negative,it was a bit noisy we could hear everything,0.7696088699032826,True
209.0,Room,it was a really nice room,Positive,Positive,it was a really nice room,1.0000000000000002,True
209.0,Staff,very friendly people,Positive,Positive,very friendly people,1.0,True
211.0,Food,Breakfast for charge same as anywhere else was enormous size and very delicious.,Positive,Positive,Breakfast for charge same as anywhere else was enormous size and very delicious.,1.0,True
211.0,Location,half an hour walking to town,Negative,,,0.0,False
211.0,Location,Liked everythingz close to airport and town,Positive,Positive,close to airport and town half an hour walking to town,0.47153849084082683,False
211.0,Staff,The stuff was very friendly and helpfull. They exceeded my expectations.,Positive,Positive,The stuff was very friendly and helpfull. They exceeded my expectations.,1.0000000000000002,True
212.0,Booking-issue,,,Positive,There was nothing that we didn't like,0.0,False
212.0,Check-in,,,Positive,There was nothing that we didn't like,0.0,False
212.0,Check-out,,,Positive,There was nothing that we didn't like,0.0,False
212.0,Facility,Beautiful hotel,Positive,Positive,"There was nothing that we didn't like, Beautiful hotel",0.46250750669039087,False
212.0,Food,,,Positive,There was nothing that we didn't like,0.0,False
212.0,Location,,,Positive,There was nothing that we didn't like,0.0,False
212.0,Price,and very cheap ,Positive,Positive,"There was nothing that we didn't like, very cheap",0.4646224097597246,False
212.0,Room,,,Positive,There was nothing that we didn't like,0.0,False
212.0,Staff,Very friendly and helpful staff !,Positive,Positive,"There was nothing that we didn't like, Very friendly and helpful staff !",0.4871191270722029,False
212.0,Taxi-issue,,,Positive,There was nothing that we didn't like,0.0,False
214.0,Check-in,I arrived late at night. The hotell made sure I could check in.,Positive,Positive,The hotell organised a taxi for me and made sure I could check in.,0.6551781886481184,False
214.0,Staff,The hotell organised a taxi for me,Positive,,,0.0,False
215.0,Room,clean and simple,Positive,Positive,clean and simple,1.0,True
216.0,Facility,"the facilities are new,",Positive,Positive,the facilities are new,1.0000000000000002,True
216.0,Room,"the room is very clean，the bed is comfortable,",Positive,Positive,"the room is very clean, the bed is comfortable",1.0,True
219.0,Location,it is sometimes a bit noisy because of the air traffic,Negative,Negative,it is sometimes a bit noisy because of the air traffic,1.0,True
219.0,Room,"very clean room, comfy beds, very nice showers. all freshly renovated.",Positive,Positive,"very clean room, comfy beds, very nice showers. all freshly renovated.",1.0,True
220.0,Check-in,"Excellent communication on late check in process,",Positive,Positive,Excellent communication on late check in process,1.0000000000000002,True
220.0,Facility,,,Negative,TV very light on choice only news channel in English.,0.0,False
220.0,Facility,,,Positive,super fast wifi,0.0,False
220.0,Location,"This hotel is only 4km from the airport. If travelling light you can walk it in 40 minutes, saving a rip off cab fare. Just off the b4 highway.",Positive,Positive,"This hotel is only 4km from the airport. If travelling light you can walk it in 40 minutes, saving a rip off cab fare. Just off the b4 highway.",1.0000000000000002,True
220.0,Price,,,Positive,saving a rip off cab fare,0.0,False
220.0,Room,TV very light on choice only news channel in English.,Negative,,,0.0,False
220.0,Room,"airy and comfortable room, super fast wifi, ",Positive,Positive,airy and comfortable room,0.6573636408064758,False
220.0,Staff,,,Positive,Excellent communication on late check in process,0.0,False
220.0,Taxi-issue,,,Positive,saving a rip off cab fare,0.0,False
222.0,Facility,Its was a nice place clean ,Positive,,,0.0,False
222.0,Location,,,Positive,Its was a nice place clean,0.0,False
222.0,Room,and the room was nice,Positive,Positive,the room was nice,0.9361762604148938,True
223.0,Staff,The indications at the desk were very helpful,Positive,Positive,The indications at the desk were very helpful,1.0,True
229.0,Staff,Exceptionally friendly service of hotel and restarant in same building. Attention and service superb.,Positive,Positive,Exceptionally friendly service of hotel and restarant in same building. Attention and service superb.,1.0,True
230.0,Booking-issue,,,Positive,all was good nothing bad to say,0.0,False
230.0,Check-in,,,Positive,all was good nothing bad to say,0.0,False
230.0,Check-out,,,Positive,all was good nothing bad to say,0.0,False
230.0,Facility,,,Positive,"all was good nothing bad to say, clean",0.0,False
230.0,Food,,,Positive,all was good nothing bad to say,0.0,False
230.0,Location,,,Positive,"all was good nothing bad to say, location",0.0,False
230.0,Price,and very good value,Positive,Positive,"all was good nothing bad to say, very good value",0.5636623277671353,False
230.0,Room,clean ,Positive,Positive,all was good nothing bad to say,0.0,False
230.0,Staff,,,Positive,all was good nothing bad to say,0.0,False
230.0,Taxi-issue,,,Positive,all was good nothing bad to say,0.0,False
231.0,Location,and ideally situated for the airport,Positive,Positive,ideally situated for the airport,0.9824171096191665,True
231.0,Room,rooms were clean,Positive,Positive,rooms were clean,1.0,True
231.0,Staff,"very friendly staff,",Positive,Positive,very friendly staff,1.0,True
232.0,Check-in,We arrived late and got great instructions on how to get in on our own.,Positive,Positive,We arrived late and got great instructions on how to get in on our own.,1.0000000000000002,True
232.0,Food,"Terrific late breakfast at the café downstairs, the manager catered to our every need",Positive,Positive,Terrific late breakfast at the café downstairs,0.7234389573816155,True
232.0,Location,"Great location for a late flight,",Positive,Positive,"Great for the price and our purpose of a late night flight arrival, Great location for a late flight",0.8172906755429176,True
232.0,Price,Great for the price and our purpose of a late night flight arrival,Positive,Positive,Great for the price,0.4602937155080768,False
232.0,Room,everything was clean and nice in the room.,Positive,Positive,everything was clean and nice in the room.,1.0,True
232.0,Staff,,,Positive,the manager catered to our every need,0.0,False
233.0,Facility,"Beautiful property, super clean,",Positive,Positive,super clean.,0.5718270708641698,False
233.0,Food,Breakfast was amazing in a beautiful setting and the management are wonderful. a little far from local shop but have everything we need in the cafe.,Positive,Positive,"Breakfast was amazing., have everything we need in the cafe",0.5839166025373203,False
233.0,Location,a little far from local shop but have everything we need in the cafe.,Negative,Negative,a little far from local shop,0.7241950089675449,True
233.0,Location,,,Positive,"Beautiful property, beautiful setting., liked everything",0.0,False
233.0,Room,rooms where really spacious and fresh and clean.,Positive,Positive,rooms where really spacious and fresh and clean.,1.0,True
233.0,Staff,,,Positive,the management are wonderful.,0.0,False
234.0,Location,"great location for bars, restaurants and beach",Positive,Positive,"great location for bars, restaurants and beach",1.0,True
234.0,Price,at a very good rate for the excellent standard of accommodation,Positive,Positive,very good rate,0.5655783677553274,False
234.0,Room,,,Positive,excellent standard of accommodation,0.0,False
235.0,Facility,,,Positive,very clean,0.0,False
235.0,Location,Great location ,Positive,Positive,Great location,1.0,True
235.0,Room,and very clean,Positive,,,0.0,False
235.0,Staff,"with very welcoming staff,",Positive,Positive,very welcoming staff,0.865083957588107,True
236.0,Facility,Modern hotel with good facilities. ,Positive,Positive,"Modern hotel with good facilities. However, the bathroom was a good size and well appointed.",0.5959190144552056,False
236.0,Food,Breakfast as an extra was good.,Positive,Positive,Breakfast as an extra was good.,1.0000000000000002,True
236.0,Location,"The hotel is about 100m from the 425 bus route which runs to the airport, about 10 minutes away. ",Positive,Positive,"The hotel is about 100m from the 425 bus route which runs to the airport, about 10 minutes away.",0.9999999999999998,True
236.0,Price,,,Positive,"A ticket costs 2 Euros, a far better option than paying 15 Euros for a taxi.",0.0,False
236.0,Room,"Although small, the room was comfortable. However, the bathroom was a good size and well appointed. ",Positive,Positive,"Although small, the room was comfortable.",0.5984164380624936,False
237.0,Room,clean and comfortable,Positive,Positive,clean and comfortable,1.0,True
238.0,Facility,,,Negative,stingy smell from the bathroom,0.0,False
238.0,Location,close to the airport,Positive,Positive,close to the airport,1.0000000000000002,True
238.0,Room,"stingy smell from the bathroom
 quite small room",Negative,Negative,quite small room,0.5656510016748789,False
239.0,Facility,There should be a safety strip on the step to each floor coming up the stairs. You are unaware of it and could possibly trip as I did.,Negative,Negative,There should be a safety strip on the step to each floor coming up the stairs. You are unaware of it and could possibly trip as I did.,1.0000000000000002,True
239.0,Location,Not far from the sea.,Positive,Positive,Not far from the sea.,1.0,True
239.0,Room,Light and airy and clean room. ,Positive,Positive,Light and airy and clean room.,1.0,True
240.0,Location,,,Positive,The location is very nice of this hotel due to such close proximity to the beach and restaurants.,0.0,False
240.0,Room,,,Positive,Most importantly it is very clean!,0.0,False
240.0,Staff,,,Positive,Thank you so much for a very warm welcome and comfortable stay. The hotel manager was reachable at all times due to my flight times and further delays. I couldn't have asked for more informative and reassuring service. 5 star service!,0.0,False
241.0,Facility,,,Negative,"it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, and seemed a little cheap considering the hotel cost.",0.0,False
241.0,Location,i didnt want to be in the center so for me the location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants.,Positive,Positive,i didnt want to be in the center so for me the location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants,1.0,True
241.0,Price,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, and seemed a little cheap considering the hotel cost.",Negative,Negative,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, and seemed a little cheap considering the hotel cost.",1.0,True
241.0,Room,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, ",Negative,,,0.0,False
241.0,Room,spacious room and minifridge; large bathroom; very clean and comfy bed and lovely little balcony;,Positive,Positive,spacious room and minifridge; large bathroom; very clean and comfy bed and lovely little balcony,1.0000000000000002,True
241.0,Staff,staff was very friendly and lend me an adaptor several times. ,Positive,Positive,staff was very friendly and lend me an adaptor several times,1.0,True
242.0,Room,"Very clean, comfortable and pleasant! ",Positive,Positive,"Very clean, comfortable and pleasant!",1.0000000000000002,True
242.0,Staff,The staff were very accommodating and kind. ,Positive,Positive,The staff were very accommodating and kind.,1.0000000000000002,True
243.0,Booking-issue,,,Positive,All good,0.0,False
243.0,Check-in,,,Positive,All good,0.0,False
243.0,Check-out,,,Positive,All good,0.0,False
243.0,Facility,Very modern clean beautifully kept hotel ,Positive,Positive,"Very modern clean beautifully kept hotel, All good",0.9172142763323538,True
243.0,Food,,,Positive,All good,0.0,False
243.0,Location,near beaches and restaurants,Positive,Positive,"near beaches and restaurants, All good",0.8759972316354883,True
243.0,Price,,,Positive,All good,0.0,False
243.0,Room,,,Positive,All good,0.0,False
243.0,Staff,,,Positive,All good,0.0,False
243.0,Taxi-issue,,,Positive,All good,0.0,False
246.0,Facility,"The hotel is small, which we liked,",Positive,,,0.0,False
246.0,Food,"We also had dinner there, and the food was very good and the chef was very friendly. ",Positive,Positive,the food was very good and the chef was very friendly.,0.7676546529135496,True
246.0,Location,"The taxi driver had a hard time finding it to drop us off, as it’s amongst several apartment buildings on a small side street. That’s the only negative. The location is a bit hard to find. The taxi drivers GPS had trouble finding it, but eventually we did. It’s amongst several apartment buildings on a small side street.",Negative,Negative,The location is a bit hard to find. It’s amongst several apartment buildings on a small side street.,0.7952499006260895,True
246.0,Location,and is about 10 minutes from the airport.,Positive,Positive,"The hotel is small, which we liked, and is about 10 minutes from the airport.",0.7451138581341645,True
246.0,Room,"The rooms were a nice size, very clean, and modern. We had both a family room and a double room, and they were perfect for our quick stay.",Positive,Positive,"The rooms were a nice size, very clean, and modern. We had both a family room and a double room, and they were perfect for our quick stay.",1.0000000000000002,True
246.0,Staff,The owners were very friendly and helpful. ,Positive,Positive,The owners were very friendly and helpful.,1.0,True
246.0,Taxi-issue,,,Negative,"The taxi driver had a hard time finding it to drop us off, as it’s amongst several apartment buildings on a small side street. That’s the only negative., The taxi drivers GPS had trouble finding it, but eventually we did.",0.0,False
247.0,Location,,,Positive,very good location,0.0,False
247.0,Room,,,Negative,cleanliness,0.0,False
247.0,Room,cleanliness,Positive,,,0.0,False
248.0,Facility,,,Negative,"Lack of decent TV channels, only in the evening (past 9 pm) you can actually find something to watch. There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings)",0.0,False
248.0,Room,"Lack of decent TV channels, only in the evening (past 9 pm) you can actually find something to watch. There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings)",Negative,,,0.0,False
248.0,Room,"Bed was soooooooo comfortable,",Positive,Positive,"Bed was soooooooo comfortable, I didn't want to leave my room!!",0.5831028486093042,False
248.0,Staff,"Staff super kind, professional, polite and helpful. ",Positive,Positive,"Staff super kind, professional, polite and helpful.",1.0000000000000002,True
248.0,Taxi-issue,,,Positive,"thank you for taxi, it arrived right in time!",0.0,False
251.0,Staff,friendly staff,Positive,Positive,friendly staff,1.0000000000000002,True
252.0,Facility,Exceptionally clean and brand new. ,Positive,,,0.0,False
252.0,Food,Breakfast was freshly made and delicious.,Positive,Positive,Breakfast was freshly made and delicious.,1.0,True
252.0,Room,Exceptionally clean and brand new. ,Positive,Positive,Exceptionally clean and brand new.,1.0,True
252.0,Staff, Everyone very friendly,Positive,Positive,Everyone very friendly,1.0,True
254.0,Facility,Wonderful modern family run small hotel.,Positive,Positive,Wonderful modern family run small hotel. The pictures are very true to life.,0.6634029352549078,False
254.0,Location, It’s very close to the airport which worked for us.,Positive,Positive,It’s very close to the airport which worked for us.,1.0,True
254.0,Room,"The rooms are spotless, the shower fantastic. The pictures are very true to life.",Positive,Positive,"The rooms are spotless, the shower fantastic.",0.7135116817980905,True
254.0,Staff,The family were so helpful.,Positive,Positive,The family were so helpful.,1.0000000000000002,True
256.0,Room,clean and modern,Positive,Positive,clean and modern,1.0000000000000002,True
257.0,Facility,"Very modern, clean hotel
",Positive,,,0.0,False
257.0,Location,"Great location, quiet
",Positive,Positive,"Great location, quiet",1.0000000000000004,True
257.0,Room,,,Positive,"Very modern, clean hotel",0.0,False
257.0,Staff,Lovely staff,Positive,Positive,Lovely staff,1.0,True
259.0,Location,excellent location near airport then easy drive into larnaca.,Positive,Positive,excellent location near airport then easy drive into larnaca.,1.0000000000000002,True
259.0,Room,only thing was the bathroom floor got wet from the shower and became very slippery. needs two foot towels rather than just one.,Negative,Negative,the bathroom floor got wet from the shower and became very slippery. needs two foot towels rather than just one.,0.9432752578710533,True
259.0,Staff,very friendly and helpful staff.,Positive,Positive,very friendly and helpful staff.,1.0,True
260.0,Food,delicious breakfast.,Positive,Positive,delicious breakfast.,1.0000000000000002,True
260.0,Location,10 mins walk to Mackenzie Beach and 40 mins (3 km) walk to downtown on a nice promenade.,Positive,Positive,10 mins walk to Mackenzie Beach and 40 mins (3 km) walk to downtown on a nice promenade.,1.0000000000000002,True
260.0,Room,Very comfortable beds.,Positive,Positive,Very comfortable beds.,1.0,True
260.0,Staff,"Friendly staff,",Positive,Positive,Friendly staff,1.0000000000000002,True
262.0,Check-in,,,Positive,we arrived late.,0.0,False
262.0,Food,and had a terrific breakfast on the terrace,Positive,Positive,had a terrific breakfast on the terrace.,0.9850096890790941,True
