ID,FullPrompt,Topics,Text,NegPos
350,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. The most important constraint is not to include any extra characters such as newline characters, `json`, or backticks, or any other unnecessary text outside of the [output format]. If there are two or more elements of the same Topic, number each so that they do not conflict when converted to json format data. However, if they have the same NegPos label, keep them in one Text as much as possible.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room is enough big. But the room was a little bit dirty.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room is enough big."",""label"": ""Positive""}],""Room2"":[{""text"": ""the room was a little bit dirty."",""label"": ""Negative""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Price"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room was very clean, well decorated and modern, although not big. It was cheap.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room was very clean, well decorated and modern"",""label"": ""Positive""}],""Room2"":[{""text"": ""although not big"",""label"": ""Negative""}],""Price"":[{""text"": ""cheap"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: 6 mins drive from the airport 
 Lovely clean room
 Comfortable bed
 Easy parking 
 Lovely helpful staff",Parking,Easy parking,Positive
350,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. The most important constraint is not to include any extra characters such as newline characters, `json`, or backticks, or any other unnecessary text outside of the [output format]. If there are two or more elements of the same Topic, number each so that they do not conflict when converted to json format data. However, if they have the same NegPos label, keep them in one Text as much as possible.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room is enough big. But the room was a little bit dirty.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room is enough big."",""label"": ""Positive""}],""Room2"":[{""text"": ""the room was a little bit dirty."",""label"": ""Negative""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Price"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room was very clean, well decorated and modern, although not big. It was cheap.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room was very clean, well decorated and modern"",""label"": ""Positive""}],""Room2"":[{""text"": ""although not big"",""label"": ""Negative""}],""Price"":[{""text"": ""cheap"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: 6 mins drive from the airport 
 Lovely clean room
 Comfortable bed
 Easy parking 
 Lovely helpful staff",Staff1,Lovely helpful staff,Positive
353,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. The most important constraint is not to include any extra characters such as newline characters, `json`, or backticks, or any other unnecessary text outside of the [output format]. If there are two or more elements of the same Topic, number each so that they do not conflict when converted to json format data. However, if they have the same NegPos label, keep them in one Text as much as possible.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room is enough big. But the room was a little bit dirty.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room is enough big."",""label"": ""Positive""}],""Room2"":[{""text"": ""the room was a little bit dirty."",""label"": ""Negative""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Price"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room was very clean, well decorated and modern, although not big. It was cheap.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room was very clean, well decorated and modern"",""label"": ""Positive""}],""Room2"":[{""text"": ""although not big"",""label"": ""Negative""}],""Price"":[{""text"": ""cheap"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: * Weak WiFi
 *This hotel being new , the staff , although very friendly , still needs to improve its organisation and collaboration. 
 *Pool is very tiny.
 * Far from centre town.",Room,,
353,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. The most important constraint is not to include any extra characters such as newline characters, `json`, or backticks, or any other unnecessary text outside of the [output format]. If there are two or more elements of the same Topic, number each so that they do not conflict when converted to json format data. However, if they have the same NegPos label, keep them in one Text as much as possible.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room is enough big. But the room was a little bit dirty.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room is enough big."",""label"": ""Positive""}],""Room2"":[{""text"": ""the room was a little bit dirty."",""label"": ""Negative""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Price"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room was very clean, well decorated and modern, although not big. It was cheap.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room was very clean, well decorated and modern"",""label"": ""Positive""}],""Room2"":[{""text"": ""although not big"",""label"": ""Negative""}],""Price"":[{""text"": ""cheap"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: * Weak WiFi
 *This hotel being new , the staff , although very friendly , still needs to improve its organisation and collaboration. 
 *Pool is very tiny.
 * Far from centre town.",Staff,"the staff , although very friendly",Positive
353,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. The most important constraint is not to include any extra characters such as newline characters, `json`, or backticks, or any other unnecessary text outside of the [output format]. If there are two or more elements of the same Topic, number each so that they do not conflict when converted to json format data. However, if they have the same NegPos label, keep them in one Text as much as possible.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room is enough big. But the room was a little bit dirty.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room is enough big."",""label"": ""Positive""}],""Room2"":[{""text"": ""the room was a little bit dirty."",""label"": ""Negative""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Price"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room was very clean, well decorated and modern, although not big. It was cheap.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room was very clean, well decorated and modern"",""label"": ""Positive""}],""Room2"":[{""text"": ""although not big"",""label"": ""Negative""}],""Price"":[{""text"": ""cheap"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: * Weak WiFi
 *This hotel being new , the staff , although very friendly , still needs to improve its organisation and collaboration. 
 *Pool is very tiny.
 * Far from centre town.",Location,Far from centre town.,Negative
353,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. The most important constraint is not to include any extra characters such as newline characters, `json`, or backticks, or any other unnecessary text outside of the [output format]. If there are two or more elements of the same Topic, number each so that they do not conflict when converted to json format data. However, if they have the same NegPos label, keep them in one Text as much as possible.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room is enough big. But the room was a little bit dirty.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room is enough big."",""label"": ""Positive""}],""Room2"":[{""text"": ""the room was a little bit dirty."",""label"": ""Negative""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Price"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room was very clean, well decorated and modern, although not big. It was cheap.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room was very clean, well decorated and modern"",""label"": ""Positive""}],""Room2"":[{""text"": ""although not big"",""label"": ""Negative""}],""Price"":[{""text"": ""cheap"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: * Weak WiFi
 *This hotel being new , the staff , although very friendly , still needs to improve its organisation and collaboration. 
 *Pool is very tiny.
 * Far from centre town.",Food,,
353,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. The most important constraint is not to include any extra characters such as newline characters, `json`, or backticks, or any other unnecessary text outside of the [output format]. If there are two or more elements of the same Topic, number each so that they do not conflict when converted to json format data. However, if they have the same NegPos label, keep them in one Text as much as possible.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room is enough big. But the room was a little bit dirty.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room is enough big."",""label"": ""Positive""}],""Room2"":[{""text"": ""the room was a little bit dirty."",""label"": ""Negative""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Price"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room was very clean, well decorated and modern, although not big. It was cheap.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room was very clean, well decorated and modern"",""label"": ""Positive""}],""Room2"":[{""text"": ""although not big"",""label"": ""Negative""}],""Price"":[{""text"": ""cheap"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: * Weak WiFi
 *This hotel being new , the staff , although very friendly , still needs to improve its organisation and collaboration. 
 *Pool is very tiny.
 * Far from centre town.",Price,,
353,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. The most important constraint is not to include any extra characters such as newline characters, `json`, or backticks, or any other unnecessary text outside of the [output format]. If there are two or more elements of the same Topic, number each so that they do not conflict when converted to json format data. However, if they have the same NegPos label, keep them in one Text as much as possible.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room is enough big. But the room was a little bit dirty.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room is enough big."",""label"": ""Positive""}],""Room2"":[{""text"": ""the room was a little bit dirty."",""label"": ""Negative""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Price"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room was very clean, well decorated and modern, although not big. It was cheap.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room was very clean, well decorated and modern"",""label"": ""Positive""}],""Room2"":[{""text"": ""although not big"",""label"": ""Negative""}],""Price"":[{""text"": ""cheap"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: * Weak WiFi
 *This hotel being new , the staff , although very friendly , still needs to improve its organisation and collaboration. 
 *Pool is very tiny.
 * Far from centre town.",Facility,Pool is very tiny.,Negative
353,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. The most important constraint is not to include any extra characters such as newline characters, `json`, or backticks, or any other unnecessary text outside of the [output format]. If there are two or more elements of the same Topic, number each so that they do not conflict when converted to json format data. However, if they have the same NegPos label, keep them in one Text as much as possible.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room is enough big. But the room was a little bit dirty.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room is enough big."",""label"": ""Positive""}],""Room2"":[{""text"": ""the room was a little bit dirty."",""label"": ""Negative""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Price"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room was very clean, well decorated and modern, although not big. It was cheap.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room was very clean, well decorated and modern"",""label"": ""Positive""}],""Room2"":[{""text"": ""although not big"",""label"": ""Negative""}],""Price"":[{""text"": ""cheap"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: * Weak WiFi
 *This hotel being new , the staff , although very friendly , still needs to improve its organisation and collaboration. 
 *Pool is very tiny.
 * Far from centre town.",Check-in,,
353,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. The most important constraint is not to include any extra characters such as newline characters, `json`, or backticks, or any other unnecessary text outside of the [output format]. If there are two or more elements of the same Topic, number each so that they do not conflict when converted to json format data. However, if they have the same NegPos label, keep them in one Text as much as possible.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room is enough big. But the room was a little bit dirty.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room is enough big."",""label"": ""Positive""}],""Room2"":[{""text"": ""the room was a little bit dirty."",""label"": ""Negative""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Price"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room was very clean, well decorated and modern, although not big. It was cheap.

Assistant: {""Topics"":[{""Room1"":[{""text"": ""The room was very clean, well decorated and modern"",""label"": ""Positive""}],""Room2"":[{""text"": ""although not big"",""label"": ""Negative""}],""Price"":[{""text"": ""cheap"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": null,""label"": null}],""Food"":[{""text"": null,""label"": null}],""Facility"":[{""text"": null,""label"": null}],""Check-in"":[{""text"": null,""label"": null}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: * Weak WiFi
 *This hotel being new , the staff , although very friendly , still needs to improve its organisation and collaboration. 
 *Pool is very tiny.
 * Far from centre town.",Check-out,,
