ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Cosine_Similarity,IsCorrect
233,Location,,,Positive,"Beautiful property,, a beautiful setting",0.0,False
233,Room,rooms where really spacious and fresh and clean.,Positive,Positive,rooms where really spacious and fresh and clean.,1.0000000000000002,True
233,Staff,,,Positive,the management are wonderful.,0.0,False
234,Location,"great location for bars, restaurants and beach",Positive,Positive,"great location for bars, restaurants and beach",1.0000000000000002,True
234,Price,at a very good rate for the excellent standard of accommodation,Positive,Positive,at a very good rate,0.6592197581459155,False
234,Room,,,Positive,nothing all good,0.0,False
235,Location,Great location ,Positive,Positive,Great location,1.0000000000000002,True
235,Room,and very clean,Positive,,,0.0,False
235,Staff,"with very welcoming staff,",Positive,Positive,"Great location with very welcoming staff,",0.8097103633147547,True
236,Facility,Modern hotel with good facilities. ,Positive,Positive,Modern hotel with good facilities.,1.0000000000000002,True
236,Food,Breakfast as an extra was good.,Positive,Positive,Breakfast as an extra was good.,1.0000000000000002,True
236,Location,"The hotel is about 100m from the 425 bus route which runs to the airport, about 10 minutes away. ",Positive,Positive,"The hotel is about 100m from the 425 bus route which runs to the airport, about 10 minutes away.",1.0,True
236,Price,,,Negative,"A ticket costs 2 Euros, a far better option than paying 15 Euros for a taxi.",0.0,False
236,Room,,,Negative,the room was a little bit dirty.,0.0,False
236,Room,"Although small, the room was comfortable. However, the bathroom was a good size and well appointed. ",Positive,Positive,"The room is enough big., Although small, the room was comfortable.",0.5087123931662745,False
236,Taxi-issue,,,Negative,"A ticket costs 2 Euros, a far better option than paying 15 Euros for a taxi.",0.0,False
237,Room,clean and comfortable,Positive,Positive,clean and comfortable,1.0000000000000002,True
238,Facility,,,Negative,stingy smell from the bathroom,0.0,False
238,Location,close to the airport,Positive,Positive,close to the airport,1.0,True
238,Room,"stingy smell from the bathroom
 quite small room",Negative,Negative,"the room was a little bit dirty., quite small room",0.4406575450165374,False
238,Room,,,Positive,The room is enough big.,0.0,False
239,Facility,There should be a safety strip on the step to each floor coming up the stairs. You are unaware of it and could possibly trip as I did.,Negative,,,0.0,False
239,Location,Not far from the sea.,Positive,Positive,Not far from the sea.,1.0000000000000002,True
239,Room,Light and airy and clean room. ,Positive,Positive,Light and airy and clean room.,1.0000000000000002,True
240,Facility,,,Positive,"Most importantly it is very clean! All in all, awesome!",0.0,False
240,Location,,,Positive,The location is very nice of this hotel due to such close proximity to the beach and restaurants.,0.0,False
240,Room,,,Negative,the room was a little bit dirty.,0.0,False
240,Room,,,Positive,The room is enough big.,0.0,False
240,Staff,,,Positive,"Thank you so much for a very warm welcome and comfortable stay., The hotel manager was reachable at all times due to my flight times and further delays. I couldn't have asked for more informative and reassuring service. 5 star service!",0.0,False
241,Location,i didnt want to be in the center so for me the location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants.,Positive,Positive,i didnt want to be in the center so for me the location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants.,1.0000000000000002,True
241,Price,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, and seemed a little cheap considering the hotel cost.",Negative,Negative,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall., and seemed a little cheap considering the hotel cost.",0.8230799864240321,True
241,Room,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, ",Negative,,,0.0,False
241,Room,spacious room and minifridge; large bathroom; very clean and comfy bed and lovely little balcony;,Positive,Positive,"spacious room, large bathroom, comfy bed, very clean and comfy bed and lovely little balcony",0.8380206331552884,True
241,Staff,staff was very friendly and lend me an adaptor several times. ,Positive,Positive,staff was very friendly and lend me an adaptor several times.,1.0,True
242,Room,,,Negative,the room was a little bit dirty.,0.0,False
242,Room,"Very clean, comfortable and pleasant! ",Positive,Positive,The room is enough big.,0.0,False
242,Staff,The staff were very accommodating and kind. ,Positive,Positive,The staff were very accommodating and kind.,1.0,True
243,Facility,Very modern clean beautifully kept hotel ,Positive,,,0.0,False
243,Location,near beaches and restaurants,Positive,,,0.0,False
243,Room,,,Positive,All good.,0.0,False
246,Facility,"The hotel is small, which we liked,",Positive,,,0.0,False
246,Food,"We also had dinner there, and the food was very good and the chef was very friendly. ",Positive,,,0.0,False
246,Location,"The taxi driver had a hard time finding it to drop us off, as it’s amongst several apartment buildings on a small side street. That’s the only negative. The location is a bit hard to find. The taxi drivers GPS had trouble finding it, but eventually we did. It’s amongst several apartment buildings on a small side street.",Negative,Negative,The location is a bit hard to find.,0.32124505862159,False
246,Location,and is about 10 minutes from the airport.,Positive,,,0.0,False
246,Room,"The rooms were a nice size, very clean, and modern. We had both a family room and a double room, and they were perfect for our quick stay.",Positive,,,0.0,False
246,Staff,The owners were very friendly and helpful. ,Positive,,,0.0,False
246,Taxi-issue,,,Positive,"The taxi drivers GPS had trouble finding it, but eventually we did.",0.0,False
247,Location,,,Positive,very good location,0.0,False
247,Room,,,Negative,"the room was a little bit dirty., the room was a little bit dirty.",0.0,False
247,Room,cleanliness,Positive,Positive,"The room is enough big., The room is enough big.",0.0,False
248,Facility,,,Negative,"Lack of decent TV channels, There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings)",0.0,False
248,Facility,,,Positive,only in the evening (past 9 pm) you can actually find something to watch.,0.0,False
248,Room,"Lack of decent TV channels, only in the evening (past 9 pm) you can actually find something to watch. There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings)",Negative,,,0.0,False
248,Room,"Bed was soooooooo comfortable,",Positive,Positive,"Bed was soooooooo comfortable, I didn't want to leave my room!!",0.5663545728056815,False
248,Staff,"Staff super kind, professional, polite and helpful. ",Positive,Positive,"Absolutely everything was great!!!!!!!!! Staff super kind, professional, polite and helpful.",0.8079344824229021,True
248,Taxi-issue,,,Positive,it arrived right in time!,0.0,False
249,Room,,,Negative,the room was a little bit dirty.,0.0,False
249,Room,,,Positive,The room is enough big.,0.0,False
251,Room,,,Negative,the room was a little bit dirty.,0.0,False
251,Room,,,Positive,The room is enough big.,0.0,False
251,Staff,friendly staff,Positive,Positive,friendly staff,1.0,True
252,Facility,Exceptionally clean and brand new. ,Positive,,,0.0,False
252,Food,Breakfast was freshly made and delicious.,Positive,Positive,Breakfast was freshly made and delicious.,1.0,True
252,Room,Exceptionally clean and brand new. ,Positive,Positive,Exceptionally clean and brand new.,1.0000000000000002,True
252,Staff, Everyone very friendly,Positive,Positive,Everyone very friendly,1.0000000000000002,True
254,Facility,Wonderful modern family run small hotel.,Positive,Positive,The shower fantastic.,0.0,False
254,Location, It’s very close to the airport which worked for us.,Positive,Positive,It’s very close to the airport which worked for us.,1.0000000000000002,True
254,Room,,,Negative,the room was a little bit dirty.,0.0,False
254,Room,"The rooms are spotless, the shower fantastic. The pictures are very true to life.",Positive,Positive,"The room is enough big., The rooms are spotless.",0.4782661529165042,False
254,Staff,The family were so helpful.,Positive,Positive,The family were so helpful.,1.0000000000000002,True
256,Room,clean and modern,Positive,Positive,clean and modern,0.9999999999999997,True
257,Facility,"Very modern, clean hotel
",Positive,,,0.0,False
257,Location,"Great location, quiet
",Positive,,,0.0,False
257,Staff,Lovely staff,Positive,,,0.0,False
259,Facility,,,Positive,needs two foot towels rather than just one.,0.0,False
259,Location,excellent location near airport then easy drive into larnaca.,Positive,,,0.0,False
259,Room,only thing was the bathroom floor got wet from the shower and became very slippery. needs two foot towels rather than just one.,Negative,Negative,only thing was the bathroom floor got wet from the shower and became very slippery.,0.768053120185403,True
259,Staff,very friendly and helpful staff.,Positive,,,0.0,False
260,Facility,,,Positive,Very comfortable beds,0.0,False
260,Food,delicious breakfast.,Positive,Positive,delicious breakfast,1.0,True
260,Location,10 mins walk to Mackenzie Beach and 40 mins (3 km) walk to downtown on a nice promenade.,Positive,Positive,10 mins walk to Mackenzie Beach and 40 mins (3 km) walk to downtown on a nice promenade.,0.9999999999999997,True
260,Room,Very comfortable beds.,Positive,,,0.0,False
260,Staff,"Friendly staff,",Positive,Positive,Friendly staff,1.0,True
262,Food,and had a terrific breakfast on the terrace,Positive,,,0.0,False
262,Location,The hotel was close to the airport - 6 minutes by taxi (€20) - and we arrived late. ,Positive,,,0.0,False
262,Room,,,Negative,the room was a little bit dirty.,0.0,False
262,Room,"Clean,  We slept well in a comfy clean bed",Positive,Positive,The room is enough big.,0.0,False
262,Staff,"great attentive staff, The staff could not be more helpful and showed us to a really nice room with a balcony over the front of the hotel, before they arranged a car for us to get back to the airport to collect our hire car.",Positive,,,0.0,False
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,Positive,Positive,"room was big enough with comfy beds for family of four., liked having a small balcony for outdoor space.",1.0000000000000002,True
264,Facility,,,Positive,clean and comfortable beds.,0.0,False
264,Room,,,Negative,the room was a little bit dirty.,0.0,False
264,Room,clean and comfortable beds.,Positive,Positive,The room is enough big.,0.0,False
264,Staff,Friendly staff.,Positive,Positive,Friendly staff.,1.0,True
266,Room,it’s clean ,Positive,Positive,it's clean,1.0,True
266,Staff,and very nice crew,Positive,Positive,very nice crew,0.9670553587148725,True
267,Facility,The hotel was basic but clean and comfortable.,Positive,,,0.0,False
267,Location,,,Positive,The hotel was basic but clean and comfortable.,0.0,False
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,Positive,Positive,Helpful staff arranged a taxi for us from the airport to the hotel.,1.0,True
267,Taxi-issue,,,Positive,Helpful staff arranged a taxi for us from the airport to the hotel.,0.0,False
268,Facility,La Veranda has been recently refurbished ,Positive,,,0.0,False
268,Food,"Good breakfast available if required,",Positive,Positive,Good breakfast available if required.,1.0,True
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,Positive,Positive,Easy walk to Mackenzie Beach and short journey from airport.,1.0,True
268,Room,,,Null,Nothing really.,0.0,False
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",Positive,Positive,"the rooms and bathroom, were both modern and comfortable., balcony with sea view.",0.9917116952705867,True
268,Staff,staff extremely helpful and friendly.,Positive,Positive,staff extremely helpful and friendly.,1.0000000000000002,True
270,Facility,It was easy at the time to park car outside. ,Positive,,,0.0,False
270,Room,"Clean rooms,",Positive,,,0.0,False
270,Staff,helpful staff.,Positive,,,0.0,False
271,Location,Location very convenient. Near the beach and the Restaurants. Public Bus station at 30 meters from the hotel. Also very close to the airport.,Positive,,,0.0,False
272,Facility,La Veranda Hotel is very comfortable and clean.,Positive,,,0.0,False
272,Food,The Breakfast is so delicious,Positive,Positive,The Breakfast is so delicious,1.0000000000000002,True
272,Location,Great location !! Near Mackenzie beach and very close to the center.,Positive,Positive,Great location !! Near Mackenzie beach and very close to the center.,1.0,True
272,Room,,,Positive,La Veranda Hotel is very comfortable and clean.,0.0,False
272,Staff, The staff is very nice,Positive,Positive,"The staff is very nice 😃, All was great.",0.6867354728464116,False
273,Location,,,Positive,La Veranda,0.0,False
274,Staff,"Every staff member I encountered, from the valet to the check- in to the cleaning staff were delightful and eager to help! ",Positive,,,0.0,False
275,Room,"The rooms were clean, very comfortable, ",Positive,Positive,"The rooms were clean, very comfortable,",1.0000000000000002,True
275,Staff,and the staff was amazing. They went over and beyond to help make my stay enjoyable.,Positive,Positive,the staff was amazing. They went over and beyond to help make my stay enjoyable.,0.9939056357812701,True
277,Room,"Wanted to have in the shower shampoo, body soap and hair conditioner. The staff explained that the dispancer in the shower holds 3 in 1. Really?!",Negative,Negative,the room was a little bit dirty.,0.05508478678659003,False
277,Room,,,Positive,The room is enough big.,0.0,False
277,Staff,,,Negative,The staff explained that the dispenser in the shower holds 3 in 1. Really?!,0.0,False
277,Staff,"The staff is always very helpful, exceptional!",Positive,Positive,"The staff is always very helpful,",0.8308103055983034,True
278,Facility,The hotel was clean ,Positive,,,0.0,False
278,Food,and the food was superb. ,Positive,Positive,The food was superb.,0.9681186053766005,True
278,Location,and easy for the airport.,Positive,Positive,the hotel was clean and easy for the airport.,0.8245936204967098,True
278,Staff,"The staff were wonderful, so friendly and welcoming ",Positive,Positive,"The staff were wonderful, so friendly and welcoming.",1.0000000000000002,True
279,Facility,The hotel is in a residential neighborhood of apartments and is modern. ,Positive,,,0.0,False
279,Food,Breakfast is not included in the hotel cost. (no menu - you get whatever is served). ,Negative,,,0.0,False
279,Food,,,Neutral,"Breakfast is not included in the hotel cost. However, there is small restaurant within the hotel lobby that charged $10 euros for a very nice hot breakfast (no menu - you get whatever is served).",0.0,False
279,Food,"However, there is small restaurant within the hotel lobby that charged $10 euros for a very nice hot breakfast ",Positive,,,0.0,False
279,Location,The hotel is in a residential neighborhood of apartments and is modern. The hotel is approx 10 minute drive from the airport and 20 minute drive from the historical area.,Positive,Positive,The hotel is in a residential neighborhood of apartments and is modern.,0.5928339493231596,False
279,Room,The bed linens were wonderful and the mattress was neither too hard or soft.,Positive,Positive,The bed linens were wonderful and the mattress was neither too hard or soft.,1.0000000000000002,True
281,Location,This hotel is in a great location for the airport and restaurants. ,Positive,,,0.0,False
281,Staff,"The owner and staff are so welcoming and helpful. Taking time to print off flight documentation, booking taxis and even when my flight was cancelled, I was able to keep my room for longer without a problem.",Positive,,,0.0,False
282,Facility,"Very nice hotel,",Positive,,,0.0,False
282,Food,Tasty breakfast.,Positive,Positive,Tasty breakfast.,1.0000000000000002,True
282,Location,"close to the beach, but situated in a quiet place",Positive,Positive,"close to the beach, but situated in a quiet place.",1.0,True
282,Staff,"Helpful, friendly staff.",Positive,Positive,"Helpful, friendly staff.",1.0000000000000002,True
284,Facility,"La Veranda was very clean, and was flexible with our schedule. ",Positive,,,0.0,False
284,Food,,,Positive,series of delicious and fun restaurants,0.0,False
284,Location,"There are a series of delicious and fun restaurants on the beach quite close to the hotel, which the staff of the hotel kindly told us about.",Positive,,,0.0,False
284,Room,The view from the rooms,Negative,Negative,the room was a little bit dirty.,0.09011945855252151,False
284,Room,"provided everything needed (even a bottle of water in the room!), ",Positive,Positive,"The room is enough big., The view from the rooms",0.08561082201146213,False
284,Staff,The staff was excellent.,Positive,Positive,The staff was excellent.,1.0000000000000002,True
285,Facility,Clean and nice place,Positive,,,0.0,False
285,Room,It takes too long hot water to reach tap/shower in the room,Negative,Negative,It takes too long hot water to reach tap/shower in the room,1.0000000000000002,True
285,Room,,,Positive,Clean and nice place,0.0,False
286,Location,Very convenient location for arriving at the airport.,Positive,,,0.0,False
287,Facility,Allowed to take dog was the reason for booking.,Positive,,,0.0,False
287,Price,"Good value.
 ",Positive,Positive,Good value.,1.0,True
287,Room,Some smell from bathroom/water.,Negative,Negative,"the room was a little bit dirty., Some smell from bathroom/water.",0.8362217203377048,True
287,Room,"Very clean, nice bed and linen.
 ",Positive,Positive,"The room is enough big., Very clean, nice bed and linen., Allowed to take dog was the reason for booking.",0.4947736443653936,False
288,Facility,Boutique hotel ,Positive,,,0.0,False
288,Food,"Good, tasty breakfest.",Positive,Positive,"Good, tasty breakfest.",1.0000000000000002,True
288,Location,but quite distant from the city center. ,Negative,Negative,quite distant from the city center.,0.9434228828607159,True
288,Location,"Boutique hotel in the quiet area, Only few kilometers from the airport but quite distant from the city center. On the other hand - close to salt lake to have opportunity to watch flamings.",Positive,Positive,Boutique hotel in the quiet area.,0.38163069150766904,False
288,Staff,Staff was friendly and helpful,Positive,Positive,Staff was friendly and helpful.,1.0000000000000004,True
291,Location,Close to the airport,Positive,Positive,Close to the airport,1.0,True
291,Room,,,Negative,the room was a little bit dirty.,0.0,False
291,Room,Very clean and cozy,Positive,Positive,The room is enough big.,0.0,False
291,Staff,Friendly staff,Positive,Positive,Friendly staff,1.0,True
294,Room,,,Negative,the room was a little bit dirty.,0.0,False
294,Room,clean basic,Positive,Positive,"The room is enough big., it was ok",0.0,False
296,Room,TV CHANNELS TO BE FIXED :),Negative,,,0.0,False
297,Facility,recently refurbished and very clean!,Positive,,,0.0,False
297,Room,,,Negative,the room was a little bit dirty.,0.0,False
297,Room,recently refurbished and very clean!,Positive,Positive,"The room is enough big., recently refurbished and very clean!",0.8298982370770602,True
298,Location,location is good you can take bus 425 from the airport to somewhere close enough to the hotel.,Positive,Positive,location is good you can take bus 425 from the airport to somewhere close enough to the hotel.,1.0000000000000002,True
298,Room,"room is spacious and clean, bed is comfy too.",Positive,Positive,"room is spacious and clean., room is comfy too.",0.9201631892734852,True
298,Staff,stuff were super nice! ,Positive,Positive,stuff were super nice!,1.0000000000000002,True
299,Location," The hotel's location is convenient. Very easy to catch public transportations, many café around and close to the center.",Positive,Positive,"The hotel's location is convenient. Very easy to catch public transportations, many café around and close to the center.",1.0,True
299,Room,"the room is just as in the pictures; newly renovated, fully functional and most importantly comfortable and clean.",Positive,Positive,"The room is just as in the pictures; newly renovated, fully functional and most importantly comfortable and clean.",1.0,True
299,Staff,"The staff was very welcoming and friendly,",Positive,Positive,the staff was very welcoming and friendly.,1.0000000000000004,True
300,Facility,It was cold for a swim:),Negative,,,0.0,False
300,Food,even breakfast was presentable and tasty!,Positive,Positive,even breakfast was presentable and tasty!,1.0,True
300,Location,"Great location very close to the airport, 1 minute walk to the bus station, beach and restaurants.",Positive,Positive,"Great location very close to the airport, 1 minute walk to the bus station, beach and restaurants.",1.0,True
300,Room,,,Negative,the room was a little bit dirty.,0.0,False
300,Room,"The room was very clean and spacious. The mini bar was rich and very well priced,",Positive,Positive,"The room was very clean and spacious., The room is enough big.",0.4788632804374421,False
300,Staff,"The staff was so helpful, friendly and welcoming. My one night stay felt like home! ",Positive,Positive,"The staff was so helpful, friendly and welcoming.",0.5679449975003465,False
301,Facility,"Christmas vibes, nice ambiance.",Positive,,,0.0,False
301,Location,Quiet area.,Positive,Positive,Quiet area.,1.0,True
301,Staff,Staff make you feel at home.,Positive,Positive,Staff make you feel at home.,1.0,True
302,Room,,,Negative,the room was a little bit dirty.,0.0,False
302,Room,It was very clean.,Positive,Positive,"The room is enough big., It was very clean.",0.6772254808510823,False
303,Room,,,Positive,"I managed to remote work from the room and balcony, that was pleasant.",0.0,False
303,Staff,"Very welcoming couple, helpful, and happy to help for any situation or question.",Positive,Positive,"Very welcoming couple, helpful, and happy to help for any situation or question.",1.0000000000000002,True
304,Location,,,Negative,The weather was a bit cold.,0.0,False
304,Location,"On top of that, the hotel is less than a minute away on foot from the bus station. 
 The city is nice, a lot of restaurants, bars and shops in the area. And of course lots and lots of beach shores to relax at, one of which you can get on foot for less than 5 minutes.",Positive,Positive,"On top of that, the hotel is less than a minute away on foot from the bus station. The city is nice, a lot of restaurants, bars and shops in the area. And of course lots and lots of beach shores to relax at, one of which you can get on foot for less than 5 minutes.",1.0,True
304,Room,"What i liked most about the hotel is the room, bed sheets and toilet are super clean. Bed is very comfortable.",Positive,Positive,"What i liked most about the hotel is the room, bed sheets and toilet are super clean., Bed is very comfortable.",1.0000000000000002,True
304,Staff,"The staff was nice, they gave me recommendations on what places to visit and how to roam around.",Positive,Positive,"The staff was nice, they gave me recommendations on what places to visit and how to roam around.",1.0000000000000002,True
305,Food,all the restaurants were closed. Richard was amazing and whipped us up an excellent pizza even though they were long since closed.,Positive,,,0.0,False
305,Staff,"First off, the staff. They have been so accommodating and easy to deal with and have gone above and beyond to help us out. ",Positive,,,0.0,False
306,Facility,"Good place , ",Positive,,,0.0,False
306,Location,,,Positive,Good place,0.0,False
306,Staff,"excellent stuff, ",Positive,Positive,excellent staff,0.462490905130206,False
307,Booking-issue,,,Positive,accommodation for one night before departure,0.0,False
307,Facility,"The modern, nice hotel, ",Positive,,,0.0,False
307,Location,accommodation for one night before departure.,Positive,,,0.0,False
307,Price,,,Positive,for 15 €,0.0,False
307,Staff,The hotel arranged a taxi to the airport for 15 €,Positive,Positive,The hotel arranged a taxi to the airport for 15 €,1.0000000000000004,True
307,Taxi-issue,,,Positive,The hotel arranged a taxi to the airport for 15 €,0.0,False
308,Facility,"it was soo nice and cosy, made me feel welcome from the first moment of arrival",Positive,,,0.0,False
308,Room,,,Positive,"it was soo nice and cosy, made me feel welcome from the first moment of arrival",0.0,False
308,Staff,Wonderful people on reception and in the restaurant :) always smiling and glad to help,Positive,Positive,"Wonderful people on reception, always smiling and glad to help",0.9381653683389617,True
309,Staff,The management/husband and wife/were fantastic as were all the staff!,Positive,Positive,The management/husband and wife/were fantastic as were all the staff!,1.0000000000000002,True
311,Facility,"Pet friendly hotel, highly recommended we had no extra charge for our dogs,",Positive,,,0.0,False
311,Room,,,Negative,the room was a little bit dirty.,0.0,False
311,Room,"Very clean, Nice freshly decorated rooms.",Positive,Positive,"The room is enough big., Nice freshly decorated rooms.",0.8035850258636333,True
311,Staff,"staff very welcoming and helpful, quick response when asking about bringing them. ",Positive,Positive,staff very welcoming and helpful.,0.40233821806893544,False
312,Facility,the pool is tiny ,Negative,Negative,"The pool is tiny., the bathrooms can smell like bad plumbing.",0.5383980631988001,False
312,Facility,"the place was very clean,  and everything was very clean.",Positive,Positive,everything was very clean,0.8342018597343951,True
312,Food,food was delicious ,Positive,Positive,food was delicious,1.0,True
312,Location,the airport is very close and the beach is a five minute walk away. ,Positive,Positive,the airport is very close and the beach is a five minute walk away.,1.0000000000000002,True
312,Room,and the bathrooms can smell like bad plumbing.,Negative,Negative,the room was a little bit dirty.,0.02514410832962565,False
312,Room,,,Positive,The room is enough big.,0.0,False
312,Staff,and there’s an incredibly kind and helpful staff. they were very flexible about our strange schedule.,Positive,Positive,the place was very clean and there’s an incredibly kind and helpful staff.,0.5857383718778923,False
313,Facility,"Nicely renovated and clean hotel, Quiet street with sufficient parking facilities.",Positive,,,0.0,False
313,Location,Quiet street with sufficient parking facilities.,Positive,,,0.0,False
313,Price,Fantastic value for money.,Positive,,,0.0,False
313,Staff,Super friendly staff. ,Positive,,,0.0,False
314,Check-in,super fast checkin/checkout,Positive,,,0.0,False
314,Check-out,super fast checkin/checkout,Positive,,,0.0,False
314,Facility,"fresh just renovated, with good wifi,",Positive,,,0.0,False
314,Food,,,Negative,maybe they could leave more water,0.0,False
314,Location,"in 5 minutes from airport, ",Positive,,,0.0,False
314,Room,,,Negative,the room was a little bit dirty.,0.0,False
314,Room,,,Positive,The room is enough big.,0.0,False
315,Room,it’s was exceptionally clean,Positive,Positive,it's was exceptionally clean,1.0000000000000002,True
315,Staff,and staff all very friendly,Positive,Positive,staff all very friendly,0.9531287887935758,True
316,Location,Perfect location to McKenzie Beach and only a 30 minute walk to the central marina. ,Positive,Positive,Perfect location to McKenzie Beach and only a 30 minute walk to the central marina.,1.0000000000000002,True
316,Room,A nice addition to the very clean and tidy room is Netflix.,Positive,Positive,"I have no reason to complain, everything was great!, A nice addition to the very clean and tidy room is Netflix.",0.7101483578171996,True
316,Staff,Everyone was very accommodating and welcoming. ,Positive,Positive,Everyone was very accommodating and welcoming.,1.0,True
317,Food,,,Negative,Did not have breakfast.,0.0,False
317,Room,,,Negative,the room was a little bit dirty.,0.0,False
317,Room,,,Positive,The room is enough big.,0.0,False
318,Facility,"A lovely family hotel, refurbished during the main Corona period. ",Positive,,,0.0,False
318,Location,In a quiet area 10 minutes from Larnaca airport. Only 6 minutes walk down to the beach & restaurants.,Positive,,,0.0,False
318,Room,"Refurbishment not totally complete, so safety box wasn’t working., so could do with one more double hook in bathroom for towels.",Negative,,,0.0,False
318,Staff,Staff were very friendly and extremely helpful. ,Positive,,,0.0,False
319,Room,"The room was very clean, a bit small though,",Negative,Negative,the room was a bit small though.,0.9270096312298528,True
319,Room,"The room was very clean, a bit small though, but the bathroom was spacious and the bed was comfortable.",Positive,Positive,The room was very clean.,0.5258285291298456,False
319,Staff,"The receptionist was waiting for me to arrive, even though it was after the usual open hours. ",Positive,Positive,"The receptionist was waiting for me to arrive, even though it was after the usual open hours.",1.0,True
320,Room,,,Negative,the room was a little bit dirty.,0.0,False
320,Room,,,Positive,The room is enough big.,0.0,False
321,Room,Well organised and clean,Positive,,,0.0,False
322,Facility,"Excellent everything., The place was clean, spacious and really nice. ",Positive,,,0.0,False
322,Food,More restaurants.,Negative,,,0.0,False
322,Food,,,Positive,More restaurants.,0.0,False
322,Location,but there was not much else to do close by.,Negative,,,0.0,False
322,Location,,,Neutral,It was a pleasant walk to the sea but there was not much else to do close by.,0.0,False
322,Location,It was a pleasant walk to the sea,Positive,,,0.0,False
322,Room,,,Negative,the room was a little bit dirty.,0.0,False
322,Room,,,Positive,"We got there early, around 10 am and they had our room ready., The place was clean, spacious and really nice., The room is enough big.",0.0,False
322,Staff,"We got there early, around 10 am and they had our room ready. ",Positive,,,0.0,False
323,Location,,,Negative,if you want to be in the center of everything (I didn't),0.0,False
323,Location,"I stayed in this hotel (twice) because of the location to the airport.,  It is a 10 minute walk to Makenzie Beach and those restaurants, but it also has a nice patio restaurant for a meal or cocktail.",Positive,Positive,"I stayed in this hotel (twice) because of the location to the airport. It is a 10 minute walk to Makenzie Beach and those restaurants, but it also has a nice patio restaurant for a meal or cocktail.",1.0000000000000002,True
323,Price,and great value for money. ,Positive,,,0.0,False
323,Room,"The rooms are a bit small,",Negative,Negative,"The rooms are a bit small., the room was a little bit dirty.",0.8374916027148658,True
323,Room,"But, I found it be clean, modern, comfortable, but they have nice amenities (fridge, coffee making, AC, nice balcony) and are spotless and comfortable. ",Positive,Positive,"They have nice amenities (fridge, coffee making, AC, nice balcony) and are spotless and comfortable., The room is enough big.",0.7720357382320154,True
323,Staff,The staff is nice and it's very welcoming.,Positive,Positive,The staff is nice and it's very welcoming.,1.0000000000000002,True
324,Facility,,,Negative,"The noise from the hallway was very loud, the doors are not sound proofed at all and we couldn't sleep because of the noise that was coming around 11, 12, 1 AM.",0.0,False
324,Location,"Location is also very good if you have a morning flight, airport is a 7 min drive away.",Positive,,,0.0,False
324,Room,"The noise from the hallway was very loud, the doors are not sound proofed at all and we couldn't sleep because of the noise that was coming around 11, 12, 1 AM.",Negative,,,0.0,False
324,Room,"Room was excellent, very clean and everything seems fairly new. ",Positive,,,0.0,False
324,Staff,Staff was very helpful. ,Positive,,,0.0,False
326,Room,Clean and freshly renovated room,Positive,Positive,Clean and freshly renovated room,1.0,True
327,Location,It’s location was ideal for the purpose of our stay because it’s close to the Larnaca AirPort. ,Positive,Positive,It’s location was ideal for the purpose of our stay because it’s close to the Larnaca AirPort.,1.0,True
327,Staff,The host of the Hotel was so kind and helpful. Always a smile on his face with great energy and amazing hospitality making sure we had a great stay.,Positive,Positive,The host of the Hotel was so kind and helpful. Always a smile on his face with great energy and amazing hospitality,0.8755283350123962,True
328,Location,but a rather disturbing odor of sewage came out of the drains. The smell could be felt on the street that day as well.,Negative,,,0.0,False
328,Location,The beach is very close and the bus to the airport is only 50 meters away.,Positive,Positive,the beach is very close and the bus to the airport is only 50 meters away.,1.0,True
328,Room,"The room was a bit cramped, but we could fit. It may have been a unique case, but a rather disturbing odor of sewage came out of the drains. ",Negative,Negative,"The room was a bit cramped, but we could fit., It may have been a unique case, but a rather disturbing odor of sewage came out of the drains. The smell could be felt on the street that day as well.",0.8819519009515667,True
328,Room,"Everything was very clean, the bed was comfortable, spacious bathroom. ",Positive,Positive,spacious bathroom.,0.5716710631019815,False
330,Food,The breakfast was really delicious too 😊,Positive,,,0.0,False
330,Room,,,Positive,"Nothing., It was perfect",0.0,False
330,Staff,The staff was exceptional. They were really customer-centric and kind. ,Positive,,,0.0,False
332,Location,but there is a Cafe Nero 10 minutes away which was perfect.,Positive,,,0.0,False
332,Price,,,Positive,a really good price (better than everything we've seen online).,0.0,False
332,Room,"The wifi in the room wasn't great. We had to work that day so we needed a strong wifi, ",Negative,,,0.0,False
332,Room,"The room was really clean and the bed was comfortable,",Positive,Positive,The room was really clean and the bed was comfortable.,1.0,True
