ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Cosine_Similarity,IsCorrect
180,Staff," friendly staff,",Positive,,,0.0,False
181,Room,big clean rooms,Positive,,,0.0,False
181,Staff,"warm welcoming, great staff.",Positive,,,0.0,False
182,Location,"Closure to the Airport
 ",Positive,,,0.0,False
182,Staff,Hospitality,Positive,,,0.0,False
183,Facility,"very clean hotel, ",Positive,,,0.0,False
183,Food, and the food is terrific.,Positive,,,0.0,False
183,Location,Very close to the beach,Positive,,,0.0,False
183,Staff,the Team is very friendly,Positive,,,0.0,False
186,Staff,Very friendly staff.,Positive,Positive,Very friendly staff.,1.0,True
187,Room,,,Positive,"Wonderful experience, exceeded our expectations. Would stay again!",0.0,False
188,Room,,,Positive,lovely,0.0,False
190,Check-in,We had a very late (1am) self check-in self check-in which worked very well.,Positive,,,0.0,False
190,Facility,A very modern and contemporary hotel. ,Positive,,,0.0,False
190,Food,Excellent breakfast. ,Positive,,,0.0,False
190,Location,Conveniently located. ,Positive,,,0.0,False
190,Room,"Our room was rather small and lacked a balcony, ",Negative,Negative,Our room was rather small and lacked a balcony,1.0,True
191,Location, and beside the airport,Positive,Positive,beside the airport,0.9682065448814372,True
191,Room,Very clean,Positive,Positive,Very clean,1.0000000000000002,True
192,Location,,,Positive,location and cleanliness,0.0,False
192,Room, and cleanliness.,Positive,,,0.0,False
192,Staff,staff was amazing. ,Positive,Positive,staff was amazing,1.0,True
193,Location, Excellent location for beach and airport transfer.,Positive,Positive,Excellent location for beach and airport transfer.,1.0000000000000002,True
193,Room,Room clean and spacious. ,Positive,Positive,Room clean and spacious.,1.0,True
193,Staff,Staff very helpful.,Positive,Positive,Staff very helpful.,1.0,True
196,Booking-issue,When we were booking the room there was a promotion from booking.com which didn't apply and we payed 80 euro more. After that I checked a new dates to book and we had similar number and if we do it it will be the same. This is a big fraud.,Negative,,,0.0,False
196,Room,The mattresses were hard.,Negative,,,0.0,False
197,Location,"Perfect if you want to stay close to the airport.
 Mackenzy beach with restaurants is not that far away.",Positive,,,0.0,False
198,Food,"The food at the restaurant was amazing. Richard as the head of Hotel's restaurant, cooks with passion and almost everything from scratch. So fresh and good looking. He makes a simple breakfast amazing and his lunch table, looks like a feast.",Positive,,,0.0,False
198,Room,clean and well organized.,Positive,,,0.0,False
198,Staff,The staff were so friendly that we really felt we are at home with our relatives. ,Positive,,,0.0,False
199,Location,"perfectly located being 5 minute walk from the beach, restaurants and cafés. ",Positive,,,0.0,False
199,Room,"it is clean, beautiful",Positive,,,0.0,False
199,Staff,kind service with a smile!,Positive,,,0.0,False
200,Food,food was 5 star! The best club sandwich ever!!,Positive,Positive,The best club sandwich ever!!,0.7967851800846262,True
200,Room,"Very clean and new, ",Positive,Positive,Very clean and new,1.0,True
201,Room,,,Positive,flexibility in room selection,0.0,False
202,Location,"close to the beach and great restaurants, ",Positive,Positive,"Super clean, close to the beach and great restaurants",0.8413119698731651,True
202,Room,"Super clean, ",Positive,,,0.0,False
202,Staff,"the staff is exceptionally nice, ",Positive,Positive,the staff is exceptionally nice,1.0000000000000002,True
203,Price,Definitely worth the price.,Positive,,,0.0,False
203,Room,The room was very clean and ac worked well.,Positive,,,0.0,False
203,Staff,Staff was very friendly. ,Positive,,,0.0,False
204,Location,Great to come to from the airport.,Positive,Positive,Great to come to from the airport.,1.0000000000000002,True
204,Staff,Staff were very friendly.,Positive,Positive,Staff were very friendly.,1.0000000000000002,True
205,Location,,,Positive,before a flight,0.0,False
205,Room,,,Positive,Perfect for a great night of sleep,0.0,False
206,Location,great location. The beach is less than 5 minutes away.,Positive,,,0.0,False
206,Price,Good value. ,Positive,,,0.0,False
206,Staff,Welcoming owners,Positive,,,0.0,False
207,Staff,The WONDERFUL staff at this place makes all the difference.,Positive,Positive,The WONDERFUL staff at this place makes all the difference.,1.0000000000000002,True
208,Location,"quiet area , easy find parking places",Positive,Positive,easy find parking places,0.8511833182924738,True
208,Room,"there was hair on the floor from previous visitors, it should be better cleaner .",Negative,Negative,"there was hair on the floor from previous visitors, it should be better cleaner",1.0000000000000002,True
209,Food,we loved the breakfast,Positive,Positive,we loved the breakfast,1.0,True
209,Room,"it was a bit noisy
 we could here everything",Negative,,,0.0,False
209,Room,it was a really nice room,Positive,Positive,it was a really nice room,1.0000000000000002,True
209,Staff,very friendly people,Positive,Positive,very friendly people,1.0000000000000002,True
211,Food,Breakfast for charge same as anywhere else was enormous size and very delicious.,Positive,,,0.0,False
211,Location,half an hour walking to town,Negative,,,0.0,False
211,Location,Liked everythingz close to airport and town,Positive,,,0.0,False
211,Staff,The stuff was very friendly and helpfull. They exceeded my expectations.,Positive,,,0.0,False
212,Facility,Beautiful hotel,Positive,,,0.0,False
212,Location,,,Positive,Beautiful hotel,0.0,False
212,Price,and very cheap ,Positive,Positive,very cheap,0.9563918707701313,True
212,Room,,,Positive,There was nothing that we didn't like,0.0,False
212,Staff,Very friendly and helpful staff !,Positive,Positive,Very friendly and helpful staff !,1.0000000000000004,True
214,Check-in,I arrived late at night. The hotell made sure I could check in.,Positive,,,0.0,False
214,Staff,The hotell organised a taxi for me,Positive,,,0.0,False
215,Room,clean and simple,Positive,,,0.0,False
216,Facility,"the facilities are new,",Positive,,,0.0,False
216,Room,"the room is very clean，the bed is comfortable,",Positive,,,0.0,False
219,Location,it is sometimes a bit noisy because of the air traffic,Negative,Negative,sometimes a bit noisy because of the air traffic,0.9538784325872169,True
219,Room,"very clean room, comfy beds, very nice showers. all freshly renovated.",Positive,,,0.0,False
220,Check-in,"Excellent communication on late check in process,",Positive,,,0.0,False
220,Location,"This hotel is only 4km from the airport. If travelling light you can walk it in 40 minutes, saving a rip off cab fare. Just off the b4 highway.",Positive,,,0.0,False
220,Room,TV very light on choice only news channel in English.,Negative,,,0.0,False
220,Room,"airy and comfortable room, super fast wifi, ",Positive,,,0.0,False
222,Facility,Its was a nice place clean ,Positive,,,0.0,False
222,Location,,,Positive,clean,0.0,False
222,Room,and the room was nice,Positive,Positive,nice place,0.3265087346183867,False
223,Location,,,Positive,The indications at the desk were very helpful,0.0,False
223,Staff,The indications at the desk were very helpful,Positive,,,0.0,False
225,Check-in,,,Positive,The check-in process was smooth and efficient.,0.0,False
225,Facility,,,Mixed,"The facility had a nice pool and gym, but the room was small.",0.0,False
225,Food,,,Negative,"The food was terrible, overpriced, and not worth it.",0.0,False
225,Location,,,Positive,The location was perfect for our needs.,0.0,False
225,Price,,,Positive,The price was reasonable and affordable.,0.0,False
225,Room,,,Positive,"The room was clean and comfortable., The room was spacious and had a great view.",0.0,False
229,Location,,,Positive,hotel and restarant in same building,0.0,False
229,Staff,Exceptionally friendly service of hotel and restarant in same building. Attention and service superb.,Positive,Positive,"Exceptionally friendly service, Attention and service superb",0.7676254274690667,True
230,Location,,,Positive,"location, clean, very good value",0.0,False
230,Price,and very good value,Positive,,,0.0,False
230,Room,clean ,Positive,Positive,all was good,0.0,False
231,Location,and ideally situated for the airport,Positive,,,0.0,False
231,Room,rooms were clean,Positive,,,0.0,False
231,Staff,"very friendly staff,",Positive,,,0.0,False
232,Check-in,We arrived late and got great instructions on how to get in on our own.,Positive,,,0.0,False
232,Food,"Terrific late breakfast at the café downstairs, the manager catered to our every need",Positive,,,0.0,False
232,Location,"Great location for a late flight,",Positive,,,0.0,False
232,Price,Great for the price and our purpose of a late night flight arrival,Positive,Positive,Great for the price,0.43673076225995794,False
232,Room,everything was clean and nice in the room.,Positive,,,0.0,False
233,Facility,"Beautiful property, super clean,",Positive,,,0.0,False
233,Food,Breakfast was amazing in a beautiful setting and the management are wonderful. a little far from local shop but have everything we need in the cafe.,Positive,Positive,have everything we need in the cafe,0.5308006401700694,False
233,Location,a little far from local shop but have everything we need in the cafe.,Negative,Negative,a little far from local shop,0.7022506355111962,True
233,Room,,,Negative,a little far from local shop,0.0,False
233,Room,rooms where really spacious and fresh and clean.,Positive,,,0.0,False
234,Location,"great location for bars, restaurants and beach",Positive,Positive,"great location for bars, restaurants and beach",1.0000000000000002,True
234,Price,at a very good rate for the excellent standard of accommodation,Positive,Positive,very good rate,0.5782512678142305,False
234,Room,,,Positive,"nothing, excellent standard of accommodation",0.0,False
235,Location,Great location ,Positive,Positive,Great location,1.0000000000000002,True
235,Room,and very clean,Positive,,,0.0,False
235,Staff,"with very welcoming staff,",Positive,Positive,very welcoming,0.7608852304028791,True
236,Check-in,,,Positive,The check-in process was smooth and efficient.,0.0,False
236,Facility,,,Mixed,"The facility had a nice pool and gym, but the room was small.",0.0,False
236,Facility,Modern hotel with good facilities. ,Positive,,,0.0,False
236,Food,,,Negative,"The food was terrible, overpriced, and not worth it.",0.0,False
236,Food,Breakfast as an extra was good.,Positive,,,0.0,False
236,Location,"The hotel is about 100m from the 425 bus route which runs to the airport, about 10 minutes away. ",Positive,Positive,The location was perfect for our needs.,0.048175268891498646,False
236,Price,,,Positive,The price was reasonable and affordable.,0.0,False
236,Room,"Although small, the room was comfortable. However, the bathroom was a good size and well appointed. ",Positive,Positive,"The room was clean and comfortable., The room was spacious and had a great view.",0.35031948800815654,False
237,Room,clean and comfortable,Positive,Positive,clean and comfortable,1.0,True
238,Location,close to the airport,Positive,Positive,close to the airport,1.0,True
238,Room,"stingy smell from the bathroom
 quite small room",Negative,,,0.0,False
238,Room,,,Positive,close to the airport,0.0,False
239,Facility,There should be a safety strip on the step to each floor coming up the stairs. You are unaware of it and could possibly trip as I did.,Negative,,,0.0,False
239,Location,Not far from the sea.,Positive,,,0.0,False
239,Room,Light and airy and clean room. ,Positive,,,0.0,False
240,Check-in,,,Positive,The check-in process was smooth and efficient.,0.0,False
240,Facility,,,Mixed,"The facility had a nice pool and gym, but the room was small.",0.0,False
240,Facility,,,Positive,Most importantly it is very clean!,0.0,False
240,Food,,,Negative,"The food was terrible, overpriced, and not worth it.",0.0,False
240,Location,,,Positive,"The location is very nice of this hotel due to such close proximity to the beach and restaurants., The location was perfect for our needs.",0.0,False
240,Price,,,Positive,The price was reasonable and affordable.,0.0,False
240,Room,,,Positive,"Thank you so much for a very warm welcome and comfortable stay., The room was clean and comfortable., The room was spacious and had a great view.",0.0,False
240,Staff,,,Positive,The hotel manager was reachable at all times due to my flight times and further delays. I couldn't have asked for more informative and reassuring service. 5 star service!,0.0,False
241,Location,i didnt want to be in the center so for me the location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants.,Positive,Positive,i didnt want to be in the center so for me the location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants.,1.0000000000000004,True
241,Price,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, and seemed a little cheap considering the hotel cost.",Negative,Negative,"it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, and seemed a little cheap considering the hotel cost.",0.9745461937956468,True
241,Room,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, ",Negative,,,0.0,False
241,Room,spacious room and minifridge; large bathroom; very clean and comfy bed and lovely little balcony;,Positive,Positive,spacious room and minifridge; large bathroom; very clean and comfy bed and lovely little balcony,1.0000000000000002,True
241,Staff,staff was very friendly and lend me an adaptor several times. ,Positive,Positive,staff was very friendly and lend me an adaptor several times.,1.0000000000000002,True
242,Room,"Very clean, comfortable and pleasant! ",Positive,Positive,"Very clean, comfortable and pleasant!",1.0,True
242,Staff,The staff were very accommodating and kind. ,Positive,Positive,The staff were very accommodating and kind.,1.0,True
243,Facility,Very modern clean beautifully kept hotel ,Positive,,,0.0,False
243,Location,near beaches and restaurants,Positive,,,0.0,False
246,Facility,"The hotel is small, which we liked,",Positive,,,0.0,False
246,Food,"We also had dinner there, and the food was very good and the chef was very friendly. ",Positive,,,0.0,False
246,Location,"The taxi driver had a hard time finding it to drop us off, as it’s amongst several apartment buildings on a small side street. That’s the only negative. The location is a bit hard to find. The taxi drivers GPS had trouble finding it, but eventually we did. It’s amongst several apartment buildings on a small side street.",Negative,Negative,"The location is a bit hard to find. The taxi drivers GPS had trouble finding it, but eventually we did. Itâ€™s amongst several apartment buildings on a small side street.",0.860768138256572,True
246,Location,and is about 10 minutes from the airport.,Positive,,,0.0,False
246,Room,"The rooms were a nice size, very clean, and modern. We had both a family room and a double room, and they were perfect for our quick stay.",Positive,,,0.0,False
246,Staff,The owners were very friendly and helpful. ,Positive,,,0.0,False
247,Location,,,Positive,very good location,0.0,False
247,Room,cleanliness,Positive,,,0.0,False
248,Room,"Lack of decent TV channels, only in the evening (past 9 pm) you can actually find something to watch. There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings)",Negative,,,0.0,False
248,Room,"Bed was soooooooo comfortable,",Positive,,,0.0,False
248,Staff,"Staff super kind, professional, polite and helpful. ",Positive,,,0.0,False
249,Booking-issue,,,Negative,test,0.0,False
249,Check-in,,,Positive,"test, test",0.0,False
249,Check-out,,,Positive,test,0.0,False
249,Facility,,,Negative,test,0.0,False
249,Food,,,Negative,test,0.0,False
249,Location,,,Positive,"test, test",0.0,False
249,Price,,,Positive,test,0.0,False
249,Room,,,Positive,"test, test",0.0,False
249,Taxi-issue,,,Negative,test,0.0,False
251,Staff,friendly staff,Positive,Positive,friendly,0.7626222298676655,True
252,Facility,Exceptionally clean and brand new. ,Positive,,,0.0,False
252,Food,Breakfast was freshly made and delicious.,Positive,,,0.0,False
252,Room,Exceptionally clean and brand new. ,Positive,,,0.0,False
252,Staff, Everyone very friendly,Positive,,,0.0,False
254,Facility,Wonderful modern family run small hotel.,Positive,,,0.0,False
254,Location, It’s very close to the airport which worked for us.,Positive,,,0.0,False
254,Room,"The rooms are spotless, the shower fantastic. The pictures are very true to life.",Positive,,,0.0,False
254,Staff,The family were so helpful.,Positive,,,0.0,False
256,Location,,,Positive,modern,0.0,False
256,Room,clean and modern,Positive,Positive,clean,0.5082892987107779,False
257,Facility,"Very modern, clean hotel
",Positive,,,0.0,False
257,Location,"Great location, quiet
",Positive,Positive,"Great location, quiet",1.0000000000000002,True
257,Room,,,Positive,"Very modern, clean hotel",0.0,False
257,Staff,Lovely staff,Positive,Positive,Lovely staff,1.0,True
259,Location,excellent location near airport then easy drive into larnaca.,Positive,Positive,excellent location near airport then easy drive into larnaca,1.0000000000000002,True
259,Room,only thing was the bathroom floor got wet from the shower and became very slippery. needs two foot towels rather than just one.,Negative,,,0.0,False
259,Staff,very friendly and helpful staff.,Positive,Positive,very friendly and helpful staff,1.0000000000000004,True
260,Food,delicious breakfast.,Positive,,,0.0,False
260,Location,10 mins walk to Mackenzie Beach and 40 mins (3 km) walk to downtown on a nice promenade.,Positive,,,0.0,False
260,Room,Very comfortable beds.,Positive,,,0.0,False
260,Staff,"Friendly staff,",Positive,,,0.0,False
262,Check-in,,,Positive,The check-in process was smooth and efficient.,0.0,False
262,Facility,,,Mixed,"The facility had a nice pool and gym, but the room was small.",0.0,False
262,Food,,,Negative,"The food was terrible, overpriced, and not worth it.",0.0,False
262,Food,and had a terrific breakfast on the terrace,Positive,,,0.0,False
262,Location,The hotel was close to the airport - 6 minutes by taxi (€20) - and we arrived late. ,Positive,Positive,The location was perfect for our needs.,0.08272323746089279,False
262,Price,,,Positive,The price was reasonable and affordable.,0.0,False
262,Room,"Clean,  We slept well in a comfy clean bed",Positive,Positive,"The room was clean and comfortable., The room was spacious and had a great view.",0.12238973030347312,False
262,Staff,"great attentive staff, The staff could not be more helpful and showed us to a really nice room with a balcony over the front of the hotel, before they arranged a car for us to get back to the airport to collect our hire car.",Positive,,,0.0,False
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,Positive,Positive,room was big enough with comfy beds for family of four,0.7167230547101133,True
264,Room,clean and comfortable beds.,Positive,,,0.0,False
264,Staff,Friendly staff.,Positive,,,0.0,False
266,Room,it’s clean ,Positive,Positive,it's clean,1.0,True
266,Staff,and very nice crew,Positive,Positive,very nice crew,0.9685842168866624,True
267,Facility,The hotel was basic but clean and comfortable.,Positive,,,0.0,False
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,Positive,,,0.0,False
268,Check-in,,,Negative,The check-in process took a long time.,0.0,False
268,Check-in,,,Positive,"The check-in process was very smooth and efficient., The check-in process was easy and quick.",0.0,False
268,Facility,,,Negative,The facilities were old and needed renovation.,0.0,False
268,Facility,La Veranda has been recently refurbished ,Positive,Positive,The facilities were modern and clean.,0.0,False
268,Food,,,Negative,"The food at the restaurant was terrible, overpriced and not good quality.",0.0,False
268,Food,"Good breakfast available if required,",Positive,,,0.0,False
268,Location,,,Negative,The location of the hotel was not ideal for us.,0.0,False
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,Positive,Positive,"The location of the hotel was perfect for us., The location of the hotel was great for us.",0.0,False
268,Price,,,Negative,The price was too high for what we got.,0.0,False
268,Price,,,Positive,"The price was reasonable for the quality we got., The price was reasonable for what we got.",0.0,False
268,Room,,,Negative,The room was small and noisy.,0.0,False
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",Positive,Positive,"The room was very comfortable and clean., The room was perfect for our needs.",0.15368385499263998,False
268,Staff,staff extremely helpful and friendly.,Positive,Positive,"The staff were very friendly and helpful., The staff were very helpful and friendly.",0.6128561661070729,False
270,Facility,It was easy at the time to park car outside. ,Positive,,,0.0,False
270,Location,,,Positive,park car outside,0.0,False
270,Room,"Clean rooms,",Positive,Positive,Clean rooms,1.0000000000000002,True
270,Staff,helpful staff.,Positive,Positive,helpful staff,1.0,True
271,Location,Location very convenient. Near the beach and the Restaurants. Public Bus station at 30 meters from the hotel. Also very close to the airport.,Positive,Positive,very convenient. Near the beach and the Restaurants. Public Bus station at 30 meters from the hotel. Also very close to the airport.,0.9868541238147488,True
272,Facility,La Veranda Hotel is very comfortable and clean.,Positive,,,0.0,False
272,Food,The Breakfast is so delicious,Positive,Positive,The Breakfast is so delicious,1.0000000000000002,True
272,Location,Great location !! Near Mackenzie beach and very close to the center.,Positive,Positive,Great location !! Near Mackenzie beach and very close to the center.,1.0000000000000002,True
272,Room,,,Positive,"La Veranda Hotel is very comfortable and clean., All was great",0.0,False
272,Staff, The staff is very nice,Positive,Positive,The staff is very nice 😃,1.0,True
273,Room,,,Positive,"second time, best hotels, recommend it",0.0,False
274,Staff,"Every staff member I encountered, from the valet to the check- in to the cleaning staff were delightful and eager to help! ",Positive,Positive,"Every staff member I encountered, from the valet to the check-in to the cleaning staff were delightful and eager to help!",1.0000000000000002,True
275,Room,"The rooms were clean, very comfortable, ",Positive,,,0.0,False
275,Staff,and the staff was amazing. They went over and beyond to help make my stay enjoyable.,Positive,,,0.0,False
277,Room,"Wanted to have in the shower shampoo, body soap and hair conditioner. The staff explained that the dispancer in the shower holds 3 in 1. Really?!",Negative,,,0.0,False
277,Room,,,Positive,"Wanted to have in the shower shampoo, body soap and hair conditioner.",0.0,False
277,Staff,,,Negative,The staff explained that the dispancer in the shower holds 3 in 1. Really?!,0.0,False
277,Staff,"The staff is always very helpful, exceptional!",Positive,Positive,"The staff is always very helpful, exceptional!",1.0,True
278,Facility,The hotel was clean ,Positive,,,0.0,False
278,Food,and the food was superb. ,Positive,Positive,the food was superb,0.969013485650243,True
278,Location,and easy for the airport.,Positive,Positive,the hotel was clean and easy for the airport,0.821468158831585,True
278,Staff,"The staff were wonderful, so friendly and welcoming ",Positive,Positive,"The staff were wonderful, so friendly and welcoming",0.9999999999999999,True
279,Facility,The hotel is in a residential neighborhood of apartments and is modern. ,Positive,,,0.0,False
279,Food,Breakfast is not included in the hotel cost. (no menu - you get whatever is served). ,Negative,,,0.0,False
279,Food,"However, there is small restaurant within the hotel lobby that charged $10 euros for a very nice hot breakfast ",Positive,,,0.0,False
279,Location,The hotel is in a residential neighborhood of apartments and is modern. The hotel is approx 10 minute drive from the airport and 20 minute drive from the historical area.,Positive,,,0.0,False
279,Room,The bed linens were wonderful and the mattress was neither too hard or soft.,Positive,,,0.0,False
281,Location,This hotel is in a great location for the airport and restaurants. ,Positive,Positive,This hotel is in a great location for the airport and restaurants.,1.0000000000000002,True
281,Room,,,Positive,"Taking time to print off flight documentation, booking taxis and even when my flight was cancelled, I was able to keep my room for longer without a problem.",0.0,False
281,Staff,"The owner and staff are so welcoming and helpful. Taking time to print off flight documentation, booking taxis and even when my flight was cancelled, I was able to keep my room for longer without a problem.",Positive,Positive,The owner and staff are so welcoming and helpful.,0.37633432682361073,False
282,Facility,"Very nice hotel,",Positive,,,0.0,False
282,Food,Tasty breakfast.,Positive,Positive,Tasty breakfast,1.0000000000000002,True
282,Location,"close to the beach, but situated in a quiet place",Positive,Positive,"close to the beach, but situated in a quiet place",1.0000000000000002,True
282,Staff,"Helpful, friendly staff.",Positive,Positive,"Helpful, friendly staff",1.0000000000000002,True
284,Facility,"La Veranda was very clean, and was flexible with our schedule. ",Positive,,,0.0,False
284,Location,"There are a series of delicious and fun restaurants on the beach quite close to the hotel, which the staff of the hotel kindly told us about.",Positive,,,0.0,False
284,Room,The view from the rooms,Negative,,,0.0,False
284,Room,"provided everything needed (even a bottle of water in the room!), ",Positive,Positive,The view from the rooms,0.05624247356885678,False
284,Staff,The staff was excellent.,Positive,,,0.0,False
285,Facility,Clean and nice place,Positive,,,0.0,False
285,Room,It takes too long hot water to reach tap/shower in the room,Negative,Negative,It takes too long hot water to reach tap/shower in the room,1.0000000000000002,True
286,Location,Very convenient location for arriving at the airport.,Positive,Positive,Very convenient location for arriving at the airport.,1.0000000000000002,True
287,Facility,,,Negative,Some smell from bathroom/water.,0.0,False
287,Facility,Allowed to take dog was the reason for booking.,Positive,,,0.0,False
287,Price,"Good value.
 ",Positive,Positive,Good value.,1.0,True
287,Room,Some smell from bathroom/water.,Negative,,,0.0,False
287,Room,"Very clean, nice bed and linen.
 ",Positive,Positive,"Very clean, nice bed and linen.",1.0,True
288,Facility,Boutique hotel ,Positive,,,0.0,False
288,Food,"Good, tasty breakfest.",Positive,Positive,"Good, tasty breakfest.",1.0,True
288,Location,but quite distant from the city center. ,Negative,,,0.0,False
288,Location,,,Neutral,Only few kilometers from the airport but quite distant from the city center. On the other hand - close to salt lake to have opportunity to watch flamings.,0.0,False
288,Location,"Boutique hotel in the quiet area, Only few kilometers from the airport but quite distant from the city center. On the other hand - close to salt lake to have opportunity to watch flamings.",Positive,,,0.0,False
288,Room,,,Positive,Boutique hotel in the quiet area.,0.0,False
288,Staff,Staff was friendly and helpful,Positive,Positive,Staff was friendly and helpful.,1.0000000000000002,True
291,Location,Close to the airport,Positive,Positive,"Close to the airport, Very clean and cozy",0.6302751862802611,False
291,Room,Very clean and cozy,Positive,,,0.0,False
291,Staff,Friendly staff,Positive,Positive,Friendly staff,1.0000000000000002,True
294,Room,clean basic,Positive,Positive,"clean and basic, it was ok",0.6769187691560883,False
296,Room,TV CHANNELS TO BE FIXED :),Negative,,,0.0,False
297,Facility,recently refurbished and very clean!,Positive,,,0.0,False
297,Room,recently refurbished and very clean!,Positive,,,0.0,False
298,Location,location is good you can take bus 425 from the airport to somewhere close enough to the hotel.,Positive,Positive,location is good you can take bus 425 from the airport to somewhere close enough to the hotel.,1.0,True
298,Room,"room is spacious and clean, bed is comfy too.",Positive,Positive,"room is spacious and clean, bed is comfy too.",1.0,True
298,Staff,stuff were super nice! ,Positive,Positive,stuff were super nice!,1.0000000000000002,True
299,Location," The hotel's location is convenient. Very easy to catch public transportations, many café around and close to the center.",Positive,Positive,"convenient. Very easy to catch public transportations, many café around and close to the center",0.9342781414553942,True
299,Room,"the room is just as in the pictures; newly renovated, fully functional and most importantly comfortable and clean.",Positive,Positive,"newly renovated, fully functional and most importantly comfortable and clean",0.826748969037694,True
299,Staff,"The staff was very welcoming and friendly,",Positive,Positive,The staff was very welcoming and friendly,1.0,True
300,Facility,It was cold for a swim:),Negative,,,0.0,False
300,Food,even breakfast was presentable and tasty!,Positive,,,0.0,False
300,Location,"Great location very close to the airport, 1 minute walk to the bus station, beach and restaurants.",Positive,,,0.0,False
300,Room,"The room was very clean and spacious. The mini bar was rich and very well priced,",Positive,,,0.0,False
300,Staff,"The staff was so helpful, friendly and welcoming. My one night stay felt like home! ",Positive,,,0.0,False
301,Facility,"Christmas vibes, nice ambiance.",Positive,,,0.0,False
301,Location,Quiet area.,Positive,Positive,"Quiet area., nice ambiance.",0.6525373971326829,False
301,Staff,Staff make you feel at home.,Positive,Positive,Staff make you feel at home.,1.0000000000000002,True
302,Room,It was very clean.,Positive,Positive,It was very clean.,1.0,True
303,Staff,"Very welcoming couple, helpful, and happy to help for any situation or question.",Positive,,,0.0,False
304,Location,"On top of that, the hotel is less than a minute away on foot from the bus station. 
 The city is nice, a lot of restaurants, bars and shops in the area. And of course lots and lots of beach shores to relax at, one of which you can get on foot for less than 5 minutes.",Positive,,,0.0,False
304,Room,"What i liked most about the hotel is the room, bed sheets and toilet are super clean. Bed is very comfortable.",Positive,,,0.0,False
304,Staff,"The staff was nice, they gave me recommendations on what places to visit and how to roam around.",Positive,,,0.0,False
305,Food,all the restaurants were closed. Richard was amazing and whipped us up an excellent pizza even though they were long since closed.,Positive,,,0.0,False
305,Staff,"First off, the staff. They have been so accommodating and easy to deal with and have gone above and beyond to help us out. ",Positive,Positive,They have been so accommodating and easy to deal with and have gone above and beyond to help us out.,0.9333323661743985,True
306,Facility,"Good place , ",Positive,,,0.0,False
306,Location,,,Positive,Good place,0.0,False
306,Staff,"excellent stuff, ",Positive,Positive,excellent,0.576735857415316,False
307,Facility,"The modern, nice hotel, ",Positive,,,0.0,False
307,Location,accommodation for one night before departure.,Positive,,,0.0,False
307,Price,,,Positive,€15.00,0.0,False
307,Room,,,Positive,"modern, nice hotel",0.0,False
307,Staff,The hotel arranged a taxi to the airport for 15 €,Positive,,,0.0,False
307,Taxi-issue,,,Positive,arranged a taxi to the airport,0.0,False
308,Facility,"it was soo nice and cosy, made me feel welcome from the first moment of arrival",Positive,,,0.0,False
308,Staff,Wonderful people on reception and in the restaurant :) always smiling and glad to help,Positive,,,0.0,False
309,Staff,The management/husband and wife/were fantastic as were all the staff!,Positive,Positive,The management/husband and wife/were fantastic as were all the staff!,1.0000000000000002,True
311,Facility,"Pet friendly hotel, highly recommended we had no extra charge for our dogs,",Positive,,,0.0,False
311,Room,"Very clean, Nice freshly decorated rooms.",Positive,,,0.0,False
311,Staff,"staff very welcoming and helpful, quick response when asking about bringing them. ",Positive,,,0.0,False
312,Facility,the pool is tiny ,Negative,,,0.0,False
312,Facility,"the place was very clean,  and everything was very clean.",Positive,,,0.0,False
312,Food,food was delicious ,Positive,,,0.0,False
312,Location,the airport is very close and the beach is a five minute walk away. ,Positive,,,0.0,False
312,Room,and the bathrooms can smell like bad plumbing.,Negative,,,0.0,False
312,Staff,and there’s an incredibly kind and helpful staff. they were very flexible about our strange schedule.,Positive,,,0.0,False
313,Facility,"Nicely renovated and clean hotel, Quiet street with sufficient parking facilities.",Positive,,,0.0,False
313,Location,Quiet street with sufficient parking facilities.,Positive,,,0.0,False
313,Price,Fantastic value for money.,Positive,,,0.0,False
313,Staff,Super friendly staff. ,Positive,,,0.0,False
314,Check-in,super fast checkin/checkout,Positive,,,0.0,False
314,Check-out,super fast checkin/checkout,Positive,,,0.0,False
314,Facility,"fresh just renovated, with good wifi,",Positive,,,0.0,False
314,Location,"in 5 minutes from airport, ",Positive,Positive,maybe they could leave more water,0.0,False
315,Room,it’s was exceptionally clean,Positive,Positive,it's was exceptionally clean,1.0,True
315,Staff,and staff all very friendly,Positive,Positive,staff all very friendly,0.9574473659660505,True
316,Location,Perfect location to McKenzie Beach and only a 30 minute walk to the central marina. ,Positive,,,0.0,False
