ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
155,Price,Excellent value for money,Positive,Positive,excellent value for money,True
155,Room,nice shower and bed. ,Positive,Positive,"comfortable, nice and clean hotel, nice shower and bed",True
157,Location,"7 minutes walking to the beach, ",Positive,Positive,7 minutes walking to the beach,True
157,Room,"modern new rooms, very clean.",Positive,Positive,"modern new rooms, very clean",True
159,Location, and great location as it is close to the airport.,Positive,Positive,great location as it is close to the airport,True
159,Room,"Clean rooms, ",Positive,Positive,Clean rooms,True
159,Staff,very friendly staff,Positive,Positive,very friendly staff,True
160,Check-in,,,Positive,"I liked everything, perfect",False
160,Facility,The perfect hotel.,Positive,,,False
160,Location,,,Positive,I liked everything,False
160,Price,,,Positive,I liked everything,False
160,Room,,,Positive,"I liked everything, perfect",False
162,Check-in,,,Positive,"check-in process was smooth, amazing",False
162,Facility,This hotel was amazing.,Positive,,,False
162,Food,and the breakfast was really delicious.,Positive,Positive,breakfast was really delicious,True
162,Room,,,Positive,"This hotel, hotel",False
162,Staff, Exceptional friendly stuff ,Positive,Positive,"exceptionally friendly staff, exceptional friendly staff",True
163,Check-in,Easy late night check in,Positive,Positive,Easy late night check in,True
163,Room,,,Positive,Easy late night check in,False
164,Booking-issue,,,Null,Null,False
164,Check-in,,,Null,Null,False
164,Check-in,,,Positive,"This is a really well run, family establishment and couldn't have been more perfect for our stay.",False
164,Check-out,,,Null,Null,False
164,Facility,,,Null,Null,False
164,Facility,"This is a really well run, family establishment",Positive,,,False
164,Food,,,Null,Null,False
164,Location,,,Null,Null,False
164,Location,,,Positive,test,False
164,Price,,,Null,"Null, Null",False
164,Room,,,Null,"Null, Null",False
164,Staff,,,Null,Null,False
164,Staff,All the staff were so accommodating and friendly.,Positive,Positive,All the staff were so accommodating and friendly.,True
164,Taxi-issue,,,Null,Null,False
165,Check-in,,,Positive,"Clean, modern",False
165,Room,"Clean, modern, ",Positive,Positive,Clean,True
165,Staff,friendly staff,Positive,Positive,friendly staff,True
166,Check-in,,,Positive,"test, test",False
166,Facility,,,Negative,test,False
166,Food,,,Negative,test,False
166,Location,,,Positive,test,False
166,Price,,,Positive,noting,False
166,Room,very clean and homely,Positive,Positive,"noting, very clean and homely",True
170,Food,"The food was excellent. Richard, the chef prepared the fish, which was the best that I ever tasted.",Positive,Positive,"excellent fish, excellent fish, excellent fish",True
170,Staff,,,Positive,"Richard, Richard, Richard",False
173,Room,IMMACULATELY CLEAN!!! The bedding and floors were SOO CLEAN. how clean it was and the bed and linens were soo comfy and everything smelled good,Positive,Positive,"clean, comfy bed, linens, good smell, Immaculately Clean bedding and floors",True
173,Staff,The staff so friendly and kind and helpful!!!,Positive,Positive,The staff so friendly and kind and helpful,True
174,Check-in,,,Positive,"test, test",False
174,Facility,,,Negative,"test, test",False
174,Food,,,Negative,"test, test",False
174,Location,,,Positive,"good, good",False
174,Price,,,Positive,"test, test",False
174,Room,,,Positive,"all, all",False
175,Location,,,Positive,test,False
176,Room,The room was spacious enough for two people and it was very clean.,Positive,Positive,spacious enough for two people and it was very clean,True
177,Check-in,,,Positive,"Nothing to complain., Extremely agile to respond",False
177,Location,It’s close to the beach and the airport. ,Positive,Positive,It’s close to the beach and the airport,True
177,Room,,,Positive,Nothing,False
177,Staff,The staff was nice and helpful. Extremely agile to respond.,Positive,Positive,The staff was nice and helpful,True
178,Room,Relaxing and comfortable.,Positive,Positive,"Relaxing, Comfortable",True
179,Check-in,,,Null,Null,False
179,Facility,,,Negative,Better TV channel selection would have been good for evening.,False
179,Food,,,Null,Null,False
179,Location,,,Null,Null,False
179,Location,"Close to local restaurants and beach.
 Quiet.",Positive,Positive,"Close to local restaurants and beach, Close to local restaurants and beach, Close to local restaurants and beach",True
179,Price,,,Null,Null,False
179,Room,Better TV channel selection would have been good for evening.,Negative,,,False
179,Room,,,Null,Null,False
179,Room, Very clean.,Positive,Positive,"Quiet, Very clean, Quiet, Very clean, Quiet, Very clean",True
180,Food,delicious breakfast (great freshly made croissants),Positive,Positive,delicious breakfast (great freshly made croissants),True
180,Room,AC was a bit loud and the people in the next hotel were also loud to be heard from our room,Negative,,,False
180,Room,"Sparkling clean, comfy bed,",Positive,Positive,"Sparkling clean, comfy bed",True
180,Staff," friendly staff,",Positive,Positive,friendly staff,True
181,Check-in,,,Positive,perfect,False
181,Room,big clean rooms,Positive,Positive,big clean rooms,True
181,Staff,"warm welcoming, great staff.",Positive,Positive,warm welcoming,True
182,Location,"Closure to the Airport
 ",Positive,Positive,"Closure to the Airport, Closure to the Airport, Closure to the Airport",True
182,Staff,Hospitality,Positive,,,False
183,Facility,"very clean hotel, ",Positive,,,False
183,Food, and the food is terrific.,Positive,Positive,the food is terrific,True
183,Location,Very close to the beach,Positive,Positive,very clean hotel,True
183,Room,,,Positive,Very close to the beach,False
183,Staff,the Team is very friendly,Positive,Positive,The Team is very friendly,True
186,Staff,Very friendly staff.,Positive,,,False
188,Check-in,,,Positive,test (smooth check-in process),False
188,Facility,,,Negative,test (needs improvement),False
188,Food,,,Negative,test (not good),False
188,Location,,,Positive,test,False
188,Price,,,Positive,test (reasonable),False
188,Room,,,Positive,lovely room,False
190,Check-in,We had a very late (1am) self check-in self check-in which worked very well.,Positive,Positive,we had a very late (1am) self check-in which worked very well,True
190,Facility,,,Negative,lacked a balcony,False
190,Facility,A very modern and contemporary hotel. ,Positive,,,False
190,Food,Excellent breakfast. ,Positive,Positive,excellent breakfast,True
190,Location,Conveniently located. ,Positive,Positive,conveniently located,True
190,Room,"Our room was rather small and lacked a balcony, ",Negative,Negative,Our room was rather small and lacked a balcony,True
190,Room,,,Positive,very modern and contemporary,False
191,Booking-issue,,,Null,Null,False
191,Check-in,,,Positive,test,False
191,Check-out,,,Null,Null,False
191,Facility,,,Null,Null,False
191,Food,,,Null,Null,False
191,Location, and beside the airport,Positive,Positive,test,True
191,Price,,,Null,Null,False
191,Room,,,Null,Null,False
191,Room,Very clean,Positive,,,False
191,Staff,,,Null,Null,False
191,Taxi-issue,,,Null,Null,False
192,Location,,,Positive,location and cleanliness,False
192,Room, and cleanliness.,Positive,,,False
192,Staff,staff was amazing. ,Positive,Positive,staff was amazing,True
193,Location, Excellent location for beach and airport transfer.,Positive,Positive,excellent location for beach and airport transfer,True
193,Room,Room clean and spacious. ,Positive,Positive,clean and spacious,True
193,Staff,Staff very helpful.,Positive,Positive,very helpful,True
196,Booking-issue,When we were booking the room there was a promotion from booking.com which didn't apply and we payed 80 euro more. After that I checked a new dates to book and we had similar number and if we do it it will be the same. This is a big fraud.,Negative,Negative,"This is a big fraud, This is a big fraud, This is a big fraud",True
196,Price,,,Negative,"payed 80 euro more, payed 80 euro more, payed 80 euro more",False
196,Room,The mattresses were hard.,Negative,Negative,"The mattresses were hard, The mattresses were hard, The mattresses were hard",True
197,Location,"Perfect if you want to stay close to the airport.
 Mackenzy beach with restaurants is not that far away.",Positive,,,False
198,Food,"The food at the restaurant was amazing. Richard as the head of Hotel's restaurant, cooks with passion and almost everything from scratch. So fresh and good looking. He makes a simple breakfast amazing and his lunch table, looks like a feast.",Positive,Positive,"amazing, Richard as the head of Hotel's restaurant, cooks with passion and almost everything from scratch. So fresh and good looking",True
198,Room,clean and well organized.,Positive,Positive,clean and well organized,True
198,Staff,The staff were so friendly that we really felt we are at home with our relatives. ,Positive,Positive,so friendly that we really felt we are at home with our relatives,True
199,Booking-issue,,,Null,"Null, Null, Null",False
199,Check-in,,,Null,"Null, Null, Null",False
199,Check-out,,,Null,"Null, Null, Null",False
199,Facility,,,Null,"Null, Null, Null",False
199,Food,,,Null,"Null, Null, Null",False
199,Location,"perfectly located being 5 minute walk from the beach, restaurants and cafés. ",Positive,Positive,"5 minute walk from the beach, restaurants and cafés. test, 5 minute walk from the beach, restaurants and cafés. test, 5 minute walk from the beach, restaurants and cafés. test",True
199,Price,,,Null,"Null, Null, Null",False
199,Room,,,Null,"Null, Null, Null",False
199,Room,"it is clean, beautiful",Positive,,,False
199,Staff,kind service with a smile!,Positive,Positive,"kind service with a smile!, kind service with a smile!, kind service with a smile!",True
199,Taxi-issue,,,Null,"Null, Null, Null",False
200,Food,food was 5 star! The best club sandwich ever!!,Positive,Positive,food was 5 star! The best club sandwich ever!!,True
200,Room,"Very clean and new, ",Positive,Positive,Very clean and new,True
201,Check-in,,,Positive,test,False
201,Facility,,,Negative,test,False
201,Food,,,Negative,test,False
201,Location,,,Positive,test,False
201,Price,,,Positive,test,False
201,Room,,,Positive,test,False
202,Check-in,,,Positive,easy check-in,False
202,Location,"close to the beach and great restaurants, ",Positive,Positive,close to the beach and great restaurants,True
202,Room,"Super clean, ",Positive,Positive,Super clean,True
202,Staff,"the staff is exceptionally nice, ",Positive,Positive,exceptionally nice,True
203,Price,Definitely worth the price.,Positive,Positive,definitely worth the price,True
203,Room,The room was very clean and ac worked well.,Positive,Positive,"very clean, ac worked well",True
203,Staff,Staff was very friendly. ,Positive,Positive,very friendly,True
204,Location,Great to come to from the airport.,Positive,Positive,Great to come to from the airport,True
204,Staff,Staff were very friendly.,Positive,Positive,Staff were very friendly,True
205,Room,,,Positive,Perfect for a great night of sleep before a flight,False
206,Booking-issue,,,Null,Null,False
206,Check-in,,,Null,Null,False
206,Check-out,,,Null,Null,False
206,Facility,,,Null,Null,False
206,Food,,,Null,Null,False
206,Location,great location. The beach is less than 5 minutes away.,Positive,Positive,"great location, The beach is less than 5 minutes away",True
206,Price,Good value. ,Positive,Positive,Good value,True
206,Room,,,Null,Null,False
206,Staff,Welcoming owners,Positive,Positive,Welcoming owners,True
206,Taxi-issue,,,Null,Null,False
207,Staff,The WONDERFUL staff at this place makes all the difference.,Positive,Positive,The WONDERFUL staff at this place makes all the difference.,True
208,Facility,,,Negative,it should be better cleaner,False
208,Facility,,,Positive,easy find parking places,False
208,Location,"quiet area , easy find parking places",Positive,Positive,quit area,True
208,Room,"there was hair on the floor from previous visitors, it should be better cleaner .",Negative,Negative,hair on the floor from previous visitors,True
209,Food,we loved the breakfast,Positive,Positive,"loved the breakfast, loved the breakfast, loved the breakfast",True
209,Room,"it was a bit noisy
 we could here everything",Negative,Negative,"it was a bit noisy, it was a bit noisy, it was a bit noisy",True
209,Room,it was a really nice room,Positive,Positive,"really nice, really nice, really nice",True
209,Staff,very friendly people,Positive,Positive,"very friendly, very friendly, very friendly",True
211,Booking-issue,,,Null,Null,False
211,Check-in,,,Null,Null,False
211,Check-out,,,Null,Null,False
211,Facility,,,Null,Null,False
211,Food,Breakfast for charge same as anywhere else was enormous size and very delicious.,Positive,Positive,Breakfast for charge same as anywhere else was enormous size and very delicious.,True
211,Location,half an hour walking to town,Negative,,,False
211,Location,,,Null,Null,False
211,Location,Liked everythingz close to airport and town,Positive,Positive,close to airport and town,True
211,Price,,,Null,Null,False
211,Price,,,Positive,half an hour walking to town,False
211,Room,,,Null,Null,False
211,Room,,,Positive,Liked everything,False
211,Staff,The stuff was very friendly and helpfull. They exceeded my expectations.,Positive,Positive,The stuff was very friendly and helpfull. They exceeded my expectations.,True
211,Taxi-issue,,,Null,Null,False
212,Check-in,,,Positive,test,False
212,Facility,,,Negative,test,False
212,Facility,Beautiful hotel,Positive,,,False
212,Food,,,Negative,test,False
212,Location,,,Positive,Beautiful hotel,False
212,Price,and very cheap ,Positive,Positive,very cheap 10/10 recommended,True
212,Room,,,Positive,"Nothing disliked, Very friendly and helpful staff",False
212,Staff,Very friendly and helpful staff !,Positive,,,False
214,Check-in,I arrived late at night. The hotell made sure I could check in.,Positive,Positive,made sure I could check in,True
214,Staff,The hotell organised a taxi for me,Positive,Positive,organised a taxi,True
214,Taxi-issue,,,Positive,The hotel organised a taxi,False
215,Check-in,,,Positive,easy,False
215,Facility,,,Negative,outdated,False
215,Food,,,Negative,not good,False
215,Location,,,Positive,test,False
215,Price,,,Positive,reasonable,False
215,Room,clean and simple,Positive,Positive,"clean, simple",True
216,Facility,"the facilities are new,",Positive,,,False
216,Room,"the room is very clean，the bed is comfortable,",Positive,,,False
217,Check-in,,,Positive,Very,False
217,Room,,,Positive,"Everything, Very",False
217,Staff,,,Positive,nice,False
219,Location,it is sometimes a bit noisy because of the air traffic,Negative,Negative,sometimes a bit noisy due to air traffic,True
219,Room,"very clean room, comfy beds, very nice showers. all freshly renovated.",Positive,Positive,"very clean room, comfy beds, very nice showers. all freshly renovated.",True
220,Check-in,"Excellent communication on late check in process,",Positive,Positive,"test, Excellent communication on late check in process",True
220,Facility,,,Null,Null,False
220,Food,,,Negative,TV very light on choice only news channel in English.,False
220,Location,"This hotel is only 4km from the airport. If travelling light you can walk it in 40 minutes, saving a rip off cab fare. Just off the b4 highway.",Positive,Positive,"test, only 4km from the airport, just off the b4 highway",True
220,Price,,,Positive,"test, If travelling light you can walk it in 40 minutes, saving a rip off cab fare",False
220,Room,TV very light on choice only news channel in English.,Negative,,,False
220,Room,,,Null,Null,False
220,Room,"airy and comfortable room, super fast wifi, ",Positive,Positive,"airy and comfortable room, super fast wifi",True
220,Staff,,,Null,Null,False
220,Staff,,,Positive,"Excellent communication on late check in process, airy and comfortable room",False
220,Taxi-issue,,,Positive,"If travelling light you can walk it in 40 minutes, saving a rip off cab fare",False
222,Check-in,,,Positive,test,False
222,Facility,Its was a nice place clean ,Positive,,,False
222,Location,,,Positive,nice place,False
222,Room,and the room was nice,Positive,Positive,clean and the room was nice,True
223,Check-in,,,Positive,test,False
223,Room,,,Positive,Indications at the desk were very helpful,False
223,Staff,The indications at the desk were very helpful,Positive,,,False
225,Booking-issue,,,Null,Null,False
225,Check-in,,,Null,Null,False
225,Check-out,,,Null,Null,False
225,Facility,,,Null,Null,False
225,Food,,,Null,Null,False
225,Location,,,Null,Null,False
225,Price,,,Null,Null,False
225,Room,,,Null,Null,False
225,Room,,,Positive,Everything,False
225,Staff,,,Null,Null,False
225,Taxi-issue,,,Null,Null,False
229,Check-in,,,Positive,Exceptionally friendly service of hotel and restaurant in same building,False
229,Room,,,Positive,Exceptionally friendly service of hotel and restaurant in same building,False
229,Staff,Exceptionally friendly service of hotel and restarant in same building. Attention and service superb.,Positive,Positive,Attention and service superb,True
230,Check-in,,,Positive,test,False
230,Food,,,Negative,nothing bad to say,False
230,Location,,,Positive,"good, clean and very good value",False
230,Price,and very good value,Positive,Positive,test,True
230,Room,clean ,Positive,Positive,all,True
231,Location,and ideally situated for the airport,Positive,,,False
231,Room,rooms were clean,Positive,,,False
231,Staff,"very friendly staff,",Positive,,,False
232,Check-in,,,Null,Nothing,False
232,Check-in,We arrived late and got great instructions on how to get in on our own.,Positive,,,False
232,Food,"Terrific late breakfast at the café downstairs, the manager catered to our every need",Positive,Positive,Terrific late breakfast at the café downstairs,True
232,Location,"Great location for a late flight,",Positive,Positive,"Great, Great location for a late flight",True
232,Price,Great for the price and our purpose of a late night flight arrival,Positive,Positive,for the price,True
232,Room,,,Null,Nothing,False
232,Room,everything was clean and nice in the room.,Positive,Positive,Great instructions on how to get in on our own. Everything was clean and nice,True
232,Staff,,,Positive,The manager catered to our every need,False
233,Check-in,,,Positive,liked everything,False
233,Facility,"Beautiful property, super clean,",Positive,,,False
233,Food,Breakfast was amazing in a beautiful setting and the management are wonderful. a little far from local shop but have everything we need in the cafe.,Positive,Positive,Breakfast was amazing,True
233,Location,a little far from local shop but have everything we need in the cafe.,Negative,Negative,a little far from local shop,True
233,Location,,,Positive,but have everything we need in the cafe,False
233,Price,,,Positive,everything,False
233,Room,rooms where really spacious and fresh and clean.,Positive,Positive,"super clean, rooms where really spacious and fresh, liked everything",True
233,Staff,,,Positive,management are wonderful,False
234,Check-in,,,Positive,all good,False
234,Location,"great location for bars, restaurants and beach",Positive,Positive,"great location for bars, restaurants and beach, all good",True
234,Price,at a very good rate for the excellent standard of accommodation,Positive,Positive,"very good rate, nothing",True
234,Room,,,Positive,"excellent standard of accommodation, nothing",False
235,Check-in,,,Positive,test,False
235,Facility,,,Positive,Very clean,False
235,Food,,,Null,Null,False
235,Location,Great location ,Positive,Positive,test,True
235,Price,,,Null,Null,False
235,Room,,,Null,Null,False
235,Room,and very clean,Positive,,,False
235,Staff,"with very welcoming staff,",Positive,Positive,Great location with very welcoming staff,True
236,Booking-issue,,,Null,Null,False
236,Check-in,,,Null,Null,False
236,Check-out,,,Null,Null,False
236,Facility,,,Null,Null,False
236,Facility,Modern hotel with good facilities. ,Positive,,,False
236,Food,,,Null,Null,False
236,Food,Breakfast as an extra was good.,Positive,,,False
236,Location,,,Null,Null,False
236,Location,"The hotel is about 100m from the 425 bus route which runs to the airport, about 10 minutes away. ",Positive,,,False
236,Price,,,Null,Null,False
236,Room,,,Null,Null,False
236,Room,"Although small, the room was comfortable. However, the bathroom was a good size and well appointed. ",Positive,,,False
236,Staff,,,Null,Null,False
236,Taxi-issue,,,Null,Null,False
237,Check-in,,,Positive,test,False
237,Room,clean and comfortable,Positive,Positive,clean and comfortable,True
238,Check-in,,,Positive,test,False
238,Facility,,,Null,Null,False
238,Food,,,Null,Null,False
238,Location,close to the airport,Positive,Positive,test (close to the airport),True
238,Price,,,Null,Null,False
238,Room,"stingy smell from the bathroom
 quite small room",Negative,Negative,"quite small room, stingy smell from the bathroom, quite small room, stingy smell from the bathroom, quite small room, stingy smell from the bathroom",True
238,Room,,,Null,Null,False
239,Facility,There should be a safety strip on the step to each floor coming up the stairs. You are unaware of it and could possibly trip as I did.,Negative,Negative,You are unaware of it and could possibly trip as I did.,True
239,Location,,,Negative,There should be a safety strip on the step to each floor coming up the stairs.,False
239,Location,Not far from the sea.,Positive,Positive,Not far from the sea,True
239,Room,Light and airy and clean room. ,Positive,Positive,Light and airy and clean,True
240,Booking-issue,,,Null,Null,False
240,Check-in,,,Null,Null,False
240,Check-out,,,Null,Null,False
240,Facility,,,Null,Null,False
240,Food,,,Null,Null,False
240,Location,,,Null,Null,False
240,Location,,,Positive,"very nice location, close proximity to the beach and restaurants",False
240,Price,,,Null,Null,False
240,Room,,,Null,Null,False
240,Staff,,,Null,Null,False
240,Staff,,,Positive,5 star service,False
240,Taxi-issue,,,Null,Null,False
241,Facility,,,Negative,it only had some random unlabeled shampoo dispenser attached to the shower wall,False
241,Location,i didnt want to be in the center so for me the location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants.,Positive,Positive,"location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants, location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants, location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants",True
241,Price,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, and seemed a little cheap considering the hotel cost.",Negative,Negative,seemed a little cheap considering the hotel cost,True
241,Price,,,Positive,it was,False
241,Room,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, ",Negative,Negative,only had some random unlabeled shampoo dispenser attached to the shower wall,True
241,Room,spacious room and minifridge; large bathroom; very clean and comfy bed and lovely little balcony;,Positive,Positive,"spacious room, minifridge, large bathroom, very clean, comfy bed, lovely little balcony, spacious room, minifridge, large bathroom, very clean, comfy bed, lovely little balcony, spacious room, minifridge, large bathroom, very clean, comfy bed, lovely little balcony",True
241,Staff,staff was very friendly and lend me an adaptor several times. ,Positive,Positive,"staff was very friendly and lend me an adaptor several times, staff was very friendly and lend me an adaptor several times, staff was very friendly and lend me an adaptor several times",True
242,Room,"Very clean, comfortable and pleasant! ",Positive,,,False
242,Staff,The staff were very accommodating and kind. ,Positive,,,False
243,Check-in,,,Positive,All good,False
243,Facility,Very modern clean beautifully kept hotel ,Positive,,,False
243,Location,near beaches and restaurants,Positive,,,False
243,Room,,,Positive,All good,False
244,Booking-issue,,,Null,Null,False
244,Check-in,,,Null,Null,False
244,Check-out,,,Null,Null,False
244,Facility,,,Null,Null,False
244,Food,,,Null,Null,False
244,Location,,,Null,Null,False
244,Price,,,Null,Null,False
244,Room,,,Null,Null,False
244,Staff,,,Null,Null,False
244,Taxi-issue,,,Null,Null,False
246,Facility,"The hotel is small, which we liked,",Positive,,,False
246,Food,"We also had dinner there, and the food was very good and the chef was very friendly. ",Positive,,,False
246,Location,"The taxi driver had a hard time finding it to drop us off, as it’s amongst several apartment buildings on a small side street. That’s the only negative. The location is a bit hard to find. The taxi drivers GPS had trouble finding it, but eventually we did. It’s amongst several apartment buildings on a small side street.",Negative,Negative,The location is a bit hard to find. It’s amongst several apartment buildings on a small side street.,True
246,Location,and is about 10 minutes from the airport.,Positive,,,False
246,Room,"The rooms were a nice size, very clean, and modern. We had both a family room and a double room, and they were perfect for our quick stay.",Positive,,,False
246,Staff,The owners were very friendly and helpful. ,Positive,,,False
246,Taxi-issue,,,Negative,"The taxi drivers GPS had trouble finding it, but eventually we did.",False
247,Facility,,,Positive,cleanliness,False
247,Food,,,Positive,cleanliness,False
247,Location,,,Positive,very good,False
247,Room,cleanliness,Positive,Positive,cleanliness,True
248,Check-in,,,Positive,test,False
248,Facility,,,Negative,"Lack of decent TV channels, only in the evening (past 9 pm) you can actually find something to watch. There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings).",False
248,Location,,,Positive,test,False
248,Price,,,Positive,test,False
248,Room,"Lack of decent TV channels, only in the evening (past 9 pm) you can actually find something to watch. There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings)",Negative,,,False
248,Room,"Bed was soooooooo comfortable,",Positive,Positive,"Bed was soooooooo comfortable, I didn't want to leave my room",True
248,Staff,"Staff super kind, professional, polite and helpful. ",Positive,Positive,"Staff super kind, professional, polite and helpful",True
248,Taxi-issue,,,Positive,"Thank you for taxi, it arrived right in time",False
249,Food,,,Negative,All,False
249,Room,,,Positive,All,False
251,Booking-issue,,,Null,Null,False
251,Check-in,,,Positive,test,False
251,Check-out,,,Null,Null,False
251,Facility,,,Null,Null,False
251,Food,,,Null,Null,False
251,Location,,,Null,Null,False
251,Price,,,Null,Null,False
251,Room,,,Null,Null,False
251,Staff,friendly staff,Positive,Positive,friendly,True
251,Taxi-issue,,,Null,Null,False
252,Facility,Exceptionally clean and brand new. ,Positive,,,False
252,Food,Breakfast was freshly made and delicious.,Positive,Positive,Breakfast was freshly made and delicious,True
252,Room,Exceptionally clean and brand new. ,Positive,Positive,Exceptionally clean and brand new,True
252,Staff, Everyone very friendly,Positive,Positive,Everyone very friendly,True
254,Booking-issue,,,Null,,False
254,Check-in,,,Null,,False
254,Check-in,,,Positive,The pictures are very true to life,False
254,Check-out,,,Null,,False
254,Facility,,,Null,,False
254,Facility,Wonderful modern family run small hotel.,Positive,,,False
254,Food,,,Null,,False
254,Location,,,Null,,False
254,Location, It’s very close to the airport which worked for us.,Positive,Positive,It’s very close to the airport which worked for us,True
254,Price,,,Null,,False
254,Room,,,Null,,False
254,Room,"The rooms are spotless, the shower fantastic. The pictures are very true to life.",Positive,Positive,"Wonderful modern family run small hotel, The rooms are spotless, The shower fantastic",True
254,Staff,,,Null,,False
254,Staff,The family were so helpful.,Positive,Positive,The family were so helpful,True
254,Taxi-issue,,,Null,,False
256,Booking-issue,,,Null,Null,False
256,Check-in,,,Null,Null,False
256,Check-in,,,Positive,test,False
256,Check-out,,,Null,Null,False
256,Facility,,,Null,Null,False
256,Food,,,Null,Null,False
256,Location,,,Null,Null,False
256,Price,,,Null,Null,False
256,Price,,,Positive,test,False
256,Room,,,Null,Null,False
256,Room,clean and modern,Positive,Positive,"clean, modern",True
256,Staff,,,Null,Null,False
256,Taxi-issue,,,Null,Null,False
257,Facility,"Very modern, clean hotel
",Positive,,,False
257,Location,"Great location, quiet
",Positive,Positive,"Great location, quiet, Great location, quiet, Great location, quiet",True
257,Room,,,Positive,"Very modern, clean, Very modern, clean, Very modern, clean",False
257,Staff,Lovely staff,Positive,Positive,"Lovely, Lovely, Lovely",True
259,Facility,,,Negative,needs two foot towels rather than just one,False
259,Location,excellent location near airport then easy drive into larnaca.,Positive,Positive,excellent location near airport then easy drive into larnaca,True
259,Room,only thing was the bathroom floor got wet from the shower and became very slippery. needs two foot towels rather than just one.,Negative,Negative,"bathroom floor got wet from the shower, needs two foot towels rather than just one",True
259,Staff,very friendly and helpful staff.,Positive,Positive,very friendly and helpful,True
260,Food,delicious breakfast.,Positive,Positive,delicious breakfast,True
260,Location,10 mins walk to Mackenzie Beach and 40 mins (3 km) walk to downtown on a nice promenade.,Positive,Positive,10 mins walk to Mackenzie Beach and 40 mins (3 km) walk to downtown on a nice promenade.,True
260,Room,Very comfortable beds.,Positive,Positive,"Friendly staff, delicious breakfast. Very comfortable beds.",True
260,Staff,"Friendly staff,",Positive,Positive,Friendly staff,True
262,Booking-issue,,,Null,Null,False
262,Check-in,,,Null,Null,False
262,Check-out,,,Null,Null,False
262,Facility,,,Null,Null,False
262,Food,,,Null,Null,False
262,Food,and had a terrific breakfast on the terrace,Positive,,,False
262,Location,,,Null,Null,False
262,Location,The hotel was close to the airport - 6 minutes by taxi (€20) - and we arrived late. ,Positive,Positive,"close to the airport - 6 minutes by taxi (€20), close to the airport - 6 minutes by taxi (€20), close to the airport - 6 minutes by taxi (€20)",True
262,Price,,,Null,Null,False
262,Room,,,Null,Null,False
262,Room,"Clean,  We slept well in a comfy clean bed",Positive,Positive,"really nice room with a balcony, really nice room with a balcony, really nice room with a balcony",True
262,Staff,,,Null,Null,False
262,Staff,"great attentive staff, The staff could not be more helpful and showed us to a really nice room with a balcony over the front of the hotel, before they arranged a car for us to get back to the airport to collect our hire car.",Positive,Positive,"great attentive staff, great attentive staff, great attentive staff",True
262,Taxi-issue,,,Null,Null,False
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,Positive,Positive,"big enough, comfy beds for family of four, small balcony for outdoor space",True
264,Room,clean and comfortable beds.,Positive,Positive,"friendly staff, clean and comfortable beds",True
264,Staff,Friendly staff.,Positive,Positive,friendly staff,True
266,Check-in,,,Positive,test,False
266,Room,it’s clean ,Positive,Positive,clean,True
266,Staff,and very nice crew,Positive,Positive,very nice crew,True
267,Facility,The hotel was basic but clean and comfortable.,Positive,,,False
267,Location,,,Positive,basic but clean and comfortable,False
267,Room,,,Positive,"basic, clean, comfortable",False
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,Positive,Positive,helpful arranged a taxi,True
267,Taxi-issue,,,Positive,helpful staff arranged a taxi from the airport,False
268,Booking-issue,,,Null,Null,False
268,Check-in,,,Null,Null,False
268,Check-out,,,Null,Null,False
268,Facility,,,Null,Null,False
268,Facility,La Veranda has been recently refurbished ,Positive,,,False
268,Food,,,Null,Null,False
268,Food,"Good breakfast available if required,",Positive,,,False
268,Location,,,Null,Null,False
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,Positive,Positive,"easy walk to Mackenzie Beach, short journey from airport",True
268,Price,,,Null,Null,False
268,Room,,,Null,Null,False
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",Positive,Positive,"recently refurbished, modern, comfortable, balcony with sea view",True
268,Staff,,,Null,Null,False
268,Staff,staff extremely helpful and friendly.,Positive,Positive,extremely helpful and friendly,True
268,Taxi-issue,,,Null,Null,False
270,Check-in,,,Positive,It was easy at the time to park car outside.,False
270,Facility,It was easy at the time to park car outside. ,Positive,,,False
270,Room,"Clean rooms,",Positive,Positive,Clean rooms,True
270,Staff,helpful staff.,Positive,Positive,helpful staff,True
271,Location,Location very convenient. Near the beach and the Restaurants. Public Bus station at 30 meters from the hotel. Also very close to the airport.,Positive,Positive,"Convenient, near beach, restaurants, public bus station at 30 meters, close to airport",True
272,Check-in,,,Positive,Nothing,False
272,Facility,La Veranda Hotel is very comfortable and clean.,Positive,,,False
