ID,FullPrompt,Topics,Text,NegPos
58,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: The room wasn't soundproof so you can hear the planes.",Room,The room wasn't soundproof so you can hear the planes.,Negative
58,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: Close to the airport, the staff were nice and helpful.",Staff,the staff were nice and helpful,Positive
58,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: Close to the airport, the staff were nice and helpful.",Location,Close to the airport,Positive
59,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: Close to airport so very convenient for overnight stay. Also very easy to check-in if you arrive late at night",Location,Close to airport so very convenient for overnight stay.,Positive
59,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: Close to airport so very convenient for overnight stay. Also very easy to check-in if you arrive late at night",Check-in,Also very easy to check-in if you arrive late at night,Positive
60,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: Arrived in the early hours clear instructions left access to our room made easy 😊",Room,Arrived in the early hours clear instructions left access to our room made easy,Positive
61,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: Excellent range of food offered and good service.",Location,Excellent range of food offered and good service,Positive
61,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: Excellent range of food offered and good service.",Food,Excellent range of food offered and good service,Positive
62,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: We liked La Veranda
 Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",Room,Our son had a folding bed which could have been better,Negative
62,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: We liked La Veranda
 Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",Staff,,
62,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: We liked La Veranda
 Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",Location,,
62,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: We liked La Veranda
 Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",Food,,
62,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: We liked La Veranda
 Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",Price,,
62,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: We liked La Veranda
 Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",Facility,,
62,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: We liked La Veranda
 Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",Check-in,,
62,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: We liked La Veranda
 Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",Check-out,,
62,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: We liked La Veranda
 Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",Taxi-issue,,
62,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: We liked La Veranda
 Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",Booking-issue,,
62,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: We liked La Veranda
 Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",Off,We liked La Veranda,Positive
63,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: It’s been renovated to a exceptionally high standard and it really is well up to 4* standard. Exceptional value .",Room,It's been renovated to a exceptionally high standard and it really is well up to 4* standard,Positive
63,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: It’s been renovated to a exceptionally high standard and it really is well up to 4* standard. Exceptional value .",Location,,
64,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: If you are looking for a quiet stay, you should be aware that the hotel is really close to the airport, so you can hear all the noise from the planes.",Location,the hotel is really close to the airport,Negative
67,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: friendly staff",Staff,friendly,Positive
68,"System: Please output the following [text] according to the [constraints] in the [output format].
 [constraints]* The output should only be in the [output format], and you must classify which part of the text corresponds to which Topic in the [Topics]. Additionally, determine whether each classified element is Positive or Negative. If there is no corresponding element, put Null for both `text` and `label`. No extra characters like newline, `json`, or backticks outside the [output format]. If there are multiple elements for the same Topic, number them. If they have the same label, group them together.* 
 [Topics] Room, Staff, Location, Food, Price, Facility, Check-in, Check-out, Taxi-issue, Booking-issue, Off 

 [output format] {""Topics"":[{""Room"":[{""text"": ""test"",""label"": ""Positive""}],""Staff"":[{""text"": null,""label"": null}],""Location"":[{""text"": ""test"",""label"": ""Positive""}],""Food"":[{""text"": ""test"",""label"": ""Negative""}],""Price"":[{""text"": ""test"",""label"": ""Positive""}],""Facility"":[{""text"": ""test"",""label"": ""Negative""}],""Check-in"":[{""text"": ""test"",""label"": ""Positive""}],""Check-out"":[{""text"": null,""label"": null}],""Taxi-issue"":[{""text"": null,""label"": null}],""Booking-issue"":[{""text"": null,""label"": null}],""Off"":[{""text"": null,""label"": null}]}]}

User: Friendly, good value, clean",Room,Friendly,Positive
