ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Cosine_Similarity,IsCorrect
202,Room,"Super clean, ",Positive,Positive,Super clean,1.0,True
202,Staff,"the staff is exceptionally nice, ",Positive,Positive,exceptionally nice,0.7955487938305772,True
203,Price,Definitely worth the price.,Positive,Positive,definitely worth the price,1.0,True
203,Room,The room was very clean and ac worked well.,Positive,Positive,"very clean, ac worked well",0.8933608894976048,True
203,Staff,Staff was very friendly. ,Positive,Positive,very friendly,0.7096415005692316,True
204,Location,Great to come to from the airport.,Positive,Positive,Great to come to from the airport,1.0000000000000004,True
204,Staff,Staff were very friendly.,Positive,Positive,Staff were very friendly,1.0,True
205,Room,,,Positive,Perfect for a great night of sleep before a flight,0.0,False
206,Booking-issue,,,Null,Null,0.0,False
206,Check-in,,,Null,Null,0.0,False
206,Check-out,,,Null,Null,0.0,False
206,Facility,,,Null,Null,0.0,False
206,Food,,,Null,Null,0.0,False
206,Location,great location. The beach is less than 5 minutes away.,Positive,Positive,"great location, The beach is less than 5 minutes away",1.0000000000000002,True
206,Price,Good value. ,Positive,Positive,Good value,1.0000000000000002,True
206,Room,,,Null,Null,0.0,False
206,Staff,Welcoming owners,Positive,Positive,Welcoming owners,1.0000000000000002,True
206,Taxi-issue,,,Null,Null,0.0,False
207,Staff,The WONDERFUL staff at this place makes all the difference.,Positive,Positive,The WONDERFUL staff at this place makes all the difference.,1.0000000000000002,True
208,Facility,,,Negative,it should be better cleaner,0.0,False
208,Facility,,,Positive,easy find parking places,0.0,False
208,Location,"quiet area , easy find parking places",Positive,Positive,quit area,0.21174685906899676,False
208,Room,"there was hair on the floor from previous visitors, it should be better cleaner .",Negative,Negative,hair on the floor from previous visitors,0.742525953626045,True
209,Food,we loved the breakfast,Positive,Positive,loved the breakfast,0.8913264079489093,True
209,Room,"it was a bit noisy
 we could here everything",Negative,Negative,it was a bit noisy,0.6753346086892505,False
209,Room,it was a really nice room,Positive,Positive,really nice,0.6595344744762246,False
209,Staff,very friendly people,Positive,Positive,very friendly,0.619424808760232,False
211,Booking-issue,,,Null,Null,0.0,False
211,Check-in,,,Null,Null,0.0,False
211,Check-out,,,Null,Null,0.0,False
211,Facility,,,Null,Null,0.0,False
211,Food,Breakfast for charge same as anywhere else was enormous size and very delicious.,Positive,Positive,Breakfast for charge same as anywhere else was enormous size and very delicious.,1.0,True
211,Location,half an hour walking to town,Negative,,,0.0,False
211,Location,,,Null,Null,0.0,False
211,Location,Liked everythingz close to airport and town,Positive,Positive,close to airport and town,0.6668413197428118,False
211,Price,,,Null,Null,0.0,False
211,Price,,,Positive,half an hour walking to town,0.0,False
211,Room,,,Null,Null,0.0,False
211,Room,,,Positive,Liked everything,0.0,False
211,Staff,The stuff was very friendly and helpfull. They exceeded my expectations.,Positive,Positive,The stuff was very friendly and helpfull. They exceeded my expectations.,1.0000000000000002,True
211,Taxi-issue,,,Null,Null,0.0,False
212,Check-in,,,Positive,test,0.0,False
212,Facility,,,Negative,test,0.0,False
212,Facility,Beautiful hotel,Positive,,,0.0,False
212,Food,,,Negative,test,0.0,False
212,Location,,,Positive,Beautiful hotel,0.0,False
212,Price,and very cheap ,Positive,Positive,very cheap 10/10 recommended,0.4801791339768125,False
212,Room,,,Positive,"Nothing disliked, Very friendly and helpful staff",0.0,False
212,Staff,Very friendly and helpful staff !,Positive,,,0.0,False
214,Check-in,I arrived late at night. The hotell made sure I could check in.,Positive,Positive,made sure I could check in,0.7193427829493038,True
214,Staff,The hotell organised a taxi for me,Positive,Positive,organised a taxi,0.6507906012112128,False
214,Taxi-issue,,,Positive,The hotel organised a taxi,0.0,False
215,Check-in,,,Positive,easy,0.0,False
215,Facility,,,Negative,outdated,0.0,False
215,Food,,,Negative,not good,0.0,False
215,Location,,,Positive,test,0.0,False
215,Price,,,Positive,reasonable,0.0,False
215,Room,clean and simple,Positive,Positive,"clean, simple",0.941150106811054,True
216,Facility,"the facilities are new,",Positive,,,0.0,False
216,Room,"the room is very clean，the bed is comfortable,",Positive,,,0.0,False
217,Check-in,,,Positive,Very,0.0,False
217,Room,,,Positive,"Everything, Very",0.0,False
217,Staff,,,Positive,nice,0.0,False
219,Location,it is sometimes a bit noisy because of the air traffic,Negative,Negative,sometimes a bit noisy due to air traffic,0.7613716105716636,True
219,Room,"very clean room, comfy beds, very nice showers. all freshly renovated.",Positive,Positive,"very clean room, comfy beds, very nice showers. all freshly renovated.",1.0000000000000002,True
220,Check-in,"Excellent communication on late check in process,",Positive,Positive,"test, Excellent communication on late check in process",0.971071651945273,True
220,Facility,,,Null,Null,0.0,False
220,Food,,,Negative,TV very light on choice only news channel in English.,0.0,False
220,Location,"This hotel is only 4km from the airport. If travelling light you can walk it in 40 minutes, saving a rip off cab fare. Just off the b4 highway.",Positive,Positive,"test, only 4km from the airport, just off the b4 highway",0.6202578701413473,False
220,Price,,,Positive,"test, If travelling light you can walk it in 40 minutes, saving a rip off cab fare",0.0,False
220,Room,TV very light on choice only news channel in English.,Negative,,,0.0,False
220,Room,,,Null,Null,0.0,False
220,Room,"airy and comfortable room, super fast wifi, ",Positive,Positive,"airy and comfortable room, super fast wifi",1.0000000000000002,True
220,Staff,,,Null,Null,0.0,False
220,Staff,,,Positive,"Excellent communication on late check in process, airy and comfortable room",0.0,False
220,Taxi-issue,,,Positive,"If travelling light you can walk it in 40 minutes, saving a rip off cab fare",0.0,False
222,Check-in,,,Positive,test,0.0,False
222,Facility,Its was a nice place clean ,Positive,,,0.0,False
222,Location,,,Positive,nice place,0.0,False
222,Room,and the room was nice,Positive,Positive,clean and the room was nice,0.9126936626387802,True
223,Check-in,,,Positive,test,0.0,False
223,Room,,,Positive,Indications at the desk were very helpful,0.0,False
223,Staff,The indications at the desk were very helpful,Positive,,,0.0,False
225,Booking-issue,,,Null,Null,0.0,False
225,Check-in,,,Null,Null,0.0,False
225,Check-out,,,Null,Null,0.0,False
225,Facility,,,Null,Null,0.0,False
225,Food,,,Null,Null,0.0,False
225,Location,,,Null,Null,0.0,False
225,Price,,,Null,Null,0.0,False
225,Room,,,Null,Null,0.0,False
225,Room,,,Positive,Everything,0.0,False
225,Staff,,,Null,Null,0.0,False
225,Taxi-issue,,,Null,Null,0.0,False
229,Check-in,,,Positive,Exceptionally friendly service of hotel and restaurant in same building,0.0,False
229,Room,,,Positive,Exceptionally friendly service of hotel and restaurant in same building,0.0,False
229,Staff,Exceptionally friendly service of hotel and restarant in same building. Attention and service superb.,Positive,Positive,Attention and service superb,0.657648869443839,False
230,Check-in,,,Positive,test,0.0,False
230,Food,,,Negative,nothing bad to say,0.0,False
230,Location,,,Positive,"good, clean and very good value",0.0,False
230,Price,and very good value,Positive,Positive,test,0.0,False
230,Room,clean ,Positive,Positive,all,0.0,False
231,Location,and ideally situated for the airport,Positive,,,0.0,False
231,Room,rooms were clean,Positive,,,0.0,False
231,Staff,"very friendly staff,",Positive,,,0.0,False
232,Check-in,,,Null,Nothing,0.0,False
232,Check-in,We arrived late and got great instructions on how to get in on our own.,Positive,,,0.0,False
232,Food,"Terrific late breakfast at the café downstairs, the manager catered to our every need",Positive,Positive,Terrific late breakfast at the café downstairs,0.72492971014104,True
232,Location,"Great location for a late flight,",Positive,Positive,"Great, Great location for a late flight",0.9564935889890231,True
232,Price,Great for the price and our purpose of a late night flight arrival,Positive,Positive,for the price,0.39856760643543643,False
232,Room,,,Null,Nothing,0.0,False
232,Room,everything was clean and nice in the room.,Positive,Positive,Great instructions on how to get in on our own. Everything was clean and nice,0.4023308102245924,False
232,Staff,,,Positive,The manager catered to our every need,0.0,False
233,Check-in,,,Positive,liked everything,0.0,False
233,Facility,"Beautiful property, super clean,",Positive,,,0.0,False
233,Food,Breakfast was amazing in a beautiful setting and the management are wonderful. a little far from local shop but have everything we need in the cafe.,Positive,Positive,Breakfast was amazing,0.27888837987622106,False
233,Location,a little far from local shop but have everything we need in the cafe.,Negative,Negative,a little far from local shop,0.7133521869883146,True
233,Location,,,Positive,but have everything we need in the cafe,0.0,False
233,Price,,,Positive,everything,0.0,False
233,Room,rooms where really spacious and fresh and clean.,Positive,Positive,"super clean, rooms where really spacious and fresh, liked everything",0.8064544998343492,True
233,Staff,,,Positive,management are wonderful,0.0,False
234,Check-in,,,Positive,all good,0.0,False
234,Location,"great location for bars, restaurants and beach",Positive,Positive,"great location for bars, restaurants and beach, all good",0.86911384901009,True
234,Price,at a very good rate for the excellent standard of accommodation,Positive,Positive,"very good rate, nothing",0.4737961517232794,False
234,Room,,,Positive,"excellent standard of accommodation, nothing",0.0,False
235,Check-in,,,Positive,test,0.0,False
235,Facility,,,Positive,Very clean,0.0,False
235,Food,,,Null,Null,0.0,False
235,Location,Great location ,Positive,Positive,test,0.0,False
235,Price,,,Null,Null,0.0,False
235,Room,,,Null,Null,0.0,False
235,Room,and very clean,Positive,,,0.0,False
235,Staff,"with very welcoming staff,",Positive,Positive,Great location with very welcoming staff,0.8156600447569979,True
236,Booking-issue,,,Null,Null,0.0,False
236,Check-in,,,Null,Null,0.0,False
236,Check-out,,,Null,Null,0.0,False
236,Facility,,,Null,Null,0.0,False
236,Facility,Modern hotel with good facilities. ,Positive,,,0.0,False
236,Food,,,Null,Null,0.0,False
236,Food,Breakfast as an extra was good.,Positive,,,0.0,False
236,Location,,,Null,Null,0.0,False
236,Location,"The hotel is about 100m from the 425 bus route which runs to the airport, about 10 minutes away. ",Positive,,,0.0,False
236,Price,,,Null,Null,0.0,False
236,Room,,,Null,Null,0.0,False
236,Room,"Although small, the room was comfortable. However, the bathroom was a good size and well appointed. ",Positive,,,0.0,False
236,Staff,,,Null,Null,0.0,False
236,Taxi-issue,,,Null,Null,0.0,False
237,Check-in,,,Positive,test,0.0,False
237,Room,clean and comfortable,Positive,Positive,clean and comfortable,1.0,True
238,Check-in,,,Positive,test,0.0,False
238,Facility,,,Null,Null,0.0,False
238,Food,,,Null,Null,0.0,False
238,Location,close to the airport,Positive,Positive,test (close to the airport),0.8790637123844146,True
238,Price,,,Null,Null,0.0,False
238,Room,"stingy smell from the bathroom
 quite small room",Negative,Negative,"quite small room, stingy smell from the bathroom",0.9999999999999997,True
238,Room,,,Null,Null,0.0,False
239,Facility,There should be a safety strip on the step to each floor coming up the stairs. You are unaware of it and could possibly trip as I did.,Negative,Negative,You are unaware of it and could possibly trip as I did.,0.6284804304779832,False
239,Location,,,Negative,There should be a safety strip on the step to each floor coming up the stairs.,0.0,False
239,Location,Not far from the sea.,Positive,Positive,Not far from the sea,1.0000000000000002,True
239,Room,Light and airy and clean room. ,Positive,Positive,Light and airy and clean,0.9502255689467998,True
240,Booking-issue,,,Null,Null,0.0,False
240,Check-in,,,Null,Null,0.0,False
240,Check-out,,,Null,Null,0.0,False
240,Facility,,,Null,Null,0.0,False
240,Food,,,Null,Null,0.0,False
240,Location,,,Null,Null,0.0,False
240,Location,,,Positive,"very nice location, close proximity to the beach and restaurants",0.0,False
240,Price,,,Null,Null,0.0,False
240,Room,,,Null,Null,0.0,False
240,Staff,,,Null,Null,0.0,False
240,Staff,,,Positive,5 star service,0.0,False
240,Taxi-issue,,,Null,Null,0.0,False
241,Facility,,,Negative,it only had some random unlabeled shampoo dispenser attached to the shower wall,0.0,False
241,Location,i didnt want to be in the center so for me the location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants.,Positive,Positive,location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants,0.7853996787369113,True
241,Price,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, and seemed a little cheap considering the hotel cost.",Negative,Negative,seemed a little cheap considering the hotel cost,0.41437832050290807,False
241,Price,,,Positive,it was,0.0,False
241,Room,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, ",Negative,Negative,only had some random unlabeled shampoo dispenser attached to the shower wall,0.6262775417190992,False
241,Room,spacious room and minifridge; large bathroom; very clean and comfy bed and lovely little balcony;,Positive,Positive,"spacious room, minifridge, large bathroom, very clean, comfy bed, lovely little balcony",0.9218000974175634,True
241,Staff,staff was very friendly and lend me an adaptor several times. ,Positive,Positive,staff was very friendly and lend me an adaptor several times,1.0,True
242,Booking-issue,,,Null,Null,0.0,False
242,Check-in,,,Null,Null,0.0,False
242,Check-out,,,Null,Null,0.0,False
242,Facility,,,Null,Null,0.0,False
242,Food,,,Null,Null,0.0,False
242,Location,,,Null,Null,0.0,False
242,Price,,,Null,Null,0.0,False
242,Room,,,Null,Null,0.0,False
242,Room,"Very clean, comfortable and pleasant! ",Positive,,,0.0,False
242,Staff,,,Null,Null,0.0,False
242,Staff,The staff were very accommodating and kind. ,Positive,,,0.0,False
242,Taxi-issue,,,Null,Null,0.0,False
243,Check-in,,,Positive,All good,0.0,False
243,Facility,Very modern clean beautifully kept hotel ,Positive,,,0.0,False
243,Location,near beaches and restaurants,Positive,,,0.0,False
243,Room,,,Positive,All good,0.0,False
244,Booking-issue,,,Null,Null,0.0,False
244,Check-in,,,Null,Null,0.0,False
244,Check-out,,,Null,Null,0.0,False
244,Facility,,,Null,Null,0.0,False
244,Food,,,Null,Null,0.0,False
244,Location,,,Null,Null,0.0,False
244,Price,,,Null,Null,0.0,False
244,Room,,,Null,Null,0.0,False
244,Staff,,,Null,Null,0.0,False
244,Taxi-issue,,,Null,Null,0.0,False
246,Facility,"The hotel is small, which we liked,",Positive,,,0.0,False
246,Food,"We also had dinner there, and the food was very good and the chef was very friendly. ",Positive,,,0.0,False
246,Location,"The taxi driver had a hard time finding it to drop us off, as it’s amongst several apartment buildings on a small side street. That’s the only negative. The location is a bit hard to find. The taxi drivers GPS had trouble finding it, but eventually we did. It’s amongst several apartment buildings on a small side street.",Negative,Negative,The location is a bit hard to find. It’s amongst several apartment buildings on a small side street.,0.801223907559891,True
246,Location,and is about 10 minutes from the airport.,Positive,,,0.0,False
246,Room,"The rooms were a nice size, very clean, and modern. We had both a family room and a double room, and they were perfect for our quick stay.",Positive,,,0.0,False
246,Staff,The owners were very friendly and helpful. ,Positive,,,0.0,False
246,Taxi-issue,,,Negative,"The taxi drivers GPS had trouble finding it, but eventually we did.",0.0,False
247,Facility,,,Positive,cleanliness,0.0,False
247,Food,,,Positive,cleanliness,0.0,False
247,Location,,,Positive,very good,0.0,False
247,Room,cleanliness,Positive,Positive,cleanliness,1.0,True
248,Check-in,,,Positive,test,0.0,False
248,Facility,,,Negative,"Lack of decent TV channels, only in the evening (past 9 pm) you can actually find something to watch. There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings).",0.0,False
248,Location,,,Positive,test,0.0,False
248,Price,,,Positive,test,0.0,False
248,Room,"Lack of decent TV channels, only in the evening (past 9 pm) you can actually find something to watch. There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings)",Negative,,,0.0,False
248,Room,"Bed was soooooooo comfortable,",Positive,Positive,"Bed was soooooooo comfortable, I didn't want to leave my room",0.5620190256798313,False
248,Staff,"Staff super kind, professional, polite and helpful. ",Positive,Positive,"Staff super kind, professional, polite and helpful",1.0,True
248,Taxi-issue,,,Positive,"Thank you for taxi, it arrived right in time",0.0,False
249,Food,,,Negative,All,0.0,False
249,Room,,,Positive,All,0.0,False
251,Booking-issue,,,Null,Null,0.0,False
251,Check-in,,,Positive,test,0.0,False
251,Check-out,,,Null,Null,0.0,False
251,Facility,,,Null,Null,0.0,False
251,Food,,,Null,Null,0.0,False
251,Location,,,Null,Null,0.0,False
251,Price,,,Null,Null,0.0,False
251,Room,,,Null,Null,0.0,False
251,Staff,friendly staff,Positive,Positive,friendly,0.7416926999630277,True
251,Taxi-issue,,,Null,Null,0.0,False
252,Facility,Exceptionally clean and brand new. ,Positive,,,0.0,False
252,Food,Breakfast was freshly made and delicious.,Positive,Positive,Breakfast was freshly made and delicious,1.0000000000000002,True
252,Room,Exceptionally clean and brand new. ,Positive,Positive,Exceptionally clean and brand new,1.0000000000000002,True
252,Staff, Everyone very friendly,Positive,Positive,Everyone very friendly,1.0000000000000002,True
254,Check-in,,,Positive,The pictures are very true to life,0.0,False
254,Facility,Wonderful modern family run small hotel.,Positive,,,0.0,False
254,Location, It’s very close to the airport which worked for us.,Positive,Positive,It’s very close to the airport which worked for us,1.0000000000000002,True
254,Room,"The rooms are spotless, the shower fantastic. The pictures are very true to life.",Positive,Positive,"Wonderful modern family run small hotel, The rooms are spotless, The shower fantastic",0.5188519762302501,False
254,Staff,The family were so helpful.,Positive,Positive,The family were so helpful,1.0000000000000002,True
256,Booking-issue,,,Null,Null,0.0,False
256,Check-in,,,Null,Null,0.0,False
256,Check-in,,,Positive,test,0.0,False
256,Check-out,,,Null,Null,0.0,False
256,Facility,,,Null,Null,0.0,False
256,Food,,,Null,Null,0.0,False
256,Location,,,Null,Null,0.0,False
256,Price,,,Null,Null,0.0,False
256,Price,,,Positive,test,0.0,False
256,Room,,,Null,Null,0.0,False
256,Room,clean and modern,Positive,Positive,"clean, modern",0.9102558195155962,True
256,Staff,,,Null,Null,0.0,False
256,Taxi-issue,,,Null,Null,0.0,False
257,Facility,"Very modern, clean hotel
",Positive,,,0.0,False
257,Location,"Great location, quiet
",Positive,Positive,"Great location, quiet",1.0000000000000002,True
257,Room,,,Positive,"Very modern, clean",0.0,False
257,Staff,Lovely staff,Positive,Positive,Lovely,0.8608306660274897,True
259,Facility,,,Negative,needs two foot towels rather than just one,0.0,False
259,Location,excellent location near airport then easy drive into larnaca.,Positive,Positive,excellent location near airport then easy drive into larnaca,1.0,True
259,Room,only thing was the bathroom floor got wet from the shower and became very slippery. needs two foot towels rather than just one.,Negative,Negative,"bathroom floor got wet from the shower, needs two foot towels rather than just one",0.8247864505854848,True
259,Staff,very friendly and helpful staff.,Positive,Positive,very friendly and helpful,0.8957415522409341,True
260,Food,delicious breakfast.,Positive,Positive,delicious breakfast,1.0,True
260,Location,10 mins walk to Mackenzie Beach and 40 mins (3 km) walk to downtown on a nice promenade.,Positive,Positive,10 mins walk to Mackenzie Beach and 40 mins (3 km) walk to downtown on a nice promenade.,1.0,True
260,Room,Very comfortable beds.,Positive,Positive,"Friendly staff, delicious breakfast. Very comfortable beds.",0.6608695191507497,False
260,Staff,"Friendly staff,",Positive,Positive,Friendly staff,1.0,True
262,Booking-issue,,,Null,Null,0.0,False
262,Check-in,,,Null,Null,0.0,False
262,Check-out,,,Null,Null,0.0,False
262,Facility,,,Null,Null,0.0,False
262,Food,,,Null,Null,0.0,False
262,Food,and had a terrific breakfast on the terrace,Positive,,,0.0,False
262,Location,,,Null,Null,0.0,False
262,Location,The hotel was close to the airport - 6 minutes by taxi (€20) - and we arrived late. ,Positive,Positive,close to the airport - 6 minutes by taxi (€20),0.7975597703535947,True
262,Price,,,Null,Null,0.0,False
262,Room,,,Null,Null,0.0,False
262,Room,"Clean,  We slept well in a comfy clean bed",Positive,Positive,really nice room with a balcony,0.06948188862266702,False
262,Staff,,,Null,Null,0.0,False
262,Staff,"great attentive staff, The staff could not be more helpful and showed us to a really nice room with a balcony over the front of the hotel, before they arranged a car for us to get back to the airport to collect our hire car.",Positive,Positive,great attentive staff,0.2677622134027118,False
262,Taxi-issue,,,Null,Null,0.0,False
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,Positive,Positive,"big enough, comfy beds for family of four, small balcony for outdoor space",0.8695116468260853,True
264,Room,clean and comfortable beds.,Positive,Positive,"friendly staff, clean and comfortable beds",0.8417641423087121,True
264,Staff,Friendly staff.,Positive,Positive,friendly staff,1.0,True
266,Check-in,,,Positive,test,0.0,False
266,Room,it’s clean ,Positive,Positive,clean,0.4217251307495477,False
266,Staff,and very nice crew,Positive,Positive,very nice crew,0.961892797734207,True
267,Facility,The hotel was basic but clean and comfortable.,Positive,,,0.0,False
267,Location,,,Positive,basic but clean and comfortable,0.0,False
267,Room,,,Positive,"basic, clean, comfortable",0.0,False
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,Positive,Positive,helpful arranged a taxi,0.6728591838621542,False
267,Taxi-issue,,,Positive,helpful staff arranged a taxi from the airport,0.0,False
268,Booking-issue,,,Null,Null,0.0,False
268,Check-in,,,Null,Null,0.0,False
268,Check-out,,,Null,Null,0.0,False
268,Facility,,,Null,Null,0.0,False
268,Facility,La Veranda has been recently refurbished ,Positive,,,0.0,False
268,Food,,,Null,Null,0.0,False
268,Food,"Good breakfast available if required,",Positive,,,0.0,False
268,Location,,,Null,Null,0.0,False
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,Positive,Positive,"easy walk to Mackenzie Beach, short journey from airport",0.9857248215978188,True
268,Price,,,Null,Null,0.0,False
268,Room,,,Null,Null,0.0,False
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",Positive,Positive,"recently refurbished, modern, comfortable, balcony with sea view",0.5568903489873269,False
268,Staff,,,Null,Null,0.0,False
268,Staff,staff extremely helpful and friendly.,Positive,Positive,extremely helpful and friendly,0.9246521023254424,True
268,Taxi-issue,,,Null,Null,0.0,False
270,Check-in,,,Positive,It was easy at the time to park car outside.,0.0,False
270,Facility,It was easy at the time to park car outside. ,Positive,,,0.0,False
270,Room,"Clean rooms,",Positive,Positive,Clean rooms,1.0000000000000002,True
270,Staff,helpful staff.,Positive,Positive,helpful staff,1.0,True
271,Location,Location very convenient. Near the beach and the Restaurants. Public Bus station at 30 meters from the hotel. Also very close to the airport.,Positive,Positive,"Convenient, near beach, restaurants, public bus station at 30 meters, close to airport",0.7946985373165653,True
272,Check-in,,,Positive,Nothing,0.0,False
272,Facility,La Veranda Hotel is very comfortable and clean.,Positive,,,0.0,False
272,Food,The Breakfast is so delicious,Positive,Positive,The Breakfast is so delicious,1.0000000000000002,True
272,Location,Great location !! Near Mackenzie beach and very close to the center.,Positive,Positive,"Great location !! Near Mackenzie beach and very close to the center., All was great",0.8981400640333794,True
272,Price,,,Positive,Nothing,0.0,False
272,Room,,,Positive,"La Veranda Hotel is very comfortable and clean, Nothing",0.0,False
272,Staff, The staff is very nice,Positive,Positive,The staff is very nice 😃,1.0,True
273,Location,,,Positive,"one of the best hotels in the region, if not the best.",0.0,False
273,Room,,,Positive,La Veranda,0.0,False
274,Check-in,,,Positive,test,0.0,False
274,Location,,,Positive,La Veranda Hotel,0.0,False
274,Staff,"Every staff member I encountered, from the valet to the check- in to the cleaning staff were delightful and eager to help! ",Positive,Positive,"Every staff member I encountered, from the valet to the check- in to the cleaning staff were delightful and eager to help!",1.0000000000000002,True
275,Location,,,Positive,downtown,0.0,False
275,Room,"The rooms were clean, very comfortable, ",Positive,Positive,"rooms were clean, very comfortable",0.9620630167451933,True
275,Staff,and the staff was amazing. They went over and beyond to help make my stay enjoyable.,Positive,Positive,"staff was amazing, they went over and beyond to help",0.7937338746940182,True
277,Room,"Wanted to have in the shower shampoo, body soap and hair conditioner. The staff explained that the dispancer in the shower holds 3 in 1. Really?!",Negative,,,0.0,False
277,Staff,"The staff is always very helpful, exceptional!",Positive,Positive,"The staff is always very helpful, exceptional.",1.0,True
278,Facility,The hotel was clean ,Positive,,,0.0,False
278,Food,and the food was superb. ,Positive,Positive,The food was superb,0.9653051332841845,True
278,Location,and easy for the airport.,Positive,Positive,The hotel was clean and easy for the airport,0.8127033822632286,True
278,Staff,"The staff were wonderful, so friendly and welcoming ",Positive,Positive,"The staff were wonderful, so friendly and welcoming",1.0,True
279,Facility,The hotel is in a residential neighborhood of apartments and is modern. ,Positive,,,0.0,False
279,Food,Breakfast is not included in the hotel cost. (no menu - you get whatever is served). ,Negative,Negative,"breakfast is not included in the hotel cost, small restaurant within the hotel lobby that charged $10 euros for a very nice hot breakfast (no menu - you get whatever is served)",0.7588044747367552,True
279,Food,"However, there is small restaurant within the hotel lobby that charged $10 euros for a very nice hot breakfast ",Positive,,,0.0,False
279,Location,The hotel is in a residential neighborhood of apartments and is modern. The hotel is approx 10 minute drive from the airport and 20 minute drive from the historical area.,Positive,Positive,"residential neighborhood of apartments, approx 10 minute drive from the airport and 20 minute drive from the historical area",0.8860779017548364,True
279,Price,,,Positive,$10 euros,0.0,False
279,Room,The bed linens were wonderful and the mattress was neither too hard or soft.,Positive,Positive,"modern, wonderful bed linens, neither too hard or soft",0.8359072670554661,True
279,Taxi-issue,,,Positive,hotel is approx 10 minute drive from the airport,0.0,False
281,Location,This hotel is in a great location for the airport and restaurants. ,Positive,Positive,hotel is in a great location for the airport and restaurants,0.9162028679623705,True
281,Room,,,Positive,Kept room without problem,0.0,False
281,Staff,"The owner and staff are so welcoming and helpful. Taking time to print off flight documentation, booking taxis and even when my flight was cancelled, I was able to keep my room for longer without a problem.",Positive,Positive,owner and staff are so welcoming and helpful,0.38123470002178717,False
281,Taxi-issue,,,Positive,"Taking time to print off flight documentation, booking taxis",0.0,False
282,Facility,"Very nice hotel,",Positive,,,0.0,False
282,Food,Tasty breakfast.,Positive,Positive,Tasty breakfast,1.0,True
282,Location,"close to the beach, but situated in a quiet place",Positive,Positive,"Close to the beach, Quiet place",0.719686630128077,True
282,Room,,,Positive,Situated in a quiet place,0.0,False
282,Staff,"Helpful, friendly staff.",Positive,Positive,"Helpful, friendly staff",1.0,True
284,Facility,"La Veranda was very clean, and was flexible with our schedule. ",Positive,,,0.0,False
284,Food,,,Positive,"There are a series of delicious and fun restaurants on the beach quite close to the hotel, which the staff of the hotel kindly told us about.",0.0,False
284,Location,"There are a series of delicious and fun restaurants on the beach quite close to the hotel, which the staff of the hotel kindly told us about.",Positive,,,0.0,False
284,Room,The view from the rooms,Negative,,,0.0,False
284,Room,"provided everything needed (even a bottle of water in the room!), ",Positive,Positive,"very clean, provided everything needed (even a bottle of water in the room!), The view from the rooms is beautiful",0.807780845495737,True
284,Staff,The staff was excellent.,Positive,Positive,excellent,0.6509740275139406,False
285,Check-in,,,Positive,test,0.0,False
285,Facility,,,Negative,hot water supply,0.0,False
285,Facility,Clean and nice place,Positive,,,0.0,False
285,Location,,,Positive,test,0.0,False
285,Price,,,Positive,test,0.0,False
285,Room,It takes too long hot water to reach tap/shower in the room,Negative,Negative,It takes too long for hot water to reach tap/shower,0.9418811874567902,True
285,Room,,,Positive,Clean and nice,0.0,False
286,Location,Very convenient location for arriving at the airport.,Positive,Positive,very convenient for arriving at the airport,0.9452194342110952,True
287,Facility,,,Negative,Some smell from bathroom/water,0.0,False
287,Facility,Allowed to take dog was the reason for booking.,Positive,,,0.0,False
287,Price,"Good value.
 ",Positive,Positive,Good value,1.0000000000000002,True
287,Room,Some smell from bathroom/water.,Negative,Negative,Some smell from bathroom/water,1.0,True
287,Room,"Very clean, nice bed and linen.
 ",Positive,Positive,"Very clean, nice bed and linen",1.0000000000000002,True
288,Facility,Boutique hotel ,Positive,,,0.0,False
288,Food,"Good, tasty breakfest.",Positive,,,0.0,False
288,Location,but quite distant from the city center. ,Negative,,,0.0,False
288,Location,"Boutique hotel in the quiet area, Only few kilometers from the airport but quite distant from the city center. On the other hand - close to salt lake to have opportunity to watch flamings.",Positive,,,0.0,False
288,Staff,Staff was friendly and helpful,Positive,,,0.0,False
291,Location,Close to the airport,Positive,,,0.0,False
291,Room,Very clean and cozy,Positive,,,0.0,False
291,Staff,Friendly staff,Positive,,,0.0,False
294,Check-in,,,Positive,"test, ok",0.0,False
294,Facility,,,Negative,test,0.0,False
294,Food,,,Negative,test,0.0,False
294,Location,,,Positive,basic,0.0,False
294,Price,,,Positive,test,0.0,False
294,Room,clean basic,Positive,Positive,"clean, it was ok",0.1446321457972204,False
296,Check-in,,,Positive,test,0.0,False
296,Facility,,,Negative,test,0.0,False
296,Food,,,Negative,TV CHANNELS TO BE FIXED :),0.0,False
296,Location,,,Positive,test,0.0,False
