ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Cosine_Similarity,IsCorrect
238,Room,"stingy smell from the bathroom
 quite small room",Negative,,,0.0,False
239,Facility,There should be a safety strip on the step to each floor coming up the stairs. You are unaware of it and could possibly trip as I did.,Negative,,,0.0,False
239,Location,Not far from the sea.,Positive,,,0.0,False
239,Room,Light and airy and clean room. ,Positive,,,0.0,False
241,Location,i didnt want to be in the center so for me the location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants.,Positive,,,0.0,False
241,Price,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, and seemed a little cheap considering the hotel cost.",Negative,,,0.0,False
241,Room,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, ",Negative,,,0.0,False
241,Room,spacious room and minifridge; large bathroom; very clean and comfy bed and lovely little balcony;,Positive,,,0.0,False
241,Staff,staff was very friendly and lend me an adaptor several times. ,Positive,,,0.0,False
242,Room,"Very clean, comfortable and pleasant! ",Positive,,,0.0,False
242,Staff,The staff were very accommodating and kind. ,Positive,,,0.0,False
243,Facility,Very modern clean beautifully kept hotel ,Positive,,,0.0,False
243,Location,near beaches and restaurants,Positive,Positive,hotel near beaches and restaurants,0.9481679962660247,True
243,Room,,,Positive,"Very modern, clean and beautifully kept, All good",0.0,False
246,Facility,"The hotel is small, which we liked,",Positive,,,0.0,False
246,Food,"We also had dinner there, and the food was very good and the chef was very friendly. ",Positive,Positive,"We had dinner there, and the food was very good and the chef was very friendly.",0.9593043127608057,True
246,Location,"The taxi driver had a hard time finding it to drop us off, as it’s amongst several apartment buildings on a small side street. That’s the only negative. The location is a bit hard to find. The taxi drivers GPS had trouble finding it, but eventually we did. It’s amongst several apartment buildings on a small side street.",Negative,,,0.0,False
246,Location,and is about 10 minutes from the airport.,Positive,Positive,"The hotel is small, and is about 10 minutes from the airport.",0.8696769317723176,True
246,Room,,,Negative,"The taxi driver had a hard time finding it to drop us off, as it’s amongst several apartment buildings on a small side street.",0.0,False
246,Room,"The rooms were a nice size, very clean, and modern. We had both a family room and a double room, and they were perfect for our quick stay.",Positive,Positive,"The rooms were a nice size, very clean, and modern., which we liked",0.5343530976466184,False
246,Staff,The owners were very friendly and helpful. ,Positive,Positive,The owners were very friendly and helpful.,1.0,True
246,Taxi-issue,,,Negative,"The taxi driver had a hard time finding it to drop us off, as it’s amongst several apartment buildings on a small side street.",0.0,False
247,Room,cleanliness,Positive,Positive,cleanliness,1.0,True
248,Room,"Lack of decent TV channels, only in the evening (past 9 pm) you can actually find something to watch. There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings)",Negative,Negative,"Lack of decent TV channels, only in the evening (past 9 pm) you can actually find something to watch. There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings)",1.0,True
248,Room,"Bed was soooooooo comfortable,",Positive,,,0.0,False
248,Staff,"Staff super kind, professional, polite and helpful. ",Positive,,,0.0,False
249,Price,,,Positive,cheap,0.0,False
249,Room,,,Null,All,0.0,False
249,Room,,,Positive,"The room was very clean, well decorated and modern, although not big.",0.0,False
251,Staff,friendly staff,Positive,,,0.0,False
252,Facility,Exceptionally clean and brand new. ,Positive,,,0.0,False
252,Food,Breakfast was freshly made and delicious.,Positive,,,0.0,False
252,Room,Exceptionally clean and brand new. ,Positive,,,0.0,False
252,Staff, Everyone very friendly,Positive,,,0.0,False
254,Facility,Wonderful modern family run small hotel.,Positive,,,0.0,False
254,Location, It’s very close to the airport which worked for us.,Positive,Positive,It’s very close to the airport which worked for us,1.0,True
254,Room,"The rooms are spotless, the shower fantastic. The pictures are very true to life.",Positive,Positive,"Wonderful modern family run small hotel, The rooms are spotless, the shower fantastic",0.5048629831793612,False
254,Staff,The family were so helpful.,Positive,Positive,The family were so helpful,1.0000000000000002,True
256,Room,clean and modern,Positive,,,0.0,False
257,Facility,"Very modern, clean hotel
",Positive,,,0.0,False
257,Location,"Great location, quiet
",Positive,,,0.0,False
257,Staff,Lovely staff,Positive,,,0.0,False
259,Location,excellent location near airport then easy drive into larnaca.,Positive,,,0.0,False
259,Room,only thing was the bathroom floor got wet from the shower and became very slippery. needs two foot towels rather than just one.,Negative,,,0.0,False
259,Staff,very friendly and helpful staff.,Positive,,,0.0,False
260,Food,delicious breakfast.,Positive,,,0.0,False
260,Location,10 mins walk to Mackenzie Beach and 40 mins (3 km) walk to downtown on a nice promenade.,Positive,,,0.0,False
260,Room,Very comfortable beds.,Positive,,,0.0,False
260,Staff,"Friendly staff,",Positive,,,0.0,False
262,Food,and had a terrific breakfast on the terrace,Positive,,,0.0,False
262,Location,The hotel was close to the airport - 6 minutes by taxi (€20) - and we arrived late. ,Positive,Positive,location.,0.0,False
262,Price,,,Negative,€20,0.0,False
262,Room,"Clean,  We slept well in a comfy clean bed",Positive,Positive,"Clean, great attentive staff, location.",0.12981574151648645,False
262,Staff,"great attentive staff, The staff could not be more helpful and showed us to a really nice room with a balcony over the front of the hotel, before they arranged a car for us to get back to the airport to collect our hire car.",Positive,Positive,great attentive staff,0.2696487776134744,False
262,Taxi-issue,,,Positive,6 minutes by taxi,0.0,False
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,Positive,,,0.0,False
264,Room,clean and comfortable beds.,Positive,,,0.0,False
264,Staff,Friendly staff.,Positive,,,0.0,False
266,Room,it’s clean ,Positive,,,0.0,False
266,Staff,and very nice crew,Positive,,,0.0,False
267,Facility,The hotel was basic but clean and comfortable.,Positive,,,0.0,False
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,Positive,,,0.0,False
268,Facility,La Veranda has been recently refurbished ,Positive,Positive,balcony with sea view,0.0,False
268,Food,"Good breakfast available if required,",Positive,Positive,Good breakfast available if required,1.0000000000000002,True
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,Positive,Positive,Easy walk to Mackenzie Beach and short journey from airport,1.0,True
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",Positive,Positive,"La Veranda has been recently refurbished and the rooms and bathroom, were both modern and comfortable",0.5390998833352728,False
268,Staff,staff extremely helpful and friendly.,Positive,Positive,staff extremely helpful and friendly. Nothing to much trouble,0.5897015184298731,False
270,Facility,It was easy at the time to park car outside. ,Positive,,,0.0,False
270,Room,"Clean rooms,",Positive,,,0.0,False
270,Staff,helpful staff.,Positive,,,0.0,False
271,Location,Location very convenient. Near the beach and the Restaurants. Public Bus station at 30 meters from the hotel. Also very close to the airport.,Positive,,,0.0,False
272,Facility,La Veranda Hotel is very comfortable and clean.,Positive,,,0.0,False
272,Food,The Breakfast is so delicious,Positive,,,0.0,False
272,Location,Great location !! Near Mackenzie beach and very close to the center.,Positive,,,0.0,False
272,Staff, The staff is very nice,Positive,,,0.0,False
274,Staff,"Every staff member I encountered, from the valet to the check- in to the cleaning staff were delightful and eager to help! ",Positive,,,0.0,False
275,Room,"The rooms were clean, very comfortable, ",Positive,,,0.0,False
275,Staff,and the staff was amazing. They went over and beyond to help make my stay enjoyable.,Positive,,,0.0,False
277,Room,"Wanted to have in the shower shampoo, body soap and hair conditioner. The staff explained that the dispancer in the shower holds 3 in 1. Really?!",Negative,Negative,"Wanted to have in the shower shampoo, body soap and hair conditioner.",0.7410601295388328,True
277,Staff,,,Negative,The staff explained that the dispencer in the shower holds 3 in 1. Really!,0.0,False
277,Staff,"The staff is always very helpful, exceptional!",Positive,,,0.0,False
278,Facility,The hotel was clean ,Positive,,,0.0,False
278,Food,and the food was superb. ,Positive,,,0.0,False
278,Location,and easy for the airport.,Positive,,,0.0,False
278,Staff,"The staff were wonderful, so friendly and welcoming ",Positive,,,0.0,False
279,Facility,The hotel is in a residential neighborhood of apartments and is modern. ,Positive,,,0.0,False
279,Food,Breakfast is not included in the hotel cost. (no menu - you get whatever is served). ,Negative,,,0.0,False
279,Food,"However, there is small restaurant within the hotel lobby that charged $10 euros for a very nice hot breakfast ",Positive,,,0.0,False
279,Location,The hotel is in a residential neighborhood of apartments and is modern. The hotel is approx 10 minute drive from the airport and 20 minute drive from the historical area.,Positive,,,0.0,False
279,Room,The bed linens were wonderful and the mattress was neither too hard or soft.,Positive,,,0.0,False
281,Booking-issue,,,Positive,"even when my flight was cancelled, I was able to keep my room for longer without a problem.",0.0,False
281,Location,This hotel is in a great location for the airport and restaurants. ,Positive,Positive,This hotel is in a great location for the airport and restaurants.,1.0000000000000002,True
281,Staff,"The owner and staff are so welcoming and helpful. Taking time to print off flight documentation, booking taxis and even when my flight was cancelled, I was able to keep my room for longer without a problem.",Positive,Positive,The owner and staff are so welcoming and helpful.,0.3861952578680115,False
281,Taxi-issue,,,Positive,"Taking time to print off flight documentation, booking taxis",0.0,False
282,Facility,"Very nice hotel,",Positive,,,0.0,False
282,Food,Tasty breakfast.,Positive,,,0.0,False
282,Location,"close to the beach, but situated in a quiet place",Positive,,,0.0,False
282,Staff,"Helpful, friendly staff.",Positive,,,0.0,False
284,Facility,"La Veranda was very clean, and was flexible with our schedule. ",Positive,Positive,provided everything needed (even a bottle of water in the room!),0.0,False
284,Location,"There are a series of delicious and fun restaurants on the beach quite close to the hotel, which the staff of the hotel kindly told us about.",Positive,,,0.0,False
284,Restaurant,,,Positive,there are a series of delicious and fun restaurants on the beach quite close to the hotel,0.0,False
284,Room,The view from the rooms,Negative,,,0.0,False
284,Room,,,Null,The view from the rooms,0.0,False
284,Room,"provided everything needed (even a bottle of water in the room!), ",Positive,Positive,La Veranda was very clean,0.0,False
284,Staff,The staff was excellent.,Positive,Positive,the staff was excellent,1.0,True
285,Facility,Clean and nice place,Positive,,,0.0,False
285,Room,It takes too long hot water to reach tap/shower in the room,Negative,,,0.0,False
286,Location,Very convenient location for arriving at the airport.,Positive,Positive,Very convenient location for arriving at the airport.,1.0000000000000004,True
287,Facility,Allowed to take dog was the reason for booking.,Positive,,,0.0,False
287,Price,"Good value.
 ",Positive,,,0.0,False
287,Room,Some smell from bathroom/water.,Negative,,,0.0,False
287,Room,"Very clean, nice bed and linen.
 ",Positive,,,0.0,False
288,Facility,Boutique hotel ,Positive,,,0.0,False
288,Food,"Good, tasty breakfest.",Positive,Positive,"Good, tasty breakfast.",0.5749210672132045,False
288,Location,,,Mixed,quite distant from the city center. On the other hand - close to salt lake to have opportunity to watch flamings.,0.0,False
288,Location,but quite distant from the city center. ,Negative,,,0.0,False
288,Location,"Boutique hotel in the quiet area, Only few kilometers from the airport but quite distant from the city center. On the other hand - close to salt lake to have opportunity to watch flamings.",Positive,Positive,Boutique hotel in the quiet area,0.39969512448864214,False
288,Staff,Staff was friendly and helpful,Positive,Positive,Staff was friendly and helpful,1.0,True
288,Taxi-issue,,,Positive,Only few kilometers from the airport,0.0,False
291,Location,Close to the airport,Positive,,,0.0,False
291,Room,Very clean and cozy,Positive,,,0.0,False
291,Staff,Friendly staff,Positive,,,0.0,False
294,Room,clean basic,Positive,,,0.0,False
296,Room,TV CHANNELS TO BE FIXED :),Negative,,,0.0,False
297,Facility,recently refurbished and very clean!,Positive,,,0.0,False
297,Room,recently refurbished and very clean!,Positive,,,0.0,False
298,Location,location is good you can take bus 425 from the airport to somewhere close enough to the hotel.,Positive,,,0.0,False
298,Room,"room is spacious and clean, bed is comfy too.",Positive,,,0.0,False
298,Staff,stuff were super nice! ,Positive,,,0.0,False
299,Location," The hotel's location is convenient. Very easy to catch public transportations, many café around and close to the center.",Positive,,,0.0,False
299,Room,"the room is just as in the pictures; newly renovated, fully functional and most importantly comfortable and clean.",Positive,,,0.0,False
299,Staff,"The staff was very welcoming and friendly,",Positive,,,0.0,False
300,Facility,It was cold for a swim:),Negative,,,0.0,False
300,Food,even breakfast was presentable and tasty!,Positive,,,0.0,False
300,Location,"Great location very close to the airport, 1 minute walk to the bus station, beach and restaurants.",Positive,,,0.0,False
300,Room,"The room was very clean and spacious. The mini bar was rich and very well priced,",Positive,,,0.0,False
300,Staff,"The staff was so helpful, friendly and welcoming. My one night stay felt like home! ",Positive,,,0.0,False
301,Facility,"Christmas vibes, nice ambiance.",Positive,,,0.0,False
301,Location,Quiet area.,Positive,,,0.0,False
301,Staff,Staff make you feel at home.,Positive,,,0.0,False
302,Room,It was very clean.,Positive,,,0.0,False
303,Staff,"Very welcoming couple, helpful, and happy to help for any situation or question.",Positive,,,0.0,False
304,Location,"On top of that, the hotel is less than a minute away on foot from the bus station. 
 The city is nice, a lot of restaurants, bars and shops in the area. And of course lots and lots of beach shores to relax at, one of which you can get on foot for less than 5 minutes.",Positive,,,0.0,False
304,Room,"What i liked most about the hotel is the room, bed sheets and toilet are super clean. Bed is very comfortable.",Positive,,,0.0,False
304,Staff,"The staff was nice, they gave me recommendations on what places to visit and how to roam around.",Positive,,,0.0,False
305,Food,all the restaurants were closed. Richard was amazing and whipped us up an excellent pizza even though they were long since closed.,Positive,,,0.0,False
305,Staff,"First off, the staff. They have been so accommodating and easy to deal with and have gone above and beyond to help us out. ",Positive,,,0.0,False
306,Facility,"Good place , ",Positive,,,0.0,False
306,Staff,"excellent stuff, ",Positive,,,0.0,False
307,Facility,"The modern, nice hotel, ",Positive,,,0.0,False
307,Location,accommodation for one night before departure.,Positive,,,0.0,False
307,Staff,The hotel arranged a taxi to the airport for 15 €,Positive,,,0.0,False
308,Facility,"it was soo nice and cosy, made me feel welcome from the first moment of arrival",Positive,,,0.0,False
308,Staff,Wonderful people on reception and in the restaurant :) always smiling and glad to help,Positive,,,0.0,False
309,Staff,The management/husband and wife/were fantastic as were all the staff!,Positive,,,0.0,False
311,Facility,"Pet friendly hotel, highly recommended we had no extra charge for our dogs,",Positive,,,0.0,False
311,Room,"Very clean, Nice freshly decorated rooms.",Positive,,,0.0,False
311,Staff,"staff very welcoming and helpful, quick response when asking about bringing them. ",Positive,,,0.0,False
312,Facility,the pool is tiny ,Negative,,,0.0,False
312,Facility,"the place was very clean,  and everything was very clean.",Positive,,,0.0,False
312,Food,food was delicious ,Positive,,,0.0,False
312,Location,the airport is very close and the beach is a five minute walk away. ,Positive,,,0.0,False
312,Room,and the bathrooms can smell like bad plumbing.,Negative,,,0.0,False
312,Staff,and there’s an incredibly kind and helpful staff. they were very flexible about our strange schedule.,Positive,,,0.0,False
313,Facility,"Nicely renovated and clean hotel, Quiet street with sufficient parking facilities.",Positive,,,0.0,False
313,Location,Quiet street with sufficient parking facilities.,Positive,,,0.0,False
313,Price,Fantastic value for money.,Positive,,,0.0,False
313,Staff,Super friendly staff. ,Positive,,,0.0,False
314,Check-in,super fast checkin/checkout,Positive,,,0.0,False
314,Check-out,super fast checkin/checkout,Positive,,,0.0,False
314,Facility,"fresh just renovated, with good wifi,",Positive,,,0.0,False
314,Location,"in 5 minutes from airport, ",Positive,,,0.0,False
315,Room,it’s was exceptionally clean,Positive,,,0.0,False
315,Staff,and staff all very friendly,Positive,,,0.0,False
316,Facility,,,Positive,A nice addition to the very clean and tidy room is Netflix,0.0,False
316,Location,Perfect location to McKenzie Beach and only a 30 minute walk to the central marina. ,Positive,Positive,Perfect location to McKenzie Beach and only a 30 minute walk to the central marina,1.0000000000000004,True
316,Room,A nice addition to the very clean and tidy room is Netflix.,Positive,,,0.0,False
316,Staff,Everyone was very accommodating and welcoming. ,Positive,Positive,Everyone was very accommodating and welcoming,1.0000000000000002,True
318,Facility,"A lovely family hotel, refurbished during the main Corona period. ",Positive,,,0.0,False
318,Location,In a quiet area 10 minutes from Larnaca airport. Only 6 minutes walk down to the beach & restaurants.,Positive,,,0.0,False
318,Room,"Refurbishment not totally complete, so safety box wasn’t working., so could do with one more double hook in bathroom for towels.",Negative,,,0.0,False
318,Staff,Staff were very friendly and extremely helpful. ,Positive,,,0.0,False
319,Check-in,,,Positive,"The receptionist was waiting for me to arrive, even though it was after the usual open hours.",0.0,False
319,Room,"The room was very clean, a bit small though,",Negative,,,0.0,False
319,Room,,,Null,"I stayed for one night as I arrived late at night, at Larnaca Airport and was going to another city (Limassol) the next day.",0.0,False
319,Room,"The room was very clean, a bit small though, but the bathroom was spacious and the bed was comfortable.",Positive,Positive,"The room was very clean, a bit small though, but the bathroom was spacious and the bed was comfortable.",1.0,True
319,Staff,"The receptionist was waiting for me to arrive, even though it was after the usual open hours. ",Positive,,,0.0,False
320,Location,,,Null,location,0.0,False
320,Room,,,Null,room,0.0,False
321,Room,Well organised and clean,Positive,,,0.0,False
322,Facility,"Excellent everything., The place was clean, spacious and really nice. ",Positive,,,0.0,False
322,Food,More restaurants.,Negative,,,0.0,False
322,Location,but there was not much else to do close by.,Negative,,,0.0,False
322,Location,It was a pleasant walk to the sea,Positive,,,0.0,False
322,Staff,"We got there early, around 10 am and they had our room ready. ",Positive,,,0.0,False
323,Location,"I stayed in this hotel (twice) because of the location to the airport.,  It is a 10 minute walk to Makenzie Beach and those restaurants, but it also has a nice patio restaurant for a meal or cocktail.",Positive,,,0.0,False
323,Price,and great value for money. ,Positive,,,0.0,False
323,Room,"The rooms are a bit small,",Negative,,,0.0,False
323,Room,"But, I found it be clean, modern, comfortable, but they have nice amenities (fridge, coffee making, AC, nice balcony) and are spotless and comfortable. ",Positive,,,0.0,False
323,Staff,The staff is nice and it's very welcoming.,Positive,,,0.0,False
324,Location,"Location is also very good if you have a morning flight, airport is a 7 min drive away.",Positive,,,0.0,False
324,Room,"The noise from the hallway was very loud, the doors are not sound proofed at all and we couldn't sleep because of the noise that was coming around 11, 12, 1 AM.",Negative,,,0.0,False
324,Room,"Room was excellent, very clean and everything seems fairly new. ",Positive,,,0.0,False
324,Staff,Staff was very helpful. ,Positive,,,0.0,False
326,Room,Clean and freshly renovated room,Positive,,,0.0,False
327,Location,It’s location was ideal for the purpose of our stay because it’s close to the Larnaca AirPort. ,Positive,,,0.0,False
327,Staff,The host of the Hotel was so kind and helpful. Always a smile on his face with great energy and amazing hospitality making sure we had a great stay.,Positive,,,0.0,False
328,Location,but a rather disturbing odor of sewage came out of the drains. The smell could be felt on the street that day as well.,Negative,Negative,The smell could be felt on the street that day as well.,0.6618886516561229,False
328,Location,The beach is very close and the bus to the airport is only 50 meters away.,Positive,,,0.0,False
328,Room,"The room was a bit cramped, but we could fit. It may have been a unique case, but a rather disturbing odor of sewage came out of the drains. ",Negative,Negative,"The room was a bit cramped, but we could fit., It may have been a unique case, but a rather disturbing odor of sewage came out of the drains.",1.0,True
328,Room,"Everything was very clean, the bed was comfortable, spacious bathroom. ",Positive,,,0.0,False
330,Food,The breakfast was really delicious too 😊,Positive,,,0.0,False
330,Staff,The staff was exceptional. They were really customer-centric and kind. ,Positive,,,0.0,False
332,Location,but there is a Cafe Nero 10 minutes away which was perfect.,Positive,,,0.0,False
332,Room,"The wifi in the room wasn't great. We had to work that day so we needed a strong wifi, ",Negative,,,0.0,False
332,Room,"The room was really clean and the bed was comfortable,",Positive,,,0.0,False
332,Staff,"The staff was super nice!
 We needed a taxi for the airport and they've helped us book it for a really good price (better than everything we've seen online). ",Positive,,,0.0,False
333,Food,Breakfast was exceptional,Positive,,,0.0,False
333,Room,Size of room was a bit small,Negative,,,0.0,False
334,Location,Location is great .,Positive,Positive,Location is great,1.0,True
334,Price,Very economic .,Positive,Positive,Very economic,0.9999999999999999,True
334,Room,"Absolutely clean,  Ultimate hygiene. Very clean .  ",Positive,,,0.0,False
334,Staff,"and friendly staff., Staff and owners very friendly and helpful . ",Positive,Positive,"Absolutely clean and friendly staff., Ultimate hygiene. Very clean",0.3330597499084104,False
335,Facility,and all you need for a great Holiday.,Positive,,,0.0,False
335,Room,"A modern, clean, friendly ",Positive,,,0.0,False
335,Staff,friendly,Positive,,,0.0,False
336,Food,Dinner and breakfast were freshly made and very tasty.,Positive,,,0.0,False
336,Room,Tastefully decorated room and super comfy bed.,Positive,,,0.0,False
336,Staff,Exceptionally friendly and helpful. ,Positive,,,0.0,False
338,Facility,The building and the hotel are brand new. Spotlessly clean. ,Positive,,,0.0,False
338,Location,"Walking distance to the beach, restaurants and shops. It is away from traffic. ",Positive,,,0.0,False
338,Price,Value for money.,Positive,,,0.0,False
338,Room,On the 4th floor with all the windows and balcony doors locked we could still hear some outside noise.,Negative,,,0.0,False
338,Room,Fully stocked minibar with coffee and tea-making facilities. ,Positive,,,0.0,False
338,Staff,The family running this hotel are very friendly and welcoming! They gave us a free room upgrade.,Positive,,,0.0,False
339,Facility,It’s definitely one of the best accommodations I’ve ever been in. Very friendly and comfortable atmosphere.,Positive,,,0.0,False
339,Food, Garnish restaurant on the ground is amazing! The owner is a very kind person and creative chef. ,Positive,,,0.0,False
339,Room,,,Negative,No such thing.,0.0,False
339,Room,"Everything was just good:
 Clean rooms, cleaning every day;  Strong wi-fi at any time;
",Positive,,,0.0,False
339,Staff,Great staff and very pleasant hosts;,Positive,,,0.0,False
342,Staff,Extremely friendly people work at La Veranda! they helped us in any possible way. ,Positive,,,0.0,False
343,Staff,"great friendly staff, very welcoming, the owner took me personally to our room, and gave me a prime parking spot.
 he introduced us to his daughter who was learning the trade and she was super nice and helpful.
 couldn't have been more pleased",Positive,,,0.0,False
344,Location,Great location 5 min walk to beach ,Positive,,,0.0,False
344,Room,,,Negative,although the room was not clean and old-fashioned,0.0,False
344,Room,,,Null,Notting,0.0,False
344,Room,rooms were comfortable snd very clean,Positive,,,0.0,False
344,Staff,"And amenities , staff very good and helpful,",Positive,,,0.0,False
345,Room,Very modern and clean,Positive,,,0.0,False
346,Room,Clean ,Positive,,,0.0,False
346,Staff,and good communication.,Positive,,,0.0,False
346,Taxi-issue,Booked a taxi from the airport was a no show.,Negative,Negative,Booked a taxi from the airport was a no show.,1.0000000000000002,True
347,Facility,A family run hotel. ,Positive,,,0.0,False
347,Location,Also only 10 minutes walk from beach and loads of restaurants.,Positive,,,0.0,False
347,Room,Rooms were also exceptional in their cleanliness and although compact ,Negative,,,0.0,False
347,Room,Rooms were also exceptional in their cleanliness and although compact had everything that you might need for your stay. I,Positive,,,0.0,False
347,Staff,Exceptional staff who were so friendly and keen to please. ,Positive,,,0.0,False
348,Facility,"not much parking around the property which was an apartment before being converted into this hotel, the inside is excellent compared to the view from outside",Negative,,,0.0,False
348,Facility,the inside is excellent compared to the view from outside,Positive,,,0.0,False
348,Food,"breakfast was a typical Cypriot one, ",Positive,Positive,breakfast was a typical Cypriot one,1.0000000000000004,True
348,Location,Aircraft noise does not bother me but the noise from aircraft landing and taking off may be an issue if you have young family or just want a quiet area,Negative,Negative,although not much parking around the property which was an apartment before being converted into this hotel,0.05940156854736356,False
348,Location,,,Positive,the inside is excellent compared to the view from outside,0.0,False
348,Staff,"Staff and owners were very welcoming, ",Positive,Positive,Staff and owners were very welcoming,1.0000000000000002,True
349,Location,Pretty far from major tourist spots.,Negative,,,0.0,False
349,Location,Close to bus stop.,Positive,,,0.0,False
349,Room,Slight smell from toilet after night. ,Negative,,,0.0,False
349,Room,Clean rooms. Comfortable bed. ,Positive,,,0.0,False
349,Staff,Very friendly and helpful staff. ,Positive,,,0.0,False
350,Bed,,,Positive,Comfortable bed,0.0,False
350,Facility,Easy parking ,Positive,,,0.0,False
350,Location,"6 mins drive from the airport 
 ",Positive,Positive,6 mins drive from the airport,1.0,True
350,Parking,,,Positive,Easy parking,0.0,False
350,Room,"Lovely clean room
 Comfortable bed
 ",Positive,Positive,Lovely clean room,0.7760754197678938,True
350,Staff,Lovely helpful staff,Positive,Positive,Lovely helpful staff,1.0000000000000002,True
351,Location,Fab location Close to Mackenzie beach and bars.,Positive,,,0.0,False
351,Room,"Clean, modern room, with comfy bed and great air conditioning. ",Positive,,,0.0,False
352,Room,"Super clean, good beds.",Positive,,,0.0,False
353,Facility,Pool is very tiny.,Negative,Negative,Pool is very tiny.,1.0,True
353,Facility," Simple clear contemporary decoration, This hotel being new",Positive,,,0.0,False
353,Food,Healthy breakfast.,Positive,,,0.0,False
353,Location,Far from centre town.,Negative,Negative,Far from centre town.,1.0000000000000002,True
353,Location,Near the airport,Positive,,,0.0,False
353,Room,Weak WiFi,Negative,,,0.0,False
353,Room,Very clean and comfy room with balcony,Positive,,,0.0,False
353,Staff,"the staff , although very friendly , still needs to improve its organisation and collaboration",Negative,,,0.0,False
353,Staff,Friendly staff.,Positive,Positive,"the staff , although very friendly",0.5996076453052214,False
354,Facility,,,Positive,home-experience,0.0,False
354,Room,very clean and a home-experience.,Positive,Positive,"Definitely recommend, Very clean and a home-experience",0.7626222998550771,True
354,Staff,"Very nice staff, ",Positive,Positive,Very nice staff,1.0,True
355,Food,"Breakfast in the hotel was great,",Positive,,,0.0,False
355,Location,"We’ve chosen La Veranda as we had an early flight from Larnaka airport, There is a beach strip nearby with various restaurants for every taste ",Positive,,,0.0,False
355,Room,,,Positive,Nothing to complain about,0.0,False
356,Room,Extremely clean too.,Positive,,,0.0,False
356,Staff,"The communication prior to arriving was brilliant. The staff at the hotel were friendly, polite and nothing was too much for them. Always willing to help in anyway which made our stay enjoyable. ",Positive,,,0.0,False
357,Facility,hotel is comfortable and clean,Positive,,,0.0,False
357,Staff,"Staff is friendly, ",Positive,,,0.0,False
358,Location,Location close to airport,Positive,,,0.0,False
358,Room,,,Null,N/a,0.0,False
361,Location,The location near Makanzie Beach6,Positive,Positive,The location near Makanzie Beach6,1.0,True
362,Food,"I recommend the breakfasts, which are really delicious.",Positive,,,0.0,False
362,Room,the room with a balcony overlooking Makenzy and Salt Lake made an amazing impression. ,Positive,,,0.0,False
362,Staff,"Excellent service, very kind and helpful staff, ",Positive,,,0.0,False
363,Staff,"The staff were exceptionally attentive to ensuring that our stay was pleasent. Hospitality was great,",Positive,,,0.0,False
364,Location,Loads of bars and restaurants 5 mins walk away on the beach. ,Positive,,,0.0,False
364,Staff,Really friendly and accomodating hosts.,Positive,,,0.0,False
365,Check-in,We arrived in the night and were checked-in quickly ,Positive,,,0.0,False
365,Facility,"The hotel had been just renovated, very convenient for our short stay in Larnaka.",Positive,,,0.0,False
366,Food,"Especially,the chef of La Vernada Hotel is perfest,he made delicious breakfast,lunch and dinner and his food is better than a 5star hotel. and the prices of the food are very good and are not expensive.Absolutely fantastic hotel with an excellent chef that make this hotel perfect.",Positive,,,0.0,False
366,Price,"Moreover,the price of his hotel and the prices of the food are very good and are not expensive.",Positive,,,0.0,False
367,Location,Good choice for travelers in larnaca,Positive,Positive,Good choice for travelers in Larnaca,1.0,True
367,Room,Nice room with comfortable beds and nice bathroom. ,Positive,Positive,"Friendly Staff, Nice room with comfortable beds and nice bathroom",0.9293656547678317,True
367,Staff,Friendly Staff. ,Positive,Positive,Friendly Staff,1.0000000000000002,True
368,Location,and perfect location.,Positive,,,0.0,False
368,Room,Clean,Positive,,,0.0,False
369,Food,The food was amazing at the restaurant,Positive,,,0.0,False
369,Room,Mostly the bathroom floor sink was closed with tapes and there was bugs under it. ,Negative,,,0.0,False
370,Location,good location from the airport and sea.,Positive,,,0.0,False
370,Room,"Extremely clean, newly renovated, efficiently run, ",Positive,,,0.0,False
371,Staff,People working here are the best ever,Positive,,,0.0,False
373,Facility,"Cozy, clean hotel, Nice place, ",Positive,,,0.0,False
373,Food,"Can also enjoy delicious breakfast, if desired. ",Positive,Positive,"delicious breakfast, if desired",0.7337139294879845,True
373,Location,I stayed for a couple of nights so that I could quickly get to the airport. ,Positive,Positive,I stayed for a couple of nights so that I could quickly get to the airport,1.0,True
373,Staff,with wonderful staff. ,Positive,Positive,"cozy, clean hotel, with wonderful staff",0.7083675994438918,True
374,Facility,Pool could of been bigger ,Negative,,,0.0,False
374,Location,Location is great. ,Positive,,,0.0,False
374,Room,"Rooms were a great size, very clean, modern and comfy.",Positive,,,0.0,False
375,Facility,"Overall the hotel is well situated,",Positive,,,0.0,False
